CE12	CNNHL_ENG_20030402_193443.5-CE1
CE1	CNNHL_ENG_20030402_193443.5-CE2
CE2	CNNHL_ENG_20030402_193443.5-CE3
CE4	CNNHL_ENG_20030402_193443.5-CE4
CE5	CNNHL_ENG_20030402_193443.5-CE5
CE11	CNNHL_ENG_20030402_193443.5-CE6
CE7	CNNHL_ENG_20030402_193443.5-CE7
CE8	CNNHL_ENG_20030402_193443.5-CE8
CE9	CNNHL_ENG_20030402_193443.5-CE9
CE10	CNNHL_ENG_20030402_193443.5-CE10
E17	CNNHL_ENG_20030402_193443.5-E1
E1	CNNHL_ENG_20030402_193443.5-E2
E3	CNNHL_ENG_20030402_193443.5-E3
E6	CNNHL_ENG_20030402_193443.5-E4
E7	CNNHL_ENG_20030402_193443.5-E5
E8	CNNHL_ENG_20030402_193443.5-E6
E15	CNNHL_ENG_20030402_193443.5-E7
E11	CNNHL_ENG_20030402_193443.5-E8
E12	CNNHL_ENG_20030402_193443.5-E9
E13	CNNHL_ENG_20030402_193443.5-E10
E14	CNNHL_ENG_20030402_193443.5-E11
EM1	CNNHL_ENG_20030402_193443.5-E2-1
EM19	CNNHL_ENG_20030402_193443.5-E1-2
EM2	CNNHL_ENG_20030402_193443.5-E2-3
EM3	CNNHL_ENG_20030402_193443.5-E3-4
EM5	CNNHL_ENG_20030402_193443.5-E4-5
EM6	CNNHL_ENG_20030402_193443.5-E5-6
EM7	CNNHL_ENG_20030402_193443.5-E6-7
EM17	CNNHL_ENG_20030402_193443.5-E7-8
EM9	CNNHL_ENG_20030402_193443.5-E6-9
EM18	CNNHL_ENG_20030402_193443.5-E6-10
EM11	CNNHL_ENG_20030402_193443.5-E8-11
EM12	CNNHL_ENG_20030402_193443.5-E9-12
EM13	CNNHL_ENG_20030402_193443.5-E10-13
EM14	CNNHL_ENG_20030402_193443.5-E11-14
EM15	CNNHL_ENG_20030402_193443.5-E8-15
R2	CNNHL_ENG_20030402_193443.5-R1
R5	CNNHL_ENG_20030402_193443.5-R2
R6	CNNHL_ENG_20030402_193443.5-R3
R7	CNNHL_ENG_20030402_193443.5-R4
R9	CNNHL_ENG_20030402_193443.5-R5
R1	CNNHL_ENG_20030402_193443.5-R6
RM2	CNNHL_ENG_20030402_193443.5-R1-1
RM5	CNNHL_ENG_20030402_193443.5-R2-1
RM6	CNNHL_ENG_20030402_193443.5-R3-1
RM7	CNNHL_ENG_20030402_193443.5-R4-1
RM9	CNNHL_ENG_20030402_193443.5-R5-1
RM1	CNNHL_ENG_20030402_193443.5-R6-1
V1	CNNHL_ENG_20030402_193443.5-EV1
V2	CNNHL_ENG_20030402_193443.5-EV2
VM1	CNNHL_ENG_20030402_193443.5-EV1-1
VM2	CNNHL_ENG_20030402_193443.5-EV2-1
Q1	CNNHL_ENG_20030402_193443.5-T1
