CE1	CNNHL_ENG_20030611_133445.24-CE1
CE2	CNNHL_ENG_20030611_133445.24-CE2
CE3	CNNHL_ENG_20030611_133445.24-CE3
CE5	CNNHL_ENG_20030611_133445.24-CE4
CE6	CNNHL_ENG_20030611_133445.24-CE5
CE7	CNNHL_ENG_20030611_133445.24-CE6
CE8	CNNHL_ENG_20030611_133445.24-CE7
E1	CNNHL_ENG_20030611_133445.24-E1
E2	CNNHL_ENG_20030611_133445.24-E2
E3	CNNHL_ENG_20030611_133445.24-E3
E4	CNNHL_ENG_20030611_133445.24-E4
E8	CNNHL_ENG_20030611_133445.24-E5
E9	CNNHL_ENG_20030611_133445.24-E6
E10	CNNHL_ENG_20030611_133445.24-E7
E11	CNNHL_ENG_20030611_133445.24-E8
EM1	CNNHL_ENG_20030611_133445.24-E1-1
EM2	CNNHL_ENG_20030611_133445.24-E2-2
EM3	CNNHL_ENG_20030611_133445.24-E4-3
EM5	CNNHL_ENG_20030611_133445.24-E5-4
EM6	CNNHL_ENG_20030611_133445.24-E2-5
EM7	CNNHL_ENG_20030611_133445.24-E6-6
EM8	CNNHL_ENG_20030611_133445.24-E7-7
EM9	CNNHL_ENG_20030611_133445.24-E8-8
EM11	CNNHL_ENG_20030611_133445.24-E3-9
EM12	CNNHL_ENG_20030611_133445.24-E8-10
R5	CNNHL_ENG_20030611_133445.24-R1
R6	CNNHL_ENG_20030611_133445.24-R2
R2	CNNHL_ENG_20030611_133445.24-R3
R1	CNNHL_ENG_20030611_133445.24-R4
R2	CNNHL_ENG_20030611_133445.24-R5
RM5	CNNHL_ENG_20030611_133445.24-R1-1
RM6	CNNHL_ENG_20030611_133445.24-R2-1
RM7	CNNHL_ENG_20030611_133445.24-R5-1
RM1	CNNHL_ENG_20030611_133445.24-R4-1
RM2	CNNHL_ENG_20030611_133445.24-R3-1
V2	CNNHL_ENG_20030611_133445.24-EV1
V3	CNNHL_ENG_20030611_133445.24-EV2
V4	CNNHL_ENG_20030611_133445.24-EV3
VM2	CNNHL_ENG_20030611_133445.24-EV1-1
VM3	CNNHL_ENG_20030611_133445.24-EV2-1
VM4	CNNHL_ENG_20030611_133445.24-EV3-1
Q6	CNNHL_ENG_20030611_133445.24-V1
Q1	CNNHL_ENG_20030611_133445.24-T1
Q2	CNNHL_ENG_20030611_133445.24-T2
Q3	CNNHL_ENG_20030611_133445.24-T3
Q4	CNNHL_ENG_20030611_133445.24-V2
Q5	CNNHL_ENG_20030611_133445.24-V3
QM6	CNNHL_ENG_20030611_133445.24-V1-1
QM4	CNNHL_ENG_20030611_133445.24-V2-1
QM5	CNNHL_ENG_20030611_133445.24-V3-1
