CE7	CNNHL_ENG_20030610_133347.6-CE1
CE1	CNNHL_ENG_20030610_133347.6-CE2
CE2	CNNHL_ENG_20030610_133347.6-CE3
CE3	CNNHL_ENG_20030610_133347.6-CE4
CE4	CNNHL_ENG_20030610_133347.6-CE5
CE5	CNNHL_ENG_20030610_133347.6-CE6
CE6	CNNHL_ENG_20030610_133347.6-CE7
E9	CNNHL_ENG_20030610_133347.6-E1
E10	CNNHL_ENG_20030610_133347.6-E2
E11	CNNHL_ENG_20030610_133347.6-E3
E1	CNNHL_ENG_20030610_133347.6-E4
E2	CNNHL_ENG_20030610_133347.6-E5
E4	CNNHL_ENG_20030610_133347.6-E6
E5	CNNHL_ENG_20030610_133347.6-E7
E6	CNNHL_ENG_20030610_133347.6-E8
E7	CNNHL_ENG_20030610_133347.6-E9
E8	CNNHL_ENG_20030610_133347.6-E10
EM1	CNNHL_ENG_20030610_133347.6-E4-1
EM24	CNNHL_ENG_20030610_133347.6-E4-2
EM25	CNNHL_ENG_20030610_133347.6-E2-3
EM26	CNNHL_ENG_20030610_133347.6-E2-4
EM27	CNNHL_ENG_20030610_133347.6-E3-5
EM28	CNNHL_ENG_20030610_133347.6-E2-6
EM2	CNNHL_ENG_20030610_133347.6-E4-7
EM3	CNNHL_ENG_20030610_133347.6-E5-8
EM4	CNNHL_ENG_20030610_133347.6-E4-9
EM5	CNNHL_ENG_20030610_133347.6-E5-10
EM6	CNNHL_ENG_20030610_133347.6-E6-11
EM7	CNNHL_ENG_20030610_133347.6-E4-12
EM8	CNNHL_ENG_20030610_133347.6-E7-13
EM9	CNNHL_ENG_20030610_133347.6-E4-14
EM10	CNNHL_ENG_20030610_133347.6-E8-15
EM11	CNNHL_ENG_20030610_133347.6-E4-16
EM12	CNNHL_ENG_20030610_133347.6-E4-17
EM13	CNNHL_ENG_20030610_133347.6-E4-18
EM14	CNNHL_ENG_20030610_133347.6-E4-19
EM15	CNNHL_ENG_20030610_133347.6-E4-20
EM16	CNNHL_ENG_20030610_133347.6-E7-21
EM17	CNNHL_ENG_20030610_133347.6-E4-22
EM18	CNNHL_ENG_20030610_133347.6-E4-23
EM19	CNNHL_ENG_20030610_133347.6-E9-24
EM20	CNNHL_ENG_20030610_133347.6-E10-25
EM21	CNNHL_ENG_20030610_133347.6-E5-26
EM22	CNNHL_ENG_20030610_133347.6-E4-27
EM23	CNNHL_ENG_20030610_133347.6-E1-28
R1	CNNHL_ENG_20030610_133347.6-R1
R2	CNNHL_ENG_20030610_133347.6-R2
R3	CNNHL_ENG_20030610_133347.6-R3
R4	CNNHL_ENG_20030610_133347.6-R4
RM1	CNNHL_ENG_20030610_133347.6-R1-1
RM2	CNNHL_ENG_20030610_133347.6-R2-1
RM3	CNNHL_ENG_20030610_133347.6-R3-1
RM4	CNNHL_ENG_20030610_133347.6-R4-1
V1	CNNHL_ENG_20030610_133347.6-EV1
V2	CNNHL_ENG_20030610_133347.6-EV2
V3	CNNHL_ENG_20030610_133347.6-EV3
V5	CNNHL_ENG_20030610_133347.6-EV4
VM1	CNNHL_ENG_20030610_133347.6-EV1-1
VM2	CNNHL_ENG_20030610_133347.6-EV2-1
VM3	CNNHL_ENG_20030610_133347.6-EV2-2
VM4	CNNHL_ENG_20030610_133347.6-EV3-1
VM6	CNNHL_ENG_20030610_133347.6-EV4-1
Q1	CNNHL_ENG_20030610_133347.6-T1
Q2	CNNHL_ENG_20030610_133347.6-T2
Q3	CNNHL_ENG_20030610_133347.6-V1
Q4	CNNHL_ENG_20030610_133347.6-V2
Q5	CNNHL_ENG_20030610_133347.6-V3
Q6	CNNHL_ENG_20030610_133347.6-V4
Q7	CNNHL_ENG_20030610_133347.6-V5
Q8	CNNHL_ENG_20030610_133347.6-T3
Q9	CNNHL_ENG_20030610_133347.6-V6
Q10	CNNHL_ENG_20030610_133347.6-V7
Q11	CNNHL_ENG_20030610_133347.6-V8
Q12	CNNHL_ENG_20030610_133347.6-V9
Q13	CNNHL_ENG_20030610_133347.6-V10
Q14	CNNHL_ENG_20030610_133347.6-T4
Q15	CNNHL_ENG_20030610_133347.6-T5
QM3	CNNHL_ENG_20030610_133347.6-V1-1
QM4	CNNHL_ENG_20030610_133347.6-V2-1
QM5	CNNHL_ENG_20030610_133347.6-V3-1
QM6	CNNHL_ENG_20030610_133347.6-V4-1
QM7	CNNHL_ENG_20030610_133347.6-V5-1
QM9	CNNHL_ENG_20030610_133347.6-V6-1
QM10	CNNHL_ENG_20030610_133347.6-V7-1
QM11	CNNHL_ENG_20030610_133347.6-V8-1
QM12	CNNHL_ENG_20030610_133347.6-V9-1
QM13	CNNHL_ENG_20030610_133347.6-V10-1
