CE14	CNNHL_ENG_20030402_133449.22-CE1
CE15	CNNHL_ENG_20030402_133449.22-CE2
CE16	CNNHL_ENG_20030402_133449.22-CE3
CE17	CNNHL_ENG_20030402_133449.22-CE4
CE18	CNNHL_ENG_20030402_133449.22-CE5
CE19	CNNHL_ENG_20030402_133449.22-CE6
CE21	CNNHL_ENG_20030402_133449.22-CE7
CE22	CNNHL_ENG_20030402_133449.22-CE8
CE23	CNNHL_ENG_20030402_133449.22-CE9
CE24	CNNHL_ENG_20030402_133449.22-CE10
CE25	CNNHL_ENG_20030402_133449.22-CE11
CE26	CNNHL_ENG_20030402_133449.22-CE12
CE27	CNNHL_ENG_20030402_133449.22-CE13
CE29	CNNHL_ENG_20030402_133449.22-CE14
CE30	CNNHL_ENG_20030402_133449.22-CE15
CE31	CNNHL_ENG_20030402_133449.22-CE16
CE32	CNNHL_ENG_20030402_133449.22-CE17
CE33	CNNHL_ENG_20030402_133449.22-CE18
CE34	CNNHL_ENG_20030402_133449.22-CE19
CE35	CNNHL_ENG_20030402_133449.22-CE20
CE36	CNNHL_ENG_20030402_133449.22-CE21
CE37	CNNHL_ENG_20030402_133449.22-CE22
CE38	CNNHL_ENG_20030402_133449.22-CE23
CE39	CNNHL_ENG_20030402_133449.22-CE24
CE40	CNNHL_ENG_20030402_133449.22-CE25
CE41	CNNHL_ENG_20030402_133449.22-CE26
CE42	CNNHL_ENG_20030402_133449.22-CE27
CE43	CNNHL_ENG_20030402_133449.22-CE28
CE44	CNNHL_ENG_20030402_133449.22-CE29
CE45	CNNHL_ENG_20030402_133449.22-CE30
CE46	CNNHL_ENG_20030402_133449.22-CE31
CE47	CNNHL_ENG_20030402_133449.22-CE32
CE48	CNNHL_ENG_20030402_133449.22-CE33
CE50	CNNHL_ENG_20030402_133449.22-CE34
CE51	CNNHL_ENG_20030402_133449.22-CE35
CE52	CNNHL_ENG_20030402_133449.22-CE36
CE53	CNNHL_ENG_20030402_133449.22-CE37
CE54	CNNHL_ENG_20030402_133449.22-CE38
CE55	CNNHL_ENG_20030402_133449.22-CE39
CE56	CNNHL_ENG_20030402_133449.22-CE40
CE57	CNNHL_ENG_20030402_133449.22-CE41
CE2	CNNHL_ENG_20030402_133449.22-CE42
CE3	CNNHL_ENG_20030402_133449.22-CE43
CE4	CNNHL_ENG_20030402_133449.22-CE44
CE5	CNNHL_ENG_20030402_133449.22-CE45
CE6	CNNHL_ENG_20030402_133449.22-CE46
CE7	CNNHL_ENG_20030402_133449.22-CE47
CE8	CNNHL_ENG_20030402_133449.22-CE48
CE9	CNNHL_ENG_20030402_133449.22-CE49
CE10	CNNHL_ENG_20030402_133449.22-CE50
CE11	CNNHL_ENG_20030402_133449.22-CE51
CE12	CNNHL_ENG_20030402_133449.22-CE52
CE13	CNNHL_ENG_20030402_133449.22-CE53
E16	CNNHL_ENG_20030402_133449.22-E1
E17	CNNHL_ENG_20030402_133449.22-E2
E18	CNNHL_ENG_20030402_133449.22-E3
E19	CNNHL_ENG_20030402_133449.22-E4
E20	CNNHL_ENG_20030402_133449.22-E5
E21	CNNHL_ENG_20030402_133449.22-E6
E22	CNNHL_ENG_20030402_133449.22-E7
E23	CNNHL_ENG_20030402_133449.22-E8
E25	CNNHL_ENG_20030402_133449.22-E9
E26	CNNHL_ENG_20030402_133449.22-E10
E27	CNNHL_ENG_20030402_133449.22-E11
E28	CNNHL_ENG_20030402_133449.22-E12
E29	CNNHL_ENG_20030402_133449.22-E13
E30	CNNHL_ENG_20030402_133449.22-E14
E31	CNNHL_ENG_20030402_133449.22-E15
E32	CNNHL_ENG_20030402_133449.22-E16
E33	CNNHL_ENG_20030402_133449.22-E17
E35	CNNHL_ENG_20030402_133449.22-E18
