CE10	CNNHL_ENG_20030606_193259.29-CE1
CE11	CNNHL_ENG_20030606_193259.29-CE2
CE1	CNNHL_ENG_20030606_193259.29-CE3
CE2	CNNHL_ENG_20030606_193259.29-CE4
CE3	CNNHL_ENG_20030606_193259.29-CE5
CE4	CNNHL_ENG_20030606_193259.29-CE6
CE5	CNNHL_ENG_20030606_193259.29-CE7
CE6	CNNHL_ENG_20030606_193259.29-CE8
CE7	CNNHL_ENG_20030606_193259.29-CE9
CE8	CNNHL_ENG_20030606_193259.29-CE10
CE9	CNNHL_ENG_20030606_193259.29-CE11
E11	CNNHL_ENG_20030606_193259.29-E1
E12	CNNHL_ENG_20030606_193259.29-E2
E13	CNNHL_ENG_20030606_193259.29-E3
E1	CNNHL_ENG_20030606_193259.29-E4
E2	CNNHL_ENG_20030606_193259.29-E5
E3	CNNHL_ENG_20030606_193259.29-E6
E4	CNNHL_ENG_20030606_193259.29-E7
E5	CNNHL_ENG_20030606_193259.29-E8
E6	CNNHL_ENG_20030606_193259.29-E9
E7	CNNHL_ENG_20030606_193259.29-E10
E8	CNNHL_ENG_20030606_193259.29-E11
E9	CNNHL_ENG_20030606_193259.29-E12
E10	CNNHL_ENG_20030606_193259.29-E13
EM19	CNNHL_ENG_20030606_193259.29-E8-1
EM20	CNNHL_ENG_20030606_193259.29-E1-2
EM21	CNNHL_ENG_20030606_193259.29-E2-3
EM22	CNNHL_ENG_20030606_193259.29-E5-4
EM23	CNNHL_ENG_20030606_193259.29-E3-5
EM1	CNNHL_ENG_20030606_193259.29-E4-6
EM2	CNNHL_ENG_20030606_193259.29-E5-7
EM3	CNNHL_ENG_20030606_193259.29-E6-8
EM4	CNNHL_ENG_20030606_193259.29-E7-9
EM5	CNNHL_ENG_20030606_193259.29-E7-10
EM6	CNNHL_ENG_20030606_193259.29-E5-11
EM7	CNNHL_ENG_20030606_193259.29-E8-12
EM8	CNNHL_ENG_20030606_193259.29-E8-13
EM9	CNNHL_ENG_20030606_193259.29-E8-14
EM10	CNNHL_ENG_20030606_193259.29-E9-15
EM11	CNNHL_ENG_20030606_193259.29-E8-16
EM12	CNNHL_ENG_20030606_193259.29-E9-17
EM13	CNNHL_ENG_20030606_193259.29-E8-18
EM14	CNNHL_ENG_20030606_193259.29-E10-19
EM15	CNNHL_ENG_20030606_193259.29-E11-20
EM16	CNNHL_ENG_20030606_193259.29-E12-21
EM17	CNNHL_ENG_20030606_193259.29-E6-22
EM18	CNNHL_ENG_20030606_193259.29-E13-23
R1	CNNHL_ENG_20030606_193259.29-R1
R2	CNNHL_ENG_20030606_193259.29-R2
R3	CNNHL_ENG_20030606_193259.29-R3
R4	CNNHL_ENG_20030606_193259.29-R4
R5	CNNHL_ENG_20030606_193259.29-R5
R6	CNNHL_ENG_20030606_193259.29-R6
R9	CNNHL_ENG_20030606_193259.29-R7
RM1	CNNHL_ENG_20030606_193259.29-R1-1
RM2	CNNHL_ENG_20030606_193259.29-R2-1
RM3	CNNHL_ENG_20030606_193259.29-R3-1
RM4	CNNHL_ENG_20030606_193259.29-R4-1
RM5	CNNHL_ENG_20030606_193259.29-R5-1
RM6	CNNHL_ENG_20030606_193259.29-R6-1
RM9	CNNHL_ENG_20030606_193259.29-R7-1
V2	CNNHL_ENG_20030606_193259.29-EV1
VM2	CNNHL_ENG_20030606_193259.29-EV1-1
Q1	CNNHL_ENG_20030606_193259.29-T1
Q2	CNNHL_ENG_20030606_193259.29-T2
