CE1	CNNHL_ENG_20030403_133453.21-CE1
CE2	CNNHL_ENG_20030403_133453.21-CE2
CE3	CNNHL_ENG_20030403_133453.21-CE3
CE4	CNNHL_ENG_20030403_133453.21-CE4
CE5	CNNHL_ENG_20030403_133453.21-CE5
CE6	CNNHL_ENG_20030403_133453.21-CE6
CE7	CNNHL_ENG_20030403_133453.21-CE7
CE8	CNNHL_ENG_20030403_133453.21-CE8
CE9	CNNHL_ENG_20030403_133453.21-CE9
E1	CNNHL_ENG_20030403_133453.21-E1
E2	CNNHL_ENG_20030403_133453.21-E2
E4	CNNHL_ENG_20030403_133453.21-E3
E5	CNNHL_ENG_20030403_133453.21-E4
E6	CNNHL_ENG_20030403_133453.21-E5
E8	CNNHL_ENG_20030403_133453.21-E6
E9	CNNHL_ENG_20030403_133453.21-E7
E11	CNNHL_ENG_20030403_133453.21-E8
E12	CNNHL_ENG_20030403_133453.21-E9
EM1	CNNHL_ENG_20030403_133453.21-E1-1
EM2	CNNHL_ENG_20030403_133453.21-E2-2
EM3	CNNHL_ENG_20030403_133453.21-E3-3
EM4	CNNHL_ENG_20030403_133453.21-E4-4
EM5	CNNHL_ENG_20030403_133453.21-E5-5
EM6	CNNHL_ENG_20030403_133453.21-E6-6
EM7	CNNHL_ENG_20030403_133453.21-E7-7
EM8	CNNHL_ENG_20030403_133453.21-E8-8
EM9	CNNHL_ENG_20030403_133453.21-E9-9
EM10	CNNHL_ENG_20030403_133453.21-E9-10
EM11	CNNHL_ENG_20030403_133453.21-E4-11
EM12	CNNHL_ENG_20030403_133453.21-E7-12
EM13	CNNHL_ENG_20030403_133453.21-E7-13
R1	CNNHL_ENG_20030403_133453.21-R1
R2	CNNHL_ENG_20030403_133453.21-R2
R3	CNNHL_ENG_20030403_133453.21-R3
RM1	CNNHL_ENG_20030403_133453.21-R1-1
RM2	CNNHL_ENG_20030403_133453.21-R2-1
RM3	CNNHL_ENG_20030403_133453.21-R3-1
V3	CNNHL_ENG_20030403_133453.21-EV1
VM3	CNNHL_ENG_20030403_133453.21-EV1-1
Q1	CNNHL_ENG_20030403_133453.21-T1
