CE10	CNNHL_ENG_20030610_133347.7-CE1
CE11	CNNHL_ENG_20030610_133347.7-CE2
CE12	CNNHL_ENG_20030610_133347.7-CE3
CE1	CNNHL_ENG_20030610_133347.7-CE4
CE2	CNNHL_ENG_20030610_133347.7-CE5
CE3	CNNHL_ENG_20030610_133347.7-CE6
CE4	CNNHL_ENG_20030610_133347.7-CE7
CE5	CNNHL_ENG_20030610_133347.7-CE8
CE6	CNNHL_ENG_20030610_133347.7-CE9
CE7	CNNHL_ENG_20030610_133347.7-CE10
CE9	CNNHL_ENG_20030610_133347.7-CE11
E14	CNNHL_ENG_20030610_133347.7-E1
E15	CNNHL_ENG_20030610_133347.7-E2
E16	CNNHL_ENG_20030610_133347.7-E3
E1	CNNHL_ENG_20030610_133347.7-E4
E2	CNNHL_ENG_20030610_133347.7-E5
E3	CNNHL_ENG_20030610_133347.7-E6
E4	CNNHL_ENG_20030610_133347.7-E7
E6	CNNHL_ENG_20030610_133347.7-E8
E7	CNNHL_ENG_20030610_133347.7-E9
E9	CNNHL_ENG_20030610_133347.7-E10
E10	CNNHL_ENG_20030610_133347.7-E11
E13	CNNHL_ENG_20030610_133347.7-E12
EM1	CNNHL_ENG_20030610_133347.7-E4-1
EM21	CNNHL_ENG_20030610_133347.7-E1-2
EM22	CNNHL_ENG_20030610_133347.7-E6-3
EM23	CNNHL_ENG_20030610_133347.7-E6-4
EM24	CNNHL_ENG_20030610_133347.7-E2-5
EM25	CNNHL_ENG_20030610_133347.7-E3-6
EM26	CNNHL_ENG_20030610_133347.7-E3-7
EM27	CNNHL_ENG_20030610_133347.7-E3-8
EM28	CNNHL_ENG_20030610_133347.7-E6-9
EM29	CNNHL_ENG_20030610_133347.7-E4-10
EM2	CNNHL_ENG_20030610_133347.7-E5-11
EM3	CNNHL_ENG_20030610_133347.7-E4-12
EM4	CNNHL_ENG_20030610_133347.7-E6-13
EM5	CNNHL_ENG_20030610_133347.7-E6-14
EM6	CNNHL_ENG_20030610_133347.7-E7-15
EM8	CNNHL_ENG_20030610_133347.7-E8-16
EM9	CNNHL_ENG_20030610_133347.7-E9-17
EM10	CNNHL_ENG_20030610_133347.7-E10-18
EM11	CNNHL_ENG_20030610_133347.7-E6-19
EM12	CNNHL_ENG_20030610_133347.7-E6-20
EM13	CNNHL_ENG_20030610_133347.7-E6-21
EM14	CNNHL_ENG_20030610_133347.7-E11-22
EM15	CNNHL_ENG_20030610_133347.7-E11-23
EM16	CNNHL_ENG_20030610_133347.7-E9-24
EM18	CNNHL_ENG_20030610_133347.7-E6-25
EM19	CNNHL_ENG_20030610_133347.7-E12-26
R1	CNNHL_ENG_20030610_133347.7-R1
R2	CNNHL_ENG_20030610_133347.7-R2
R3	CNNHL_ENG_20030610_133347.7-R3
R4	CNNHL_ENG_20030610_133347.7-R4
R5	CNNHL_ENG_20030610_133347.7-R5
R7	CNNHL_ENG_20030610_133347.7-R6
R8	CNNHL_ENG_20030610_133347.7-R7
R9	CNNHL_ENG_20030610_133347.7-R8
R10	CNNHL_ENG_20030610_133347.7-R9
RM1	CNNHL_ENG_20030610_133347.7-R1-1
RM2	CNNHL_ENG_20030610_133347.7-R2-1
RM3	CNNHL_ENG_20030610_133347.7-R3-1
RM4	CNNHL_ENG_20030610_133347.7-R4-1
RM5	CNNHL_ENG_20030610_133347.7-R5-1
RM7	CNNHL_ENG_20030610_133347.7-R6-1
RM8	CNNHL_ENG_20030610_133347.7-R7-1
RM9	CNNHL_ENG_20030610_133347.7-R8-1
RM10	CNNHL_ENG_20030610_133347.7-R9-1
V1	CNNHL_ENG_20030610_133347.7-EV1
V2	CNNHL_ENG_20030610_133347.7-EV2
V3	CNNHL_ENG_20030610_133347.7-EV3
V4	CNNHL_ENG_20030610_133347.7-EV4
VM1	CNNHL_ENG_20030610_133347.7-EV1-1
VM2	CNNHL_ENG_20030610_133347.7-EV2-1
VM3	CNNHL_ENG_20030610_133347.7-EV3-1
VM4	CNNHL_ENG_20030610_133347.7-EV3-2
VM5	CNNHL_ENG_20030610_133347.7-EV4-1
Q1	CNNHL_ENG_20030610_133347.7-T1
Q2	CNNHL_ENG_20030610_133347.7-T2
Q3	CNNHL_ENG_20030610_133347.7-T3
Q4	CNNHL_ENG_20030610_133347.7-V1
Q5	CNNHL_ENG_20030610_133347.7-V2
Q6	CNNHL_ENG_20030610_133347.7-T4
Q7	CNNHL_ENG_20030610_133347.7-V3
Q8	CNNHL_ENG_20030610_133347.7-T5
QM4	CNNHL_ENG_20030610_133347.7-V1-1
QM5	CNNHL_ENG_20030610_133347.7-V2-1
QM7	CNNHL_ENG_20030610_133347.7-V3-1
