CE12	CNNHL_ENG_20030624_230338.34-CE1
CE13	CNNHL_ENG_20030624_230338.34-CE2
CE14	CNNHL_ENG_20030624_230338.34-CE3
CE15	CNNHL_ENG_20030624_230338.34-CE4
CE16	CNNHL_ENG_20030624_230338.34-CE5
CE17	CNNHL_ENG_20030624_230338.34-CE6
CE18	CNNHL_ENG_20030624_230338.34-CE7
CE19	CNNHL_ENG_20030624_230338.34-CE8
CE1	CNNHL_ENG_20030624_230338.34-CE9
CE2	CNNHL_ENG_20030624_230338.34-CE10
CE3	CNNHL_ENG_20030624_230338.34-CE11
CE4	CNNHL_ENG_20030624_230338.34-CE12
CE6	CNNHL_ENG_20030624_230338.34-CE13
CE7	CNNHL_ENG_20030624_230338.34-CE14
CE9	CNNHL_ENG_20030624_230338.34-CE15
CE10	CNNHL_ENG_20030624_230338.34-CE16
CE11	CNNHL_ENG_20030624_230338.34-CE17
E14	CNNHL_ENG_20030624_230338.34-E1
E15	CNNHL_ENG_20030624_230338.34-E2
E16	CNNHL_ENG_20030624_230338.34-E3
E17	CNNHL_ENG_20030624_230338.34-E4
E18	CNNHL_ENG_20030624_230338.34-E5
E19	CNNHL_ENG_20030624_230338.34-E6
E1	CNNHL_ENG_20030624_230338.34-E7
E20	CNNHL_ENG_20030624_230338.34-E8
E21	CNNHL_ENG_20030624_230338.34-E9
E22	CNNHL_ENG_20030624_230338.34-E10
E23	CNNHL_ENG_20030624_230338.34-E11
E2	CNNHL_ENG_20030624_230338.34-E12
E3	CNNHL_ENG_20030624_230338.34-E13
E4	CNNHL_ENG_20030624_230338.34-E14
E6	CNNHL_ENG_20030624_230338.34-E15
E7	CNNHL_ENG_20030624_230338.34-E16
E9	CNNHL_ENG_20030624_230338.34-E17
E10	CNNHL_ENG_20030624_230338.34-E18
E11	CNNHL_ENG_20030624_230338.34-E19
E13	CNNHL_ENG_20030624_230338.34-E20
EM1	CNNHL_ENG_20030624_230338.34-E7-1
EM21	CNNHL_ENG_20030624_230338.34-E1-2
EM22	CNNHL_ENG_20030624_230338.34-E1-3
EM23	CNNHL_ENG_20030624_230338.34-E1-4
EM24	CNNHL_ENG_20030624_230338.34-E13-5
EM25	CNNHL_ENG_20030624_230338.34-E13-6
EM26	CNNHL_ENG_20030624_230338.34-E7-7
EM27	CNNHL_ENG_20030624_230338.34-E7-8
EM28	CNNHL_ENG_20030624_230338.34-E2-9
EM29	CNNHL_ENG_20030624_230338.34-E13-10
EM31	CNNHL_ENG_20030624_230338.34-E7-11
EM32	CNNHL_ENG_20030624_230338.34-E13-12
EM33	CNNHL_ENG_20030624_230338.34-E3-13
EM34	CNNHL_ENG_20030624_230338.34-E3-14
EM35	CNNHL_ENG_20030624_230338.34-E4-15
EM36	CNNHL_ENG_20030624_230338.34-E7-16
EM38	CNNHL_ENG_20030624_230338.34-E3-17
EM39	CNNHL_ENG_20030624_230338.34-E3-18
EM40	CNNHL_ENG_20030624_230338.34-E3-19
EM41	CNNHL_ENG_20030624_230338.34-E3-20
EM42	CNNHL_ENG_20030624_230338.34-E3-21
EM43	CNNHL_ENG_20030624_230338.34-E3-22
EM44	CNNHL_ENG_20030624_230338.34-E3-23
EM45	CNNHL_ENG_20030624_230338.34-E7-24
EM46	CNNHL_ENG_20030624_230338.34-E7-25
