CE7	CNNHL_ENG_20030513_220910.32-CE1
CE8	CNNHL_ENG_20030513_220910.32-CE2
CE9	CNNHL_ENG_20030513_220910.32-CE3
CE1	CNNHL_ENG_20030513_220910.32-CE4
CE2	CNNHL_ENG_20030513_220910.32-CE5
CE3	CNNHL_ENG_20030513_220910.32-CE6
CE4	CNNHL_ENG_20030513_220910.32-CE7
CE5	CNNHL_ENG_20030513_220910.32-CE8
CE6	CNNHL_ENG_20030513_220910.32-CE9
E12	CNNHL_ENG_20030513_220910.32-E1
E13	CNNHL_ENG_20030513_220910.32-E2
E14	CNNHL_ENG_20030513_220910.32-E3
E1	CNNHL_ENG_20030513_220910.32-E4
E2	CNNHL_ENG_20030513_220910.32-E5
E3	CNNHL_ENG_20030513_220910.32-E6
E4	CNNHL_ENG_20030513_220910.32-E7
E5	CNNHL_ENG_20030513_220910.32-E8
E6	CNNHL_ENG_20030513_220910.32-E9
E7	CNNHL_ENG_20030513_220910.32-E10
E8	CNNHL_ENG_20030513_220910.32-E11
E9	CNNHL_ENG_20030513_220910.32-E12
E10	CNNHL_ENG_20030513_220910.32-E13
E11	CNNHL_ENG_20030513_220910.32-E14
EM1	CNNHL_ENG_20030513_220910.32-E4-1
EM22	CNNHL_ENG_20030513_220910.32-E6-2
EM23	CNNHL_ENG_20030513_220910.32-E2-3
EM24	CNNHL_ENG_20030513_220910.32-E3-4
EM2	CNNHL_ENG_20030513_220910.32-E5-5
EM3	CNNHL_ENG_20030513_220910.32-E7-6
EM4	CNNHL_ENG_20030513_220910.32-E8-7
EM5	CNNHL_ENG_20030513_220910.32-E6-8
EM6	CNNHL_ENG_20030513_220910.32-E9-9
EM7	CNNHL_ENG_20030513_220910.32-E6-10
EM8	CNNHL_ENG_20030513_220910.32-E10-11
EM9	CNNHL_ENG_20030513_220910.32-E10-12
EM10	CNNHL_ENG_20030513_220910.32-E11-13
EM11	CNNHL_ENG_20030513_220910.32-E12-14
EM12	CNNHL_ENG_20030513_220910.32-E10-15
EM13	CNNHL_ENG_20030513_220910.32-E6-16
EM14	CNNHL_ENG_20030513_220910.32-E6-17
EM15	CNNHL_ENG_20030513_220910.32-E13-18
EM16	CNNHL_ENG_20030513_220910.32-E6-19
EM17	CNNHL_ENG_20030513_220910.32-E10-20
EM18	CNNHL_ENG_20030513_220910.32-E14-21
EM19	CNNHL_ENG_20030513_220910.32-E6-22
EM20	CNNHL_ENG_20030513_220910.32-E6-23
EM21	CNNHL_ENG_20030513_220910.32-E1-24
R1	CNNHL_ENG_20030513_220910.32-R1
R2	CNNHL_ENG_20030513_220910.32-R2
R3	CNNHL_ENG_20030513_220910.32-R3
RM1	CNNHL_ENG_20030513_220910.32-R1-1
RM2	CNNHL_ENG_20030513_220910.32-R2-1
RM3	CNNHL_ENG_20030513_220910.32-R3-1
V1	CNNHL_ENG_20030513_220910.32-EV1
V2	CNNHL_ENG_20030513_220910.32-EV2
V3	CNNHL_ENG_20030513_220910.32-EV3
VM1	CNNHL_ENG_20030513_220910.32-EV1-1
VM2	CNNHL_ENG_20030513_220910.32-EV2-1
VM3	CNNHL_ENG_20030513_220910.32-EV3-1
Q1	CNNHL_ENG_20030513_220910.32-T1
Q2	CNNHL_ENG_20030513_220910.32-T2
Q3	CNNHL_ENG_20030513_220910.32-T3
Q4	CNNHL_ENG_20030513_220910.32-T4
Q5	CNNHL_ENG_20030513_220910.32-V1
Q6	CNNHL_ENG_20030513_220910.32-T5
Q7	CNNHL_ENG_20030513_220910.32-T6
QM5	CNNHL_ENG_20030513_220910.32-V1-1
