CE14	CNNHL_ENG_20030312_150218.13-CE1
CE1	CNNHL_ENG_20030312_150218.13-CE2
CE9	CNNHL_ENG_20030312_150218.13-CE3
CE3	CNNHL_ENG_20030312_150218.13-CE4
CE4	CNNHL_ENG_20030312_150218.13-CE5
CE7	CNNHL_ENG_20030312_150218.13-CE6
CE8	CNNHL_ENG_20030312_150218.13-CE7
CE10	CNNHL_ENG_20030312_150218.13-CE8
CE11	CNNHL_ENG_20030312_150218.13-CE9
CE12	CNNHL_ENG_20030312_150218.13-CE10
CE13	CNNHL_ENG_20030312_150218.13-CE11
E14	CNNHL_ENG_20030312_150218.13-E1
E1	CNNHL_ENG_20030312_150218.13-E2
E9	CNNHL_ENG_20030312_150218.13-E3
E3	CNNHL_ENG_20030312_150218.13-E4
E4	CNNHL_ENG_20030312_150218.13-E5
E10	CNNHL_ENG_20030312_150218.13-E6
E7	CNNHL_ENG_20030312_150218.13-E7
E8	CNNHL_ENG_20030312_150218.13-E8
E11	CNNHL_ENG_20030312_150218.13-E9
E12	CNNHL_ENG_20030312_150218.13-E10
E13	CNNHL_ENG_20030312_150218.13-E11
EM1	CNNHL_ENG_20030312_150218.13-E2-1
EM28	CNNHL_ENG_20030312_150218.13-E5-2
EM29	CNNHL_ENG_20030312_150218.13-E1-3
EM30	CNNHL_ENG_20030312_150218.13-E4-4
EM19	CNNHL_ENG_20030312_150218.13-E3-5
EM20	CNNHL_ENG_20030312_150218.13-E2-6
EM4	CNNHL_ENG_20030312_150218.13-E4-7
EM5	CNNHL_ENG_20030312_150218.13-E5-8
EM6	CNNHL_ENG_20030312_150218.13-E2-9
EM21	CNNHL_ENG_20030312_150218.13-E5-10
EM22	CNNHL_ENG_20030312_150218.13-E6-11
EM9	CNNHL_ENG_20030312_150218.13-E7-12
EM10	CNNHL_ENG_20030312_150218.13-E4-13
EM11	CNNHL_ENG_20030312_150218.13-E4-14
EM12	CNNHL_ENG_20030312_150218.13-E2-15
EM13	CNNHL_ENG_20030312_150218.13-E8-16
EM14	CNNHL_ENG_20030312_150218.13-E5-17
EM15	CNNHL_ENG_20030312_150218.13-E5-18
EM23	CNNHL_ENG_20030312_150218.13-E5-19
EM24	CNNHL_ENG_20030312_150218.13-E9-20
EM25	CNNHL_ENG_20030312_150218.13-E10-21
EM26	CNNHL_ENG_20030312_150218.13-E11-22
EM27	CNNHL_ENG_20030312_150218.13-E5-23
R2	CNNHL_ENG_20030312_150218.13-R1
R5	CNNHL_ENG_20030312_150218.13-R2
R7	CNNHL_ENG_20030312_150218.13-R3
RM2	CNNHL_ENG_20030312_150218.13-R1-1
RM5	CNNHL_ENG_20030312_150218.13-R2-1
RM7	CNNHL_ENG_20030312_150218.13-R3-1
V1	CNNHL_ENG_20030312_150218.13-EV1
V2	CNNHL_ENG_20030312_150218.13-EV2
V4	CNNHL_ENG_20030312_150218.13-EV3
V7	CNNHL_ENG_20030312_150218.13-EV4
VM1	CNNHL_ENG_20030312_150218.13-EV1-1
VM2	CNNHL_ENG_20030312_150218.13-EV2-1
VM4	CNNHL_ENG_20030312_150218.13-EV3-1
VM7	CNNHL_ENG_20030312_150218.13-EV4-1
Q1	CNNHL_ENG_20030312_150218.13-T1
Q2	CNNHL_ENG_20030312_150218.13-T2
Q3	CNNHL_ENG_20030312_150218.13-T3
Q4	CNNHL_ENG_20030312_150218.13-T4
Q5	CNNHL_ENG_20030312_150218.13-T5
Q6	CNNHL_ENG_20030312_150218.13-V1
QM6	CNNHL_ENG_20030312_150218.13-V1-1
