CE12	CNNHL_ENG_20030415_193729.5-CE1
CE13	CNNHL_ENG_20030415_193729.5-CE2
CE14	CNNHL_ENG_20030415_193729.5-CE3
CE15	CNNHL_ENG_20030415_193729.5-CE4
CE17	CNNHL_ENG_20030415_193729.5-CE5
CE18	CNNHL_ENG_20030415_193729.5-CE6
CE19	CNNHL_ENG_20030415_193729.5-CE7
CE1	CNNHL_ENG_20030415_193729.5-CE8
CE2	CNNHL_ENG_20030415_193729.5-CE9
CE4	CNNHL_ENG_20030415_193729.5-CE10
CE5	CNNHL_ENG_20030415_193729.5-CE11
CE7	CNNHL_ENG_20030415_193729.5-CE12
CE8	CNNHL_ENG_20030415_193729.5-CE13
CE9	CNNHL_ENG_20030415_193729.5-CE14
CE10	CNNHL_ENG_20030415_193729.5-CE15
CE11	CNNHL_ENG_20030415_193729.5-CE16
E19	CNNHL_ENG_20030415_193729.5-E1
E20	CNNHL_ENG_20030415_193729.5-E2
E21	CNNHL_ENG_20030415_193729.5-E3
E23	CNNHL_ENG_20030415_193729.5-E4
E24	CNNHL_ENG_20030415_193729.5-E5
E25	CNNHL_ENG_20030415_193729.5-E6
E29	CNNHL_ENG_20030415_193729.5-E7
E30	CNNHL_ENG_20030415_193729.5-E8
E31	CNNHL_ENG_20030415_193729.5-E9
E32	CNNHL_ENG_20030415_193729.5-E10
E33	CNNHL_ENG_20030415_193729.5-E11
E1	CNNHL_ENG_20030415_193729.5-E12
E2	CNNHL_ENG_20030415_193729.5-E13
E4	CNNHL_ENG_20030415_193729.5-E14
E6	CNNHL_ENG_20030415_193729.5-E15
E7	CNNHL_ENG_20030415_193729.5-E16
E9	CNNHL_ENG_20030415_193729.5-E17
E12	CNNHL_ENG_20030415_193729.5-E18
E13	CNNHL_ENG_20030415_193729.5-E19
E14	CNNHL_ENG_20030415_193729.5-E20
E15	CNNHL_ENG_20030415_193729.5-E21
E16	CNNHL_ENG_20030415_193729.5-E22
E17	CNNHL_ENG_20030415_193729.5-E23
E18	CNNHL_ENG_20030415_193729.5-E24
EM1	CNNHL_ENG_20030415_193729.5-E12-1
EM18	CNNHL_ENG_20030415_193729.5-E1-2
EM20	CNNHL_ENG_20030415_193729.5-E2-3
EM21	CNNHL_ENG_20030415_193729.5-E21-4
EM22	CNNHL_ENG_20030415_193729.5-E15-5
EM23	CNNHL_ENG_20030415_193729.5-E3-6
EM24	CNNHL_ENG_20030415_193729.5-E4-7
EM25	CNNHL_ENG_20030415_193729.5-E5-8
EM26	CNNHL_ENG_20030415_193729.5-E5-9
EM27	CNNHL_ENG_20030415_193729.5-E6-10
EM29	CNNHL_ENG_20030415_193729.5-E7-11
EM31	CNNHL_ENG_20030415_193729.5-E8-12
EM32	CNNHL_ENG_20030415_193729.5-E21-13
EM33	CNNHL_ENG_20030415_193729.5-E9-14
EM34	CNNHL_ENG_20030415_193729.5-E10-15
EM35	CNNHL_ENG_20030415_193729.5-E11-16
EM2	CNNHL_ENG_20030415_193729.5-E13-17
EM3	CNNHL_ENG_20030415_193729.5-E14-18
EM7	CNNHL_ENG_20030415_193729.5-E16-19
EM8	CNNHL_ENG_20030415_193729.5-E17-20
EM10	CNNHL_ENG_20030415_193729.5-E18-21
EM11	CNNHL_ENG_20030415_193729.5-E19-22
EM12	CNNHL_ENG_20030415_193729.5-E20-23
EM13	CNNHL_ENG_20030415_193729.5-E21-24
EM14	CNNHL_ENG_20030415_193729.5-E22-25
EM15	CNNHL_ENG_20030415_193729.5-E23-26
EM16	CNNHL_ENG_20030415_193729.5-E21-27
EM17	CNNHL_ENG_20030415_193729.5-E24-28
R2	CNNHL_ENG_20030415_193729.5-R1
R3	CNNHL_ENG_20030415_193729.5-R2
R5	CNNHL_ENG_20030415_193729.5-R3
R6	CNNHL_ENG_20030415_193729.5-R4
R7	CNNHL_ENG_20030415_193729.5-R5
R8	CNNHL_ENG_20030415_193729.5-R6
R9	CNNHL_ENG_20030415_193729.5-R7
R10	CNNHL_ENG_20030415_193729.5-R8
R11	CNNHL_ENG_20030415_193729.5-R9
R12	CNNHL_ENG_20030415_193729.5-R10
R13	CNNHL_ENG_20030415_193729.5-R11
RM2	CNNHL_ENG_20030415_193729.5-R1-1
RM3	CNNHL_ENG_20030415_193729.5-R2-1
RM5	CNNHL_ENG_20030415_193729.5-R3-1
RM6	CNNHL_ENG_20030415_193729.5-R4-1
RM7	CNNHL_ENG_20030415_193729.5-R5-1
RM8	CNNHL_ENG_20030415_193729.5-R6-1
RM9	CNNHL_ENG_20030415_193729.5-R7-1
RM10	CNNHL_ENG_20030415_193729.5-R8-1
RM11	CNNHL_ENG_20030415_193729.5-R9-1
RM14	CNNHL_ENG_20030415_193729.5-R10-1
RM15	CNNHL_ENG_20030415_193729.5-R11-1
V1	CNNHL_ENG_20030415_193729.5-EV1
V2	CNNHL_ENG_20030415_193729.5-EV2
V4	CNNHL_ENG_20030415_193729.5-EV3
V5	CNNHL_ENG_20030415_193729.5-EV4
