CE1	CNNHL_ENG_20030618_230303.6-CE1
CE2	CNNHL_ENG_20030618_230303.6-CE2
CE3	CNNHL_ENG_20030618_230303.6-CE3
CE4	CNNHL_ENG_20030618_230303.6-CE4
CE5	CNNHL_ENG_20030618_230303.6-CE5
CE6	CNNHL_ENG_20030618_230303.6-CE6
CE7	CNNHL_ENG_20030618_230303.6-CE7
CE8	CNNHL_ENG_20030618_230303.6-CE8
E1	CNNHL_ENG_20030618_230303.6-E1
E2	CNNHL_ENG_20030618_230303.6-E2
E3	CNNHL_ENG_20030618_230303.6-E3
E4	CNNHL_ENG_20030618_230303.6-E4
E5	CNNHL_ENG_20030618_230303.6-E5
E6	CNNHL_ENG_20030618_230303.6-E6
E7	CNNHL_ENG_20030618_230303.6-E7
E8	CNNHL_ENG_20030618_230303.6-E8
E9	CNNHL_ENG_20030618_230303.6-E9
EM1	CNNHL_ENG_20030618_230303.6-E1-1
EM2	CNNHL_ENG_20030618_230303.6-E2-2
EM3	CNNHL_ENG_20030618_230303.6-E3-3
EM4	CNNHL_ENG_20030618_230303.6-E4-4
EM5	CNNHL_ENG_20030618_230303.6-E5-5
EM6	CNNHL_ENG_20030618_230303.6-E6-6
EM7	CNNHL_ENG_20030618_230303.6-E7-7
EM8	CNNHL_ENG_20030618_230303.6-E8-8
EM9	CNNHL_ENG_20030618_230303.6-E9-9
R1	CNNHL_ENG_20030618_230303.6-R1
R3	CNNHL_ENG_20030618_230303.6-R2
RM1	CNNHL_ENG_20030618_230303.6-R1-1
RM3	CNNHL_ENG_20030618_230303.6-R2-1
V3	CNNHL_ENG_20030618_230303.6-EV1
V4	CNNHL_ENG_20030618_230303.6-EV2
V1	CNNHL_ENG_20030618_230303.6-EV3
VM3	CNNHL_ENG_20030618_230303.6-EV1-1
VM4	CNNHL_ENG_20030618_230303.6-EV2-1
VM1	CNNHL_ENG_20030618_230303.6-EV3-1
Q1	CNNHL_ENG_20030618_230303.6-T1
Q2	CNNHL_ENG_20030618_230303.6-V1
Q3	CNNHL_ENG_20030618_230303.6-V2
QM2	CNNHL_ENG_20030618_230303.6-V1-1
QM3	CNNHL_ENG_20030618_230303.6-V2-1
