CE11	CNNHL_ENG_20030625_230351.4-CE1
CE12	CNNHL_ENG_20030625_230351.4-CE2
CE13	CNNHL_ENG_20030625_230351.4-CE3
CE14	CNNHL_ENG_20030625_230351.4-CE4
CE15	CNNHL_ENG_20030625_230351.4-CE5
CE16	CNNHL_ENG_20030625_230351.4-CE6
CE17	CNNHL_ENG_20030625_230351.4-CE7
CE18	CNNHL_ENG_20030625_230351.4-CE8
CE19	CNNHL_ENG_20030625_230351.4-CE9
CE20	CNNHL_ENG_20030625_230351.4-CE10
CE21	CNNHL_ENG_20030625_230351.4-CE11
CE22	CNNHL_ENG_20030625_230351.4-CE12
CE24	CNNHL_ENG_20030625_230351.4-CE13
CE25	CNNHL_ENG_20030625_230351.4-CE14
CE26	CNNHL_ENG_20030625_230351.4-CE15
CE28	CNNHL_ENG_20030625_230351.4-CE16
CE1	CNNHL_ENG_20030625_230351.4-CE17
CE2	CNNHL_ENG_20030625_230351.4-CE18
CE3	CNNHL_ENG_20030625_230351.4-CE19
CE5	CNNHL_ENG_20030625_230351.4-CE20
CE6	CNNHL_ENG_20030625_230351.4-CE21
CE7	CNNHL_ENG_20030625_230351.4-CE22
CE8	CNNHL_ENG_20030625_230351.4-CE23
CE9	CNNHL_ENG_20030625_230351.4-CE24
CE10	CNNHL_ENG_20030625_230351.4-CE25
E15	CNNHL_ENG_20030625_230351.4-E1
E17	CNNHL_ENG_20030625_230351.4-E2
E18	CNNHL_ENG_20030625_230351.4-E3
E20	CNNHL_ENG_20030625_230351.4-E4
E21	CNNHL_ENG_20030625_230351.4-E5
E22	CNNHL_ENG_20030625_230351.4-E6
E23	CNNHL_ENG_20030625_230351.4-E7
E24	CNNHL_ENG_20030625_230351.4-E8
E25	CNNHL_ENG_20030625_230351.4-E9
E26	CNNHL_ENG_20030625_230351.4-E10
E27	CNNHL_ENG_20030625_230351.4-E11
E28	CNNHL_ENG_20030625_230351.4-E12
E30	CNNHL_ENG_20030625_230351.4-E13
E31	CNNHL_ENG_20030625_230351.4-E14
