CE12	CNNHL_ENG_20030513_220910.11-CE1
CE3	CNNHL_ENG_20030513_220910.11-CE2
CE4	CNNHL_ENG_20030513_220910.11-CE3
CE5	CNNHL_ENG_20030513_220910.11-CE4
CE6	CNNHL_ENG_20030513_220910.11-CE5
CE7	CNNHL_ENG_20030513_220910.11-CE6
CE8	CNNHL_ENG_20030513_220910.11-CE7
CE9	CNNHL_ENG_20030513_220910.11-CE8
CE11	CNNHL_ENG_20030513_220910.11-CE9
E17	CNNHL_ENG_20030513_220910.11-E1
E18	CNNHL_ENG_20030513_220910.11-E2
E5	CNNHL_ENG_20030513_220910.11-E3
E6	CNNHL_ENG_20030513_220910.11-E4
E8	CNNHL_ENG_20030513_220910.11-E5
E9	CNNHL_ENG_20030513_220910.11-E6
E10	CNNHL_ENG_20030513_220910.11-E7
E11	CNNHL_ENG_20030513_220910.11-E8
E12	CNNHL_ENG_20030513_220910.11-E9
E13	CNNHL_ENG_20030513_220910.11-E10
E15	CNNHL_ENG_20030513_220910.11-E11
EM17	CNNHL_ENG_20030513_220910.11-E1-1
EM18	CNNHL_ENG_20030513_220910.11-E2-2
EM2	CNNHL_ENG_20030513_220910.11-E3-3
EM4	CNNHL_ENG_20030513_220910.11-E4-4
EM5	CNNHL_ENG_20030513_220910.11-E4-5
EM6	CNNHL_ENG_20030513_220910.11-E4-6
EM7	CNNHL_ENG_20030513_220910.11-E5-7
EM8	CNNHL_ENG_20030513_220910.11-E6-8
EM9	CNNHL_ENG_20030513_220910.11-E7-9
EM10	CNNHL_ENG_20030513_220910.11-E8-10
EM11	CNNHL_ENG_20030513_220910.11-E4-11
EM12	CNNHL_ENG_20030513_220910.11-E9-12
EM13	CNNHL_ENG_20030513_220910.11-E8-13
EM14	CNNHL_ENG_20030513_220910.11-E10-14
EM16	CNNHL_ENG_20030513_220910.11-E11-15
R1	CNNHL_ENG_20030513_220910.11-R1
RM1	CNNHL_ENG_20030513_220910.11-R1-1
V2	CNNHL_ENG_20030513_220910.11-EV1
V4	CNNHL_ENG_20030513_220910.11-EV2
V5	CNNHL_ENG_20030513_220910.11-EV3
V7	CNNHL_ENG_20030513_220910.11-EV4
V8	CNNHL_ENG_20030513_220910.11-EV5
V10	CNNHL_ENG_20030513_220910.11-EV6
V11	CNNHL_ENG_20030513_220910.11-EV7
V13	CNNHL_ENG_20030513_220910.11-EV8
V14	CNNHL_ENG_20030513_220910.11-EV9
V15	CNNHL_ENG_20030513_220910.11-EV10
V16	CNNHL_ENG_20030513_220910.11-EV11
VM2	CNNHL_ENG_20030513_220910.11-EV1-1
VM4	CNNHL_ENG_20030513_220910.11-EV2-1
VM5	CNNHL_ENG_20030513_220910.11-EV3-1
VM7	CNNHL_ENG_20030513_220910.11-EV4-1
VM8	CNNHL_ENG_20030513_220910.11-EV5-1
VM10	CNNHL_ENG_20030513_220910.11-EV6-1
VM11	CNNHL_ENG_20030513_220910.11-EV7-1
VM12	CNNHL_ENG_20030513_220910.11-EV8-1
VM13	CNNHL_ENG_20030513_220910.11-EV9-1
VM14	CNNHL_ENG_20030513_220910.11-EV10-1
VM15	CNNHL_ENG_20030513_220910.11-EV11-1
Q2	CNNHL_ENG_20030513_220910.11-T1
Q3	CNNHL_ENG_20030513_220910.11-T2
Q5	CNNHL_ENG_20030513_220910.11-V1
Q8	CNNHL_ENG_20030513_220910.11-V2
Q9	CNNHL_ENG_20030513_220910.11-V3
Q1	CNNHL_ENG_20030513_220910.11-T3
Q11	CNNHL_ENG_20030513_220910.11-V4
Q12	CNNHL_ENG_20030513_220910.11-V5
QM5	CNNHL_ENG_20030513_220910.11-V1-1
QM8	CNNHL_ENG_20030513_220910.11-V2-1
QM9	CNNHL_ENG_20030513_220910.11-V3-1
QM11	CNNHL_ENG_20030513_220910.11-V4-1
QM12	CNNHL_ENG_20030513_220910.11-V5-1
