CE14	CNNHL_ENG_20030513_183907.5-CE1
CE15	CNNHL_ENG_20030513_183907.5-CE2
CE16	CNNHL_ENG_20030513_183907.5-CE3
CE17	CNNHL_ENG_20030513_183907.5-CE4
CE18	CNNHL_ENG_20030513_183907.5-CE5
CE19	CNNHL_ENG_20030513_183907.5-CE6
CE20	CNNHL_ENG_20030513_183907.5-CE7
CE21	CNNHL_ENG_20030513_183907.5-CE8
CE1	CNNHL_ENG_20030513_183907.5-CE9
CE2	CNNHL_ENG_20030513_183907.5-CE10
CE3	CNNHL_ENG_20030513_183907.5-CE11
CE4	CNNHL_ENG_20030513_183907.5-CE12
CE5	CNNHL_ENG_20030513_183907.5-CE13
CE6	CNNHL_ENG_20030513_183907.5-CE14
CE7	CNNHL_ENG_20030513_183907.5-CE15
CE8	CNNHL_ENG_20030513_183907.5-CE16
CE9	CNNHL_ENG_20030513_183907.5-CE17
CE10	CNNHL_ENG_20030513_183907.5-CE18
CE12	CNNHL_ENG_20030513_183907.5-CE19
CE13	CNNHL_ENG_20030513_183907.5-CE20
E18	CNNHL_ENG_20030513_183907.5-E1
E19	CNNHL_ENG_20030513_183907.5-E2
E20	CNNHL_ENG_20030513_183907.5-E3
E21	CNNHL_ENG_20030513_183907.5-E4
E23	CNNHL_ENG_20030513_183907.5-E5
E24	CNNHL_ENG_20030513_183907.5-E6
E25	CNNHL_ENG_20030513_183907.5-E7
E26	CNNHL_ENG_20030513_183907.5-E8
E1	CNNHL_ENG_20030513_183907.5-E9
E2	CNNHL_ENG_20030513_183907.5-E10
E3	CNNHL_ENG_20030513_183907.5-E11
E4	CNNHL_ENG_20030513_183907.5-E12
E5	CNNHL_ENG_20030513_183907.5-E13
E6	CNNHL_ENG_20030513_183907.5-E14
E8	CNNHL_ENG_20030513_183907.5-E15
E10	CNNHL_ENG_20030513_183907.5-E16
E11	CNNHL_ENG_20030513_183907.5-E17
E12	CNNHL_ENG_20030513_183907.5-E18
E15	CNNHL_ENG_20030513_183907.5-E19
E16	CNNHL_ENG_20030513_183907.5-E20
E17	CNNHL_ENG_20030513_183907.5-E21
EM1	CNNHL_ENG_20030513_183907.5-E9-1
EM16	CNNHL_ENG_20030513_183907.5-E2-2
EM17	CNNHL_ENG_20030513_183907.5-E3-3
EM18	CNNHL_ENG_20030513_183907.5-E9-4
EM19	CNNHL_ENG_20030513_183907.5-E4-5
EM20	CNNHL_ENG_20030513_183907.5-E5-6
EM21	CNNHL_ENG_20030513_183907.5-E9-7
EM22	CNNHL_ENG_20030513_183907.5-E6-8
EM23	CNNHL_ENG_20030513_183907.5-E7-9
EM24	CNNHL_ENG_20030513_183907.5-E8-10
EM2	CNNHL_ENG_20030513_183907.5-E10-11
EM3	CNNHL_ENG_20030513_183907.5-E11-12
EM4	CNNHL_ENG_20030513_183907.5-E12-13
EM5	CNNHL_ENG_20030513_183907.5-E13-14
EM6	CNNHL_ENG_20030513_183907.5-E14-15
EM7	CNNHL_ENG_20030513_183907.5-E15-16
EM8	CNNHL_ENG_20030513_183907.5-E16-17
EM9	CNNHL_ENG_20030513_183907.5-E17-18
EM10	CNNHL_ENG_20030513_183907.5-E18-19
EM12	CNNHL_ENG_20030513_183907.5-E19-20
EM13	CNNHL_ENG_20030513_183907.5-E20-21
EM14	CNNHL_ENG_20030513_183907.5-E21-22
EM15	CNNHL_ENG_20030513_183907.5-E1-23
R1	CNNHL_ENG_20030513_183907.5-R1
R2	CNNHL_ENG_20030513_183907.5-R2
R3	CNNHL_ENG_20030513_183907.5-R3
R4	CNNHL_ENG_20030513_183907.5-R4
R5	CNNHL_ENG_20030513_183907.5-R5
R6	CNNHL_ENG_20030513_183907.5-R6
R7	CNNHL_ENG_20030513_183907.5-R7
R8	CNNHL_ENG_20030513_183907.5-R8
R9	CNNHL_ENG_20030513_183907.5-R9
R10	CNNHL_ENG_20030513_183907.5-R10
RM1	CNNHL_ENG_20030513_183907.5-R1-1
RM2	CNNHL_ENG_20030513_183907.5-R2-1
RM3	CNNHL_ENG_20030513_183907.5-R3-1
RM4	CNNHL_ENG_20030513_183907.5-R4-1
RM5	CNNHL_ENG_20030513_183907.5-R5-1
RM6	CNNHL_ENG_20030513_183907.5-R6-1
RM8	CNNHL_ENG_20030513_183907.5-R7-1
RM9	CNNHL_ENG_20030513_183907.5-R8-1
RM10	CNNHL_ENG_20030513_183907.5-R9-1
RM11	CNNHL_ENG_20030513_183907.5-R10-1
V1	CNNHL_ENG_20030513_183907.5-EV1
V2	CNNHL_ENG_20030513_183907.5-EV2
V4	CNNHL_ENG_20030513_183907.5-EV3
V5	CNNHL_ENG_20030513_183907.5-EV4
V6	CNNHL_ENG_20030513_183907.5-EV5
V7	CNNHL_ENG_20030513_183907.5-EV6
V8	CNNHL_ENG_20030513_183907.5-EV7
V9	CNNHL_ENG_20030513_183907.5-EV8
VM1	CNNHL_ENG_20030513_183907.5-EV1-1
VM2	CNNHL_ENG_20030513_183907.5-EV2-1
VM5	CNNHL_ENG_20030513_183907.5-EV3-1
VM6	CNNHL_ENG_20030513_183907.5-EV4-1
VM7	CNNHL_ENG_20030513_183907.5-EV5-1
VM8	CNNHL_ENG_20030513_183907.5-EV6-1
VM9	CNNHL_ENG_20030513_183907.5-EV7-1
VM10	CNNHL_ENG_20030513_183907.5-EV8-1
VM11	CNNHL_ENG_20030513_183907.5-EV1-2
Q2	CNNHL_ENG_20030513_183907.5-T1
Q3	CNNHL_ENG_20030513_183907.5-T2
