CE11	CNNHL_ENG_20030618_230303.36-CE1
CE12	CNNHL_ENG_20030618_230303.36-CE2
CE13	CNNHL_ENG_20030618_230303.36-CE3
CE14	CNNHL_ENG_20030618_230303.36-CE4
CE15	CNNHL_ENG_20030618_230303.36-CE5
CE16	CNNHL_ENG_20030618_230303.36-CE6
CE17	CNNHL_ENG_20030618_230303.36-CE7
CE19	CNNHL_ENG_20030618_230303.36-CE8
CE20	CNNHL_ENG_20030618_230303.36-CE9
CE21	CNNHL_ENG_20030618_230303.36-CE10
CE22	CNNHL_ENG_20030618_230303.36-CE11
CE23	CNNHL_ENG_20030618_230303.36-CE12
CE24	CNNHL_ENG_20030618_230303.36-CE13
CE25	CNNHL_ENG_20030618_230303.36-CE14
CE26	CNNHL_ENG_20030618_230303.36-CE15
CE27	CNNHL_ENG_20030618_230303.36-CE16
CE28	CNNHL_ENG_20030618_230303.36-CE17
CE29	CNNHL_ENG_20030618_230303.36-CE18
CE1	CNNHL_ENG_20030618_230303.36-CE19
CE2	CNNHL_ENG_20030618_230303.36-CE20
CE3	CNNHL_ENG_20030618_230303.36-CE21
CE4	CNNHL_ENG_20030618_230303.36-CE22
CE5	CNNHL_ENG_20030618_230303.36-CE23
CE6	CNNHL_ENG_20030618_230303.36-CE24
CE7	CNNHL_ENG_20030618_230303.36-CE25
CE8	CNNHL_ENG_20030618_230303.36-CE26
CE9	CNNHL_ENG_20030618_230303.36-CE27
CE10	CNNHL_ENG_20030618_230303.36-CE28
E14	CNNHL_ENG_20030618_230303.36-E1
E15	CNNHL_ENG_20030618_230303.36-E2
E16	CNNHL_ENG_20030618_230303.36-E3
E17	CNNHL_ENG_20030618_230303.36-E4
E18	CNNHL_ENG_20030618_230303.36-E5
E19	CNNHL_ENG_20030618_230303.36-E6
E20	CNNHL_ENG_20030618_230303.36-E7
E21	CNNHL_ENG_20030618_230303.36-E8
E23	CNNHL_ENG_20030618_230303.36-E9
E24	CNNHL_ENG_20030618_230303.36-E10
E25	CNNHL_ENG_20030618_230303.36-E11
E26	CNNHL_ENG_20030618_230303.36-E12
E27	CNNHL_ENG_20030618_230303.36-E13
E28	CNNHL_ENG_20030618_230303.36-E14
E29	CNNHL_ENG_20030618_230303.36-E15
E30	CNNHL_ENG_20030618_230303.36-E16
E31	CNNHL_ENG_20030618_230303.36-E17
E32	CNNHL_ENG_20030618_230303.36-E18
E33	CNNHL_ENG_20030618_230303.36-E19
E34	CNNHL_ENG_20030618_230303.36-E20
E1	CNNHL_ENG_20030618_230303.36-E21
E2	CNNHL_ENG_20030618_230303.36-E22
E4	CNNHL_ENG_20030618_230303.36-E23
E5	CNNHL_ENG_20030618_230303.36-E24
E6	CNNHL_ENG_20030618_230303.36-E25
E8	CNNHL_ENG_20030618_230303.36-E26
E9	CNNHL_ENG_20030618_230303.36-E27
E10	CNNHL_ENG_20030618_230303.36-E28
E11	CNNHL_ENG_20030618_230303.36-E29
E13	CNNHL_ENG_20030618_230303.36-E30
EM1	CNNHL_ENG_20030618_230303.36-E21-1
EM20	CNNHL_ENG_20030618_230303.36-E2-2
EM21	CNNHL_ENG_20030618_230303.36-E26-3
EM22	CNNHL_ENG_20030618_230303.36-E3-4
EM23	CNNHL_ENG_20030618_230303.36-E4-5
EM24	CNNHL_ENG_20030618_230303.36-E5-6
EM26	CNNHL_ENG_20030618_230303.36-E6-7
EM28	CNNHL_ENG_20030618_230303.36-E8-8
EM29	CNNHL_ENG_20030618_230303.36-E7-9
EM30	CNNHL_ENG_20030618_230303.36-E7-10
EM32	CNNHL_ENG_20030618_230303.36-E9-11
EM33	CNNHL_ENG_20030618_230303.36-E10-12
EM34	CNNHL_ENG_20030618_230303.36-E7-13
EM35	CNNHL_ENG_20030618_230303.36-E11-14
EM36	CNNHL_ENG_20030618_230303.36-E12-15
EM37	CNNHL_ENG_20030618_230303.36-E12-16
EM38	CNNHL_ENG_20030618_230303.36-E6-17
EM39	CNNHL_ENG_20030618_230303.36-E13-18
EM40	CNNHL_ENG_20030618_230303.36-E13-19
EM41	CNNHL_ENG_20030618_230303.36-E14-20
EM42	CNNHL_ENG_20030618_230303.36-E14-21
EM43	CNNHL_ENG_20030618_230303.36-E28-22
EM44	CNNHL_ENG_20030618_230303.36-E15-23
EM45	CNNHL_ENG_20030618_230303.36-E16-24
EM46	CNNHL_ENG_20030618_230303.36-E17-25
EM47	CNNHL_ENG_20030618_230303.36-E16-26
EM48	CNNHL_ENG_20030618_230303.36-E16-27
EM49	CNNHL_ENG_20030618_230303.36-E18-28
EM50	CNNHL_ENG_20030618_230303.36-E16-29
EM51	CNNHL_ENG_20030618_230303.36-E16-30
EM52	CNNHL_ENG_20030618_230303.36-E7-31
EM53	CNNHL_ENG_20030618_230303.36-E19-32
EM54	CNNHL_ENG_20030618_230303.36-E20-33
EM55	CNNHL_ENG_20030618_230303.36-E19-34
EM2	CNNHL_ENG_20030618_230303.36-E22-35
EM3	CNNHL_ENG_20030618_230303.36-E23-36
EM4	CNNHL_ENG_20030618_230303.36-E24-37
EM5	CNNHL_ENG_20030618_230303.36-E25-38
EM7	CNNHL_ENG_20030618_230303.36-E26-39
EM8	CNNHL_ENG_20030618_230303.36-E25-40
EM9	CNNHL_ENG_20030618_230303.36-E27-41
EM10	CNNHL_ENG_20030618_230303.36-E28-42
EM11	CNNHL_ENG_20030618_230303.36-E28-43
EM12	CNNHL_ENG_20030618_230303.36-E28-44
EM14	CNNHL_ENG_20030618_230303.36-E26-45
EM15	CNNHL_ENG_20030618_230303.36-E28-46
EM16	CNNHL_ENG_20030618_230303.36-E28-47
EM17	CNNHL_ENG_20030618_230303.36-E29-48
EM18	CNNHL_ENG_20030618_230303.36-E30-49
EM19	CNNHL_ENG_20030618_230303.36-E1-50
R1	CNNHL_ENG_20030618_230303.36-R1
R2	CNNHL_ENG_20030618_230303.36-R2
R3	CNNHL_ENG_20030618_230303.36-R3
R4	CNNHL_ENG_20030618_230303.36-R4
RM1	CNNHL_ENG_20030618_230303.36-R1-1
RM2	CNNHL_ENG_20030618_230303.36-R2-1
RM3	CNNHL_ENG_20030618_230303.36-R3-1
RM4	CNNHL_ENG_20030618_230303.36-R4-1
V1	CNNHL_ENG_20030618_230303.36-EV1
VM1	CNNHL_ENG_20030618_230303.36-EV1-1
Q1	CNNHL_ENG_20030618_230303.36-T1
Q2	CNNHL_ENG_20030618_230303.36-T2
Q3	CNNHL_ENG_20030618_230303.36-T3
Q4	CNNHL_ENG_20030618_230303.36-T4
Q5	CNNHL_ENG_20030618_230303.36-T5
Q6	CNNHL_ENG_20030618_230303.36-T6
Q7	CNNHL_ENG_20030618_230303.36-T7
Q8	CNNHL_ENG_20030618_230303.36-T8
