CE12	CNNHL_ENG_20030304_142751.10-CE1
CE13	CNNHL_ENG_20030304_142751.10-CE2
CE14	CNNHL_ENG_20030304_142751.10-CE3
CE15	CNNHL_ENG_20030304_142751.10-CE4
CE16	CNNHL_ENG_20030304_142751.10-CE5
CE17	CNNHL_ENG_20030304_142751.10-CE6
CE18	CNNHL_ENG_20030304_142751.10-CE7
CE19	CNNHL_ENG_20030304_142751.10-CE8
CE20	CNNHL_ENG_20030304_142751.10-CE9
CE21	CNNHL_ENG_20030304_142751.10-CE10
CE22	CNNHL_ENG_20030304_142751.10-CE11
CE23	CNNHL_ENG_20030304_142751.10-CE12
CE24	CNNHL_ENG_20030304_142751.10-CE13
CE25	CNNHL_ENG_20030304_142751.10-CE14
CE26	CNNHL_ENG_20030304_142751.10-CE15
CE27	CNNHL_ENG_20030304_142751.10-CE16
CE28	CNNHL_ENG_20030304_142751.10-CE17
CE29	CNNHL_ENG_20030304_142751.10-CE18
CE30	CNNHL_ENG_20030304_142751.10-CE19
CE31	CNNHL_ENG_20030304_142751.10-CE20
CE32	CNNHL_ENG_20030304_142751.10-CE21
CE33	CNNHL_ENG_20030304_142751.10-CE22
CE34	CNNHL_ENG_20030304_142751.10-CE23
CE35	CNNHL_ENG_20030304_142751.10-CE24
CE36	CNNHL_ENG_20030304_142751.10-CE25
CE37	CNNHL_ENG_20030304_142751.10-CE26
CE38	CNNHL_ENG_20030304_142751.10-CE27
CE39	CNNHL_ENG_20030304_142751.10-CE28
CE40	CNNHL_ENG_20030304_142751.10-CE29
CE41	CNNHL_ENG_20030304_142751.10-CE30
CE42	CNNHL_ENG_20030304_142751.10-CE31
CE1	CNNHL_ENG_20030304_142751.10-CE32
CE43	CNNHL_ENG_20030304_142751.10-CE33
CE2	CNNHL_ENG_20030304_142751.10-CE34
CE3	CNNHL_ENG_20030304_142751.10-CE35
CE4	CNNHL_ENG_20030304_142751.10-CE36
CE7	CNNHL_ENG_20030304_142751.10-CE37
CE8	CNNHL_ENG_20030304_142751.10-CE38
CE9	CNNHL_ENG_20030304_142751.10-CE39
CE10	CNNHL_ENG_20030304_142751.10-CE40
E12	CNNHL_ENG_20030304_142751.10-E1
E13	CNNHL_ENG_20030304_142751.10-E2
E14	CNNHL_ENG_20030304_142751.10-E3
E15	CNNHL_ENG_20030304_142751.10-E4
E16	CNNHL_ENG_20030304_142751.10-E5
E17	CNNHL_ENG_20030304_142751.10-E6
E18	CNNHL_ENG_20030304_142751.10-E7
E19	CNNHL_ENG_20030304_142751.10-E8
E20	CNNHL_ENG_20030304_142751.10-E9
E21	CNNHL_ENG_20030304_142751.10-E10
E22	CNNHL_ENG_20030304_142751.10-E11
E23	CNNHL_ENG_20030304_142751.10-E12
E24	CNNHL_ENG_20030304_142751.10-E13
E25	CNNHL_ENG_20030304_142751.10-E14
E26	CNNHL_ENG_20030304_142751.10-E15
E27	CNNHL_ENG_20030304_142751.10-E16
E28	CNNHL_ENG_20030304_142751.10-E17
E29	CNNHL_ENG_20030304_142751.10-E18
E30	CNNHL_ENG_20030304_142751.10-E19
E32	CNNHL_ENG_20030304_142751.10-E20
E34	CNNHL_ENG_20030304_142751.10-E21
E35	CNNHL_ENG_20030304_142751.10-E22
E37	CNNHL_ENG_20030304_142751.10-E23
E39	CNNHL_ENG_20030304_142751.10-E24
E40	CNNHL_ENG_20030304_142751.10-E25
E1	CNNHL_ENG_20030304_142751.10-E26
E41	CNNHL_ENG_20030304_142751.10-E27
E42	CNNHL_ENG_20030304_142751.10-E28
E43	CNNHL_ENG_20030304_142751.10-E29
E44	CNNHL_ENG_20030304_142751.10-E30
E45	CNNHL_ENG_20030304_142751.10-E31
