CE27	CNNHL_ENG_20030415_193729.44-CE1
CE28	CNNHL_ENG_20030415_193729.44-CE2
CE14	CNNHL_ENG_20030415_193729.44-CE3
CE15	CNNHL_ENG_20030415_193729.44-CE4
CE16	CNNHL_ENG_20030415_193729.44-CE5
CE29	CNNHL_ENG_20030415_193729.44-CE6
CE17	CNNHL_ENG_20030415_193729.44-CE7
CE18	CNNHL_ENG_20030415_193729.44-CE8
CE22	CNNHL_ENG_20030415_193729.44-CE9
CE23	CNNHL_ENG_20030415_193729.44-CE10
CE24	CNNHL_ENG_20030415_193729.44-CE11
CE25	CNNHL_ENG_20030415_193729.44-CE12
CE30	CNNHL_ENG_20030415_193729.44-CE13
CE31	CNNHL_ENG_20030415_193729.44-CE14
CE32	CNNHL_ENG_20030415_193729.44-CE15
CE33	CNNHL_ENG_20030415_193729.44-CE16
CE34	CNNHL_ENG_20030415_193729.44-CE17
CE35	CNNHL_ENG_20030415_193729.44-CE18
CE1	CNNHL_ENG_20030415_193729.44-CE19
CE2	CNNHL_ENG_20030415_193729.44-CE20
CE3	CNNHL_ENG_20030415_193729.44-CE21
CE4	CNNHL_ENG_20030415_193729.44-CE22
CE5	CNNHL_ENG_20030415_193729.44-CE23
CE6	CNNHL_ENG_20030415_193729.44-CE24
CE7	CNNHL_ENG_20030415_193729.44-CE25
CE8	CNNHL_ENG_20030415_193729.44-CE26
CE9	CNNHL_ENG_20030415_193729.44-CE27
CE10	CNNHL_ENG_20030415_193729.44-CE28
E32	CNNHL_ENG_20030415_193729.44-E1
E34	CNNHL_ENG_20030415_193729.44-E2
E17	CNNHL_ENG_20030415_193729.44-E3
E18	CNNHL_ENG_20030415_193729.44-E4
E19	CNNHL_ENG_20030415_193729.44-E5
E35	CNNHL_ENG_20030415_193729.44-E6
E20	CNNHL_ENG_20030415_193729.44-E7
E21	CNNHL_ENG_20030415_193729.44-E8
E25	CNNHL_ENG_20030415_193729.44-E9
E27	CNNHL_ENG_20030415_193729.44-E10
E28	CNNHL_ENG_20030415_193729.44-E11
E29	CNNHL_ENG_20030415_193729.44-E12
E36	CNNHL_ENG_20030415_193729.44-E13
E37	CNNHL_ENG_20030415_193729.44-E14
E38	CNNHL_ENG_20030415_193729.44-E15
E39	CNNHL_ENG_20030415_193729.44-E16
E40	CNNHL_ENG_20030415_193729.44-E17
E41	CNNHL_ENG_20030415_193729.44-E18
E42	CNNHL_ENG_20030415_193729.44-E19
E43	CNNHL_ENG_20030415_193729.44-E20
E1	CNNHL_ENG_20030415_193729.44-E21
E3	CNNHL_ENG_20030415_193729.44-E22
E4	CNNHL_ENG_20030415_193729.44-E23
E5	CNNHL_ENG_20030415_193729.44-E24
E6	CNNHL_ENG_20030415_193729.44-E25
E7	CNNHL_ENG_20030415_193729.44-E26
E8	CNNHL_ENG_20030415_193729.44-E27
E9	CNNHL_ENG_20030415_193729.44-E28
E11	CNNHL_ENG_20030415_193729.44-E29
E12	CNNHL_ENG_20030415_193729.44-E30
EM18	CNNHL_ENG_20030415_193729.44-E21-1
EM19	CNNHL_ENG_20030415_193729.44-E21-2
EM20	CNNHL_ENG_20030415_193729.44-E28-3
EM21	CNNHL_ENG_20030415_193729.44-E30-4
EM22	CNNHL_ENG_20030415_193729.44-E21-5
EM23	CNNHL_ENG_20030415_193729.44-E24-6
EM75	CNNHL_ENG_20030415_193729.44-E9-7
EM25	CNNHL_ENG_20030415_193729.44-E21-8
