CE7	CNNHL_ENG_20030604_230238.5-CE1
CE8	CNNHL_ENG_20030604_230238.5-CE2
CE9	CNNHL_ENG_20030604_230238.5-CE3
CE10	CNNHL_ENG_20030604_230238.5-CE4
CE1	CNNHL_ENG_20030604_230238.5-CE5
CE2	CNNHL_ENG_20030604_230238.5-CE6
CE3	CNNHL_ENG_20030604_230238.5-CE7
CE4	CNNHL_ENG_20030604_230238.5-CE8
CE5	CNNHL_ENG_20030604_230238.5-CE9
CE6	CNNHL_ENG_20030604_230238.5-CE10
E12	CNNHL_ENG_20030604_230238.5-E1
E13	CNNHL_ENG_20030604_230238.5-E2
E14	CNNHL_ENG_20030604_230238.5-E3
E15	CNNHL_ENG_20030604_230238.5-E4
E16	CNNHL_ENG_20030604_230238.5-E5
E17	CNNHL_ENG_20030604_230238.5-E6
E1	CNNHL_ENG_20030604_230238.5-E7
E2	CNNHL_ENG_20030604_230238.5-E8
E3	CNNHL_ENG_20030604_230238.5-E9
E4	CNNHL_ENG_20030604_230238.5-E10
E5	CNNHL_ENG_20030604_230238.5-E11
E6	CNNHL_ENG_20030604_230238.5-E12
E7	CNNHL_ENG_20030604_230238.5-E13
E8	CNNHL_ENG_20030604_230238.5-E14
E9	CNNHL_ENG_20030604_230238.5-E15
E10	CNNHL_ENG_20030604_230238.5-E16
EM1	CNNHL_ENG_20030604_230238.5-E7-1
EM25	CNNHL_ENG_20030604_230238.5-E2-2
EM26	CNNHL_ENG_20030604_230238.5-E10-3
EM27	CNNHL_ENG_20030604_230238.5-E10-4
EM28	CNNHL_ENG_20030604_230238.5-E3-5
EM29	CNNHL_ENG_20030604_230238.5-E5-6
EM30	CNNHL_ENG_20030604_230238.5-E4-7
EM31	CNNHL_ENG_20030604_230238.5-E6-8
EM32	CNNHL_ENG_20030604_230238.5-E10-9
EM33	CNNHL_ENG_20030604_230238.5-E10-10
EM2	CNNHL_ENG_20030604_230238.5-E8-11
EM3	CNNHL_ENG_20030604_230238.5-E9-12
