CE13	CNNHL_ENG_20030416_133739.13-CE1
CE14	CNNHL_ENG_20030416_133739.13-CE2
CE15	CNNHL_ENG_20030416_133739.13-CE3
CE17	CNNHL_ENG_20030416_133739.13-CE4
CE18	CNNHL_ENG_20030416_133739.13-CE5
CE19	CNNHL_ENG_20030416_133739.13-CE6
CE20	CNNHL_ENG_20030416_133739.13-CE7
CE21	CNNHL_ENG_20030416_133739.13-CE8
CE1	CNNHL_ENG_20030416_133739.13-CE9
CE2	CNNHL_ENG_20030416_133739.13-CE10
CE3	CNNHL_ENG_20030416_133739.13-CE11
CE4	CNNHL_ENG_20030416_133739.13-CE12
CE5	CNNHL_ENG_20030416_133739.13-CE13
CE6	CNNHL_ENG_20030416_133739.13-CE14
CE7	CNNHL_ENG_20030416_133739.13-CE15
CE8	CNNHL_ENG_20030416_133739.13-CE16
CE9	CNNHL_ENG_20030416_133739.13-CE17
CE10	CNNHL_ENG_20030416_133739.13-CE18
CE11	CNNHL_ENG_20030416_133739.13-CE19
CE12	CNNHL_ENG_20030416_133739.13-CE20
E13	CNNHL_ENG_20030416_133739.13-E1
E14	CNNHL_ENG_20030416_133739.13-E2
E15	CNNHL_ENG_20030416_133739.13-E3
E17	CNNHL_ENG_20030416_133739.13-E4
E19	CNNHL_ENG_20030416_133739.13-E5
E20	CNNHL_ENG_20030416_133739.13-E6
E21	CNNHL_ENG_20030416_133739.13-E7
E22	CNNHL_ENG_20030416_133739.13-E8
E1	CNNHL_ENG_20030416_133739.13-E9
E2	CNNHL_ENG_20030416_133739.13-E10
E3	CNNHL_ENG_20030416_133739.13-E11
E4	CNNHL_ENG_20030416_133739.13-E12
E5	CNNHL_ENG_20030416_133739.13-E13
E6	CNNHL_ENG_20030416_133739.13-E14
E7	CNNHL_ENG_20030416_133739.13-E15
E8	CNNHL_ENG_20030416_133739.13-E16
E9	CNNHL_ENG_20030416_133739.13-E17
E10	CNNHL_ENG_20030416_133739.13-E18
E11	CNNHL_ENG_20030416_133739.13-E19
E12	CNNHL_ENG_20030416_133739.13-E20
EM1	CNNHL_ENG_20030416_133739.13-E9-1
EM19	CNNHL_ENG_20030416_133739.13-E16-2
EM20	CNNHL_ENG_20030416_133739.13-E1-3
EM21	CNNHL_ENG_20030416_133739.13-E2-4
EM22	CNNHL_ENG_20030416_133739.13-E3-5
EM24	CNNHL_ENG_20030416_133739.13-E4-6
EM25	CNNHL_ENG_20030416_133739.13-E5-7
EM26	CNNHL_ENG_20030416_133739.13-E2-8
EM28	CNNHL_ENG_20030416_133739.13-E6-9
EM29	CNNHL_ENG_20030416_133739.13-E2-10
EM30	CNNHL_ENG_20030416_133739.13-E1-11
EM31	CNNHL_ENG_20030416_133739.13-E7-12
EM32	CNNHL_ENG_20030416_133739.13-E2-13
EM33	CNNHL_ENG_20030416_133739.13-E8-14
EM34	CNNHL_ENG_20030416_133739.13-E8-15
EM3	CNNHL_ENG_20030416_133739.13-E10-16
EM4	CNNHL_ENG_20030416_133739.13-E9-17
EM6	CNNHL_ENG_20030416_133739.13-E11-18
EM7	CNNHL_ENG_20030416_133739.13-E11-19
EM8	CNNHL_ENG_20030416_133739.13-E12-20
EM9	CNNHL_ENG_20030416_133739.13-E12-21
EM10	CNNHL_ENG_20030416_133739.13-E13-22
EM11	CNNHL_ENG_20030416_133739.13-E14-23
EM12	CNNHL_ENG_20030416_133739.13-E15-24
EM13	CNNHL_ENG_20030416_133739.13-E16-25
EM14	CNNHL_ENG_20030416_133739.13-E17-26
EM15	CNNHL_ENG_20030416_133739.13-E18-27
EM16	CNNHL_ENG_20030416_133739.13-E19-28
EM17	CNNHL_ENG_20030416_133739.13-E19-29
EM18	CNNHL_ENG_20030416_133739.13-E20-30
R1	CNNHL_ENG_20030416_133739.13-R1
R2	CNNHL_ENG_20030416_133739.13-R2
RM1	CNNHL_ENG_20030416_133739.13-R1-1
RM2	CNNHL_ENG_20030416_133739.13-R2-1
V1	CNNHL_ENG_20030416_133739.13-EV1
VM1	CNNHL_ENG_20030416_133739.13-EV1-1
Q1	CNNHL_ENG_20030416_133739.13-T1
Q2	CNNHL_ENG_20030416_133739.13-T2
Q3	CNNHL_ENG_20030416_133739.13-T3
Q4	CNNHL_ENG_20030416_133739.13-T4
Q5	CNNHL_ENG_20030416_133739.13-V1
Q6	CNNHL_ENG_20030416_133739.13-T5
Q7	CNNHL_ENG_20030416_133739.13-T6
Q8	CNNHL_ENG_20030416_133739.13-T7
Q9	CNNHL_ENG_20030416_133739.13-T8
Q10	CNNHL_ENG_20030416_133739.13-T9
Q11	CNNHL_ENG_20030416_133739.13-T10
Q12	CNNHL_ENG_20030416_133739.13-T11
Q13	CNNHL_ENG_20030416_133739.13-V2
Q14	CNNHL_ENG_20030416_133739.13-V3
Q15	CNNHL_ENG_20030416_133739.13-T12
Q16	CNNHL_ENG_20030416_133739.13-T13
Q17	CNNHL_ENG_20030416_133739.13-V4
Q18	CNNHL_ENG_20030416_133739.13-T14
Q19	CNNHL_ENG_20030416_133739.13-T15
Q20	CNNHL_ENG_20030416_133739.13-T16
Q21	CNNHL_ENG_20030416_133739.13-V5
QM5	CNNHL_ENG_20030416_133739.13-V1-1
QM13	CNNHL_ENG_20030416_133739.13-V2-1
QM14	CNNHL_ENG_20030416_133739.13-V3-1
QM17	CNNHL_ENG_20030416_133739.13-V4-1
QM21	CNNHL_ENG_20030416_133739.13-V5-1
