CE12	CNNHL_ENG_20030416_193742.7-CE1
CE13	CNNHL_ENG_20030416_193742.7-CE2
CE14	CNNHL_ENG_20030416_193742.7-CE3
CE15	CNNHL_ENG_20030416_193742.7-CE4
CE16	CNNHL_ENG_20030416_193742.7-CE5
CE17	CNNHL_ENG_20030416_193742.7-CE6
CE18	CNNHL_ENG_20030416_193742.7-CE7
CE20	CNNHL_ENG_20030416_193742.7-CE8
CE1	CNNHL_ENG_20030416_193742.7-CE9
CE2	CNNHL_ENG_20030416_193742.7-CE10
CE3	CNNHL_ENG_20030416_193742.7-CE11
CE4	CNNHL_ENG_20030416_193742.7-CE12
CE5	CNNHL_ENG_20030416_193742.7-CE13
CE6	CNNHL_ENG_20030416_193742.7-CE14
CE7	CNNHL_ENG_20030416_193742.7-CE15
CE8	CNNHL_ENG_20030416_193742.7-CE16
CE9	CNNHL_ENG_20030416_193742.7-CE17
CE10	CNNHL_ENG_20030416_193742.7-CE18
CE11	CNNHL_ENG_20030416_193742.7-CE19
E17	CNNHL_ENG_20030416_193742.7-E1
E19	CNNHL_ENG_20030416_193742.7-E2
E20	CNNHL_ENG_20030416_193742.7-E3
E21	CNNHL_ENG_20030416_193742.7-E4
E22	CNNHL_ENG_20030416_193742.7-E5
E23	CNNHL_ENG_20030416_193742.7-E6
E25	CNNHL_ENG_20030416_193742.7-E7
E28	CNNHL_ENG_20030416_193742.7-E8
E1	CNNHL_ENG_20030416_193742.7-E9
E2	CNNHL_ENG_20030416_193742.7-E10
E4	CNNHL_ENG_20030416_193742.7-E11
E5	CNNHL_ENG_20030416_193742.7-E12
E6	CNNHL_ENG_20030416_193742.7-E13
E7	CNNHL_ENG_20030416_193742.7-E14
E8	CNNHL_ENG_20030416_193742.7-E15
E10	CNNHL_ENG_20030416_193742.7-E16
E11	CNNHL_ENG_20030416_193742.7-E17
E13	CNNHL_ENG_20030416_193742.7-E18
E14	CNNHL_ENG_20030416_193742.7-E19
E15	CNNHL_ENG_20030416_193742.7-E20
E16	CNNHL_ENG_20030416_193742.7-E21
EM1	CNNHL_ENG_20030416_193742.7-E9-1
EM18	CNNHL_ENG_20030416_193742.7-E20-2
EM19	CNNHL_ENG_20030416_193742.7-E1-3
EM20	CNNHL_ENG_20030416_193742.7-E2-4
EM21	CNNHL_ENG_20030416_193742.7-E3-5
EM23	CNNHL_ENG_20030416_193742.7-E4-6
EM24	CNNHL_ENG_20030416_193742.7-E5-7
EM25	CNNHL_ENG_20030416_193742.7-E6-8
EM26	CNNHL_ENG_20030416_193742.7-E7-9
EM27	CNNHL_ENG_20030416_193742.7-E13-10
EM29	CNNHL_ENG_20030416_193742.7-E8-11
EM2	CNNHL_ENG_20030416_193742.7-E10-12
EM3	CNNHL_ENG_20030416_193742.7-E11-13
EM4	CNNHL_ENG_20030416_193742.7-E12-14
EM5	CNNHL_ENG_20030416_193742.7-E13-15
EM6	CNNHL_ENG_20030416_193742.7-E13-16
EM7	CNNHL_ENG_20030416_193742.7-E14-17
EM8	CNNHL_ENG_20030416_193742.7-E15-18
EM10	CNNHL_ENG_20030416_193742.7-E16-19
EM11	CNNHL_ENG_20030416_193742.7-E17-20
EM12	CNNHL_ENG_20030416_193742.7-E18-21
EM13	CNNHL_ENG_20030416_193742.7-E13-22
EM14	CNNHL_ENG_20030416_193742.7-E19-23
EM15	CNNHL_ENG_20030416_193742.7-E20-24
EM16	CNNHL_ENG_20030416_193742.7-E21-25
EM17	CNNHL_ENG_20030416_193742.7-E20-26
R1	CNNHL_ENG_20030416_193742.7-R1
R2	CNNHL_ENG_20030416_193742.7-R2
R4	CNNHL_ENG_20030416_193742.7-R3
R6	CNNHL_ENG_20030416_193742.7-R4
R7	CNNHL_ENG_20030416_193742.7-R5
R8	CNNHL_ENG_20030416_193742.7-R6
R9	CNNHL_ENG_20030416_193742.7-R7
R8	CNNHL_ENG_20030416_193742.7-R8
RM1	CNNHL_ENG_20030416_193742.7-R1-1
RM2	CNNHL_ENG_20030416_193742.7-R2-1
RM4	CNNHL_ENG_20030416_193742.7-R3-1
RM6	CNNHL_ENG_20030416_193742.7-R4-1
RM7	CNNHL_ENG_20030416_193742.7-R5-1
RM8	CNNHL_ENG_20030416_193742.7-R6-1
RM9	CNNHL_ENG_20030416_193742.7-R8-1
RM10	CNNHL_ENG_20030416_193742.7-R7-1
V1	CNNHL_ENG_20030416_193742.7-EV1
V2	CNNHL_ENG_20030416_193742.7-EV2
V3	CNNHL_ENG_20030416_193742.7-EV3
V5	CNNHL_ENG_20030416_193742.7-EV4
V6	CNNHL_ENG_20030416_193742.7-EV5
V7	CNNHL_ENG_20030416_193742.7-EV6
V8	CNNHL_ENG_20030416_193742.7-EV7
VM1	CNNHL_ENG_20030416_193742.7-EV1-1
VM3	CNNHL_ENG_20030416_193742.7-EV2-1
VM4	CNNHL_ENG_20030416_193742.7-EV3-1
VM6	CNNHL_ENG_20030416_193742.7-EV4-1
VM7	CNNHL_ENG_20030416_193742.7-EV5-1
VM8	CNNHL_ENG_20030416_193742.7-EV6-1
VM9	CNNHL_ENG_20030416_193742.7-EV7-1
Q1	CNNHL_ENG_20030416_193742.7-T1
Q2	CNNHL_ENG_20030416_193742.7-T2
Q3	CNNHL_ENG_20030416_193742.7-T3
Q4	CNNHL_ENG_20030416_193742.7-T4
Q5	CNNHL_ENG_20030416_193742.7-T5
