CE12	CNN_ENG_20030429_110706.7-CE1
CE13	CNN_ENG_20030429_110706.7-CE2
CE14	CNN_ENG_20030429_110706.7-CE3
CE15	CNN_ENG_20030429_110706.7-CE4
CE16	CNN_ENG_20030429_110706.7-CE5
CE17	CNN_ENG_20030429_110706.7-CE6
CE20	CNN_ENG_20030429_110706.7-CE7
CE21	CNN_ENG_20030429_110706.7-CE8
CE22	CNN_ENG_20030429_110706.7-CE9
CE23	CNN_ENG_20030429_110706.7-CE10
CE24	CNN_ENG_20030429_110706.7-CE11
CE25	CNN_ENG_20030429_110706.7-CE12
CE26	CNN_ENG_20030429_110706.7-CE13
CE27	CNN_ENG_20030429_110706.7-CE14
CE28	CNN_ENG_20030429_110706.7-CE15
CE30	CNN_ENG_20030429_110706.7-CE16
CE31	CNN_ENG_20030429_110706.7-CE17
CE32	CNN_ENG_20030429_110706.7-CE18
CE33	CNN_ENG_20030429_110706.7-CE19
CE34	CNN_ENG_20030429_110706.7-CE20
CE35	CNN_ENG_20030429_110706.7-CE21
CE1	CNN_ENG_20030429_110706.7-CE22
CE2	CNN_ENG_20030429_110706.7-CE23
CE3	CNN_ENG_20030429_110706.7-CE24
CE4	CNN_ENG_20030429_110706.7-CE25
CE5	CNN_ENG_20030429_110706.7-CE26
CE6	CNN_ENG_20030429_110706.7-CE27
CE7	CNN_ENG_20030429_110706.7-CE28
CE9	CNN_ENG_20030429_110706.7-CE29
CE10	CNN_ENG_20030429_110706.7-CE30
CE11	CNN_ENG_20030429_110706.7-CE31
E18	CNN_ENG_20030429_110706.7-E1
E19	CNN_ENG_20030429_110706.7-E2
E21	CNN_ENG_20030429_110706.7-E3
E22	CNN_ENG_20030429_110706.7-E4
E23	CNN_ENG_20030429_110706.7-E5
E24	CNN_ENG_20030429_110706.7-E6
E25	CNN_ENG_20030429_110706.7-E7
E26	CNN_ENG_20030429_110706.7-E8
E28	CNN_ENG_20030429_110706.7-E9
E29	CNN_ENG_20030429_110706.7-E10
E30	CNN_ENG_20030429_110706.7-E11
E33	CNN_ENG_20030429_110706.7-E12
E34	CNN_ENG_20030429_110706.7-E13
E35	CNN_ENG_20030429_110706.7-E14
E36	CNN_ENG_20030429_110706.7-E15
E38	CNN_ENG_20030429_110706.7-E16
E40	CNN_ENG_20030429_110706.7-E17
E41	CNN_ENG_20030429_110706.7-E18
E42	CNN_ENG_20030429_110706.7-E19
E43	CNN_ENG_20030429_110706.7-E20
E44	CNN_ENG_20030429_110706.7-E21
E45	CNN_ENG_20030429_110706.7-E22
E47	CNN_ENG_20030429_110706.7-E23
E1	CNN_ENG_20030429_110706.7-E24
E48	CNN_ENG_20030429_110706.7-E25
E49	CNN_ENG_20030429_110706.7-E26
E50	CNN_ENG_20030429_110706.7-E27
E51	CNN_ENG_20030429_110706.7-E28
E52	CNN_ENG_20030429_110706.7-E29
E53	CNN_ENG_20030429_110706.7-E30
E3	CNN_ENG_20030429_110706.7-E31
E5	CNN_ENG_20030429_110706.7-E32
E6	CNN_ENG_20030429_110706.7-E33
E7	CNN_ENG_20030429_110706.7-E34
E9	CNN_ENG_20030429_110706.7-E35
E10	CNN_ENG_20030429_110706.7-E36
E13	CNN_ENG_20030429_110706.7-E37
E14	CNN_ENG_20030429_110706.7-E38
E16	CNN_ENG_20030429_110706.7-E39
E17	CNN_ENG_20030429_110706.7-E40
EM1	CNN_ENG_20030429_110706.7-E24-1
EM19	CNN_ENG_20030429_110706.7-E2-2
EM20	CNN_ENG_20030429_110706.7-E3-3
EM21	CNN_ENG_20030429_110706.7-E2-4
EM22	CNN_ENG_20030429_110706.7-E4-5
EM23	CNN_ENG_20030429_110706.7-E5-6
EM24	CNN_ENG_20030429_110706.7-E4-7
EM25	CNN_ENG_20030429_110706.7-E6-8
EM27	CNN_ENG_20030429_110706.7-E7-9
EM28	CNN_ENG_20030429_110706.7-E2-10
EM29	CNN_ENG_20030429_110706.7-E8-11
EM30	CNN_ENG_20030429_110706.7-E9-12
EM31	CNN_ENG_20030429_110706.7-E11-13
EM32	CNN_ENG_20030429_110706.7-E10-14
EM35	CNN_ENG_20030429_110706.7-E12-15
EM36	CNN_ENG_20030429_110706.7-E2-16
EM37	CNN_ENG_20030429_110706.7-E13-17
EM38	CNN_ENG_20030429_110706.7-E14-18
EM39	CNN_ENG_20030429_110706.7-E15-19
EM40	CNN_ENG_20030429_110706.7-E16-20
EM41	CNN_ENG_20030429_110706.7-E17-21
EM42	CNN_ENG_20030429_110706.7-E18-22
EM43	CNN_ENG_20030429_110706.7-E19-23
EM44	CNN_ENG_20030429_110706.7-E20-24
EM45	CNN_ENG_20030429_110706.7-E21-25
EM46	CNN_ENG_20030429_110706.7-E37-26
EM47	CNN_ENG_20030429_110706.7-E22-27
EM48	CNN_ENG_20030429_110706.7-E37-28
EM49	CNN_ENG_20030429_110706.7-E40-29
EM50	CNN_ENG_20030429_110706.7-E24-30
EM51	CNN_ENG_20030429_110706.7-E24-31
EM53	CNN_ENG_20030429_110706.7-E23-32
EM54	CNN_ENG_20030429_110706.7-E23-33
EM55	CNN_ENG_20030429_110706.7-E25-34
EM56	CNN_ENG_20030429_110706.7-E25-35
EM57	CNN_ENG_20030429_110706.7-E26-36
EM58	CNN_ENG_20030429_110706.7-E27-37
EM59	CNN_ENG_20030429_110706.7-E28-38
EM60	CNN_ENG_20030429_110706.7-E28-39
EM61	CNN_ENG_20030429_110706.7-E25-40
EM62	CNN_ENG_20030429_110706.7-E29-41
EM63	CNN_ENG_20030429_110706.7-E24-42
EM64	CNN_ENG_20030429_110706.7-E29-43
EM65	CNN_ENG_20030429_110706.7-E30-44
EM66	CNN_ENG_20030429_110706.7-E2-45
EM2	CNN_ENG_20030429_110706.7-E31-46
EM3	CNN_ENG_20030429_110706.7-E32-47
EM4	CNN_ENG_20030429_110706.7-E33-48
EM5	CNN_ENG_20030429_110706.7-E34-49
EM6	CNN_ENG_20030429_110706.7-E35-50
EM7	CNN_ENG_20030429_110706.7-E36-51
EM8	CNN_ENG_20030429_110706.7-E24-52
EM10	CNN_ENG_20030429_110706.7-E37-53
EM11	CNN_ENG_20030429_110706.7-E38-54
EM12	CNN_ENG_20030429_110706.7-E39-55
EM14	CNN_ENG_20030429_110706.7-E40-56
EM15	CNN_ENG_20030429_110706.7-E24-57
EM16	CNN_ENG_20030429_110706.7-E37-58
EM17	CNN_ENG_20030429_110706.7-E1-59
R1	CNN_ENG_20030429_110706.7-R1
R2	CNN_ENG_20030429_110706.7-R2
R3	CNN_ENG_20030429_110706.7-R3
R4	CNN_ENG_20030429_110706.7-R4
R5	CNN_ENG_20030429_110706.7-R5
R6	CNN_ENG_20030429_110706.7-R6
R12	CNN_ENG_20030429_110706.7-R7
R13	CNN_ENG_20030429_110706.7-R8
R14	CNN_ENG_20030429_110706.7-R9
R15	CNN_ENG_20030429_110706.7-R10
R16	CNN_ENG_20030429_110706.7-R11
R17	CNN_ENG_20030429_110706.7-R12
R18	CNN_ENG_20030429_110706.7-R13
R19	CNN_ENG_20030429_110706.7-R14
R22	CNN_ENG_20030429_110706.7-R15
R23	CNN_ENG_20030429_110706.7-R16
R24	CNN_ENG_20030429_110706.7-R17
R25	CNN_ENG_20030429_110706.7-R18
R26	CNN_ENG_20030429_110706.7-R19
R27	CNN_ENG_20030429_110706.7-R20
RM1	CNN_ENG_20030429_110706.7-R1-1
RM2	CNN_ENG_20030429_110706.7-R2-1
RM3	CNN_ENG_20030429_110706.7-R3-1
RM4	CNN_ENG_20030429_110706.7-R4-1
RM5	CNN_ENG_20030429_110706.7-R5-1
RM6	CNN_ENG_20030429_110706.7-R6-1
RM12	CNN_ENG_20030429_110706.7-R7-1
RM14	CNN_ENG_20030429_110706.7-R8-1
RM15	CNN_ENG_20030429_110706.7-R9-1
RM16	CNN_ENG_20030429_110706.7-R10-1
RM17	CNN_ENG_20030429_110706.7-R11-1
RM18	CNN_ENG_20030429_110706.7-R12-1
RM19	CNN_ENG_20030429_110706.7-R13-1
RM20	CNN_ENG_20030429_110706.7-R14-1
RM23	CNN_ENG_20030429_110706.7-R15-1
RM24	CNN_ENG_20030429_110706.7-R16-1
RM25	CNN_ENG_20030429_110706.7-R5-2
RM26	CNN_ENG_20030429_110706.7-R18-1
RM27	CNN_ENG_20030429_110706.7-R19-1
RM28	CNN_ENG_20030429_110706.7-R20-1
V1	CNN_ENG_20030429_110706.7-EV1
V2	CNN_ENG_20030429_110706.7-EV2
V3	CNN_ENG_20030429_110706.7-EV3
V4	CNN_ENG_20030429_110706.7-EV4
V5	CNN_ENG_20030429_110706.7-EV5
VM1	CNN_ENG_20030429_110706.7-EV1-1
VM2	CNN_ENG_20030429_110706.7-EV2-1
VM3	CNN_ENG_20030429_110706.7-EV3-1
VM4	CNN_ENG_20030429_110706.7-EV4-1
VM5	CNN_ENG_20030429_110706.7-EV5-1
Q2	CNN_ENG_20030429_110706.7-T1
Q3	CNN_ENG_20030429_110706.7-T2
Q4	CNN_ENG_20030429_110706.7-T3
Q5	CNN_ENG_20030429_110706.7-T4
Q6	CNN_ENG_20030429_110706.7-T5
Q7	CNN_ENG_20030429_110706.7-T6
