CE11	CNNHL_ENG_20030331_193419.9-CE1
CE12	CNNHL_ENG_20030331_193419.9-CE2
CE13	CNNHL_ENG_20030331_193419.9-CE3
CE1	CNNHL_ENG_20030331_193419.9-CE4
CE2	CNNHL_ENG_20030331_193419.9-CE5
CE3	CNNHL_ENG_20030331_193419.9-CE6
CE4	CNNHL_ENG_20030331_193419.9-CE7
CE5	CNNHL_ENG_20030331_193419.9-CE8
CE6	CNNHL_ENG_20030331_193419.9-CE9
CE7	CNNHL_ENG_20030331_193419.9-CE10
CE8	CNNHL_ENG_20030331_193419.9-CE11
CE9	CNNHL_ENG_20030331_193419.9-CE12
CE10	CNNHL_ENG_20030331_193419.9-CE13
E16	CNNHL_ENG_20030331_193419.9-E1
E18	CNNHL_ENG_20030331_193419.9-E2
E1	CNNHL_ENG_20030331_193419.9-E3
E2	CNNHL_ENG_20030331_193419.9-E4
E4	CNNHL_ENG_20030331_193419.9-E5
E5	CNNHL_ENG_20030331_193419.9-E6
E6	CNNHL_ENG_20030331_193419.9-E7
E7	CNNHL_ENG_20030331_193419.9-E8
E8	CNNHL_ENG_20030331_193419.9-E9
E10	CNNHL_ENG_20030331_193419.9-E10
E11	CNNHL_ENG_20030331_193419.9-E11
E12	CNNHL_ENG_20030331_193419.9-E12
E13	CNNHL_ENG_20030331_193419.9-E13
E14	CNNHL_ENG_20030331_193419.9-E14
E15	CNNHL_ENG_20030331_193419.9-E15
EM1	CNNHL_ENG_20030331_193419.9-E3-1
EM18	CNNHL_ENG_20030331_193419.9-E1-2
EM19	CNNHL_ENG_20030331_193419.9-E2-3
EM2	CNNHL_ENG_20030331_193419.9-E4-4
EM3	CNNHL_ENG_20030331_193419.9-E5-5
EM4	CNNHL_ENG_20030331_193419.9-E6-6
EM5	CNNHL_ENG_20030331_193419.9-E7-7
EM6	CNNHL_ENG_20030331_193419.9-E8-8
EM7	CNNHL_ENG_20030331_193419.9-E7-9
EM8	CNNHL_ENG_20030331_193419.9-E9-10
EM9	CNNHL_ENG_20030331_193419.9-E10-11
EM10	CNNHL_ENG_20030331_193419.9-E11-12
EM11	CNNHL_ENG_20030331_193419.9-E6-13
EM12	CNNHL_ENG_20030331_193419.9-E6-14
EM13	CNNHL_ENG_20030331_193419.9-E12-15
EM14	CNNHL_ENG_20030331_193419.9-E13-16
EM15	CNNHL_ENG_20030331_193419.9-E14-17
EM16	CNNHL_ENG_20030331_193419.9-E13-18
EM17	CNNHL_ENG_20030331_193419.9-E15-19
R1	CNNHL_ENG_20030331_193419.9-R1
R2	CNNHL_ENG_20030331_193419.9-R2
R3	CNNHL_ENG_20030331_193419.9-R3
R4	CNNHL_ENG_20030331_193419.9-R4
R5	CNNHL_ENG_20030331_193419.9-R5
R6	CNNHL_ENG_20030331_193419.9-R6
R7	CNNHL_ENG_20030331_193419.9-R7
R2	CNNHL_ENG_20030331_193419.9-R8
RM1	CNNHL_ENG_20030331_193419.9-R1-1
RM2	CNNHL_ENG_20030331_193419.9-R2-1
RM3	CNNHL_ENG_20030331_193419.9-R3-1
RM4	CNNHL_ENG_20030331_193419.9-R4-1
RM5	CNNHL_ENG_20030331_193419.9-R5-1
RM6	CNNHL_ENG_20030331_193419.9-R8-1
RM7	CNNHL_ENG_20030331_193419.9-R6-1
RM8	CNNHL_ENG_20030331_193419.9-R7-1
V1	CNNHL_ENG_20030331_193419.9-EV1
V2	CNNHL_ENG_20030331_193419.9-EV2
V3	CNNHL_ENG_20030331_193419.9-EV3
V4	CNNHL_ENG_20030331_193419.9-EV4
V5	CNNHL_ENG_20030331_193419.9-EV5
VM1	CNNHL_ENG_20030331_193419.9-EV1-1
VM2	CNNHL_ENG_20030331_193419.9-EV2-1
VM3	CNNHL_ENG_20030331_193419.9-EV3-1
VM4	CNNHL_ENG_20030331_193419.9-EV4-1
VM5	CNNHL_ENG_20030331_193419.9-EV5-1
Q1	CNNHL_ENG_20030331_193419.9-T1
Q2	CNNHL_ENG_20030331_193419.9-T2
Q3	CNNHL_ENG_20030331_193419.9-T3
