CE12	CNNHL_ENG_20030625_193346.7-CE1
CE13	CNNHL_ENG_20030625_193346.7-CE2
CE14	CNNHL_ENG_20030625_193346.7-CE3
CE15	CNNHL_ENG_20030625_193346.7-CE4
CE16	CNNHL_ENG_20030625_193346.7-CE5
CE17	CNNHL_ENG_20030625_193346.7-CE6
CE18	CNNHL_ENG_20030625_193346.7-CE7
CE19	CNNHL_ENG_20030625_193346.7-CE8
CE1	CNNHL_ENG_20030625_193346.7-CE9
CE2	CNNHL_ENG_20030625_193346.7-CE10
CE3	CNNHL_ENG_20030625_193346.7-CE11
CE4	CNNHL_ENG_20030625_193346.7-CE12
CE5	CNNHL_ENG_20030625_193346.7-CE13
CE6	CNNHL_ENG_20030625_193346.7-CE14
CE7	CNNHL_ENG_20030625_193346.7-CE15
CE8	CNNHL_ENG_20030625_193346.7-CE16
CE9	CNNHL_ENG_20030625_193346.7-CE17
CE10	CNNHL_ENG_20030625_193346.7-CE18
CE11	CNNHL_ENG_20030625_193346.7-CE19
E14	CNNHL_ENG_20030625_193346.7-E1
E16	CNNHL_ENG_20030625_193346.7-E2
E17	CNNHL_ENG_20030625_193346.7-E3
E19	CNNHL_ENG_20030625_193346.7-E4
E20	CNNHL_ENG_20030625_193346.7-E5
E21	CNNHL_ENG_20030625_193346.7-E6
E22	CNNHL_ENG_20030625_193346.7-E7
E23	CNNHL_ENG_20030625_193346.7-E8
E24	CNNHL_ENG_20030625_193346.7-E9
E1	CNNHL_ENG_20030625_193346.7-E10
E26	CNNHL_ENG_20030625_193346.7-E11
E2	CNNHL_ENG_20030625_193346.7-E12
E3	CNNHL_ENG_20030625_193346.7-E13
E4	CNNHL_ENG_20030625_193346.7-E14
E5	CNNHL_ENG_20030625_193346.7-E15
E8	CNNHL_ENG_20030625_193346.7-E16
E9	CNNHL_ENG_20030625_193346.7-E17
E10	CNNHL_ENG_20030625_193346.7-E18
E11	CNNHL_ENG_20030625_193346.7-E19
E12	CNNHL_ENG_20030625_193346.7-E20
E13	CNNHL_ENG_20030625_193346.7-E21
EM1	CNNHL_ENG_20030625_193346.7-E10-1
EM19	CNNHL_ENG_20030625_193346.7-E2-2
EM20	CNNHL_ENG_20030625_193346.7-E3-3
EM21	CNNHL_ENG_20030625_193346.7-E21-4
EM22	CNNHL_ENG_20030625_193346.7-E12-5
EM23	CNNHL_ENG_20030625_193346.7-E4-6
EM24	CNNHL_ENG_20030625_193346.7-E5-7
EM25	CNNHL_ENG_20030625_193346.7-E6-8
EM26	CNNHL_ENG_20030625_193346.7-E7-9
EM27	CNNHL_ENG_20030625_193346.7-E8-10
EM28	CNNHL_ENG_20030625_193346.7-E9-11
EM32	CNNHL_ENG_20030625_193346.7-E11-12
EM34	CNNHL_ENG_20030625_193346.7-E14-13
EM2	CNNHL_ENG_20030625_193346.7-E12-14
EM3	CNNHL_ENG_20030625_193346.7-E13-15
EM4	CNNHL_ENG_20030625_193346.7-E12-16
EM5	CNNHL_ENG_20030625_193346.7-E13-17
EM7	CNNHL_ENG_20030625_193346.7-E15-18
EM8	CNNHL_ENG_20030625_193346.7-E14-19
EM10	CNNHL_ENG_20030625_193346.7-E16-20
EM11	CNNHL_ENG_20030625_193346.7-E17-21
EM12	CNNHL_ENG_20030625_193346.7-E12-22
EM13	CNNHL_ENG_20030625_193346.7-E12-23
EM14	CNNHL_ENG_20030625_193346.7-E18-24
EM15	CNNHL_ENG_20030625_193346.7-E19-25
EM16	CNNHL_ENG_20030625_193346.7-E20-26
EM17	CNNHL_ENG_20030625_193346.7-E21-27
EM18	CNNHL_ENG_20030625_193346.7-E1-28
R2	CNNHL_ENG_20030625_193346.7-R1
R3	CNNHL_ENG_20030625_193346.7-R2
R4	CNNHL_ENG_20030625_193346.7-R3
R5	CNNHL_ENG_20030625_193346.7-R4
R6	CNNHL_ENG_20030625_193346.7-R5
R8	CNNHL_ENG_20030625_193346.7-R6
R9	CNNHL_ENG_20030625_193346.7-R7
R10	CNNHL_ENG_20030625_193346.7-R8
R11	CNNHL_ENG_20030625_193346.7-R9
R12	CNNHL_ENG_20030625_193346.7-R10
R14	CNNHL_ENG_20030625_193346.7-R11
R15	CNNHL_ENG_20030625_193346.7-R12
R16	CNNHL_ENG_20030625_193346.7-R13
RM2	CNNHL_ENG_20030625_193346.7-R1-1
RM3	CNNHL_ENG_20030625_193346.7-R2-1
RM4	CNNHL_ENG_20030625_193346.7-R3-1
RM5	CNNHL_ENG_20030625_193346.7-R4-1
