CE11	CNNHL_ENG_20030610_230438.14-CE1
CE12	CNNHL_ENG_20030610_230438.14-CE2
CE1	CNNHL_ENG_20030610_230438.14-CE3
CE2	CNNHL_ENG_20030610_230438.14-CE4
CE3	CNNHL_ENG_20030610_230438.14-CE5
CE4	CNNHL_ENG_20030610_230438.14-CE6
CE6	CNNHL_ENG_20030610_230438.14-CE7
CE7	CNNHL_ENG_20030610_230438.14-CE8
CE8	CNNHL_ENG_20030610_230438.14-CE9
CE9	CNNHL_ENG_20030610_230438.14-CE10
CE10	CNNHL_ENG_20030610_230438.14-CE11
E12	CNNHL_ENG_20030610_230438.14-E1
E1	CNNHL_ENG_20030610_230438.14-E2
E2	CNNHL_ENG_20030610_230438.14-E3
E3	CNNHL_ENG_20030610_230438.14-E4
E5	CNNHL_ENG_20030610_230438.14-E5
E7	CNNHL_ENG_20030610_230438.14-E6
E8	CNNHL_ENG_20030610_230438.14-E7
E9	CNNHL_ENG_20030610_230438.14-E8
E10	CNNHL_ENG_20030610_230438.14-E9
E11	CNNHL_ENG_20030610_230438.14-E10
E13	CNNHL_ENG_20030610_230438.14-E11
EM19	CNNHL_ENG_20030610_230438.14-E1-1
EM20	CNNHL_ENG_20030610_230438.14-E10-2
EM21	CNNHL_ENG_20030610_230438.14-E10-3
EM22	CNNHL_ENG_20030610_230438.14-E1-4
EM23	CNNHL_ENG_20030610_230438.14-E3-5
EM1	CNNHL_ENG_20030610_230438.14-E2-6
EM2	CNNHL_ENG_20030610_230438.14-E3-7
EM3	CNNHL_ENG_20030610_230438.14-E4-8
EM4	CNNHL_ENG_20030610_230438.14-E5-9
EM5	CNNHL_ENG_20030610_230438.14-E3-10
EM24	CNNHL_ENG_20030610_230438.14-E11-11
EM6	CNNHL_ENG_20030610_230438.14-E3-12
EM7	CNNHL_ENG_20030610_230438.14-E6-13
EM8	CNNHL_ENG_20030610_230438.14-E3-14
EM9	CNNHL_ENG_20030610_230438.14-E3-15
EM10	CNNHL_ENG_20030610_230438.14-E4-16
EM11	CNNHL_ENG_20030610_230438.14-E7-17
EM12	CNNHL_ENG_20030610_230438.14-E8-18
EM13	CNNHL_ENG_20030610_230438.14-E9-19
EM14	CNNHL_ENG_20030610_230438.14-E9-20
EM15	CNNHL_ENG_20030610_230438.14-E4-21
EM16	CNNHL_ENG_20030610_230438.14-E10-22
EM17	CNNHL_ENG_20030610_230438.14-E10-23
EM18	CNNHL_ENG_20030610_230438.14-E4-24
R1	CNNHL_ENG_20030610_230438.14-R1
R2	CNNHL_ENG_20030610_230438.14-R2
R3	CNNHL_ENG_20030610_230438.14-R3
R4	CNNHL_ENG_20030610_230438.14-R4
R6	CNNHL_ENG_20030610_230438.14-R5
R7	CNNHL_ENG_20030610_230438.14-R6
R8	CNNHL_ENG_20030610_230438.14-R7
RM1	CNNHL_ENG_20030610_230438.14-R1-1
RM2	CNNHL_ENG_20030610_230438.14-R2-1
RM3	CNNHL_ENG_20030610_230438.14-R3-1
RM4	CNNHL_ENG_20030610_230438.14-R4-1
RM6	CNNHL_ENG_20030610_230438.14-R5-1
RM7	CNNHL_ENG_20030610_230438.14-R6-1
RM8	CNNHL_ENG_20030610_230438.14-R7-1
V1	CNNHL_ENG_20030610_230438.14-EV1
V2	CNNHL_ENG_20030610_230438.14-EV2
V4	CNNHL_ENG_20030610_230438.14-EV3
V5	CNNHL_ENG_20030610_230438.14-EV4
VM1	CNNHL_ENG_20030610_230438.14-EV1-1
VM2	CNNHL_ENG_20030610_230438.14-EV2-1
VM4	CNNHL_ENG_20030610_230438.14-EV3-1
VM5	CNNHL_ENG_20030610_230438.14-EV4-1
Q2	CNNHL_ENG_20030610_230438.14-T1
Q3	CNNHL_ENG_20030610_230438.14-T2
Q4	CNNHL_ENG_20030610_230438.14-T3
Q5	CNNHL_ENG_20030610_230438.14-T4
Q6	CNNHL_ENG_20030610_230438.14-T5
Q7	CNNHL_ENG_20030610_230438.14-V1
Q1	CNNHL_ENG_20030610_230438.14-T6
Q9	CNNHL_ENG_20030610_230438.14-V2
Q10	CNNHL_ENG_20030610_230438.14-V3
Q11	CNNHL_ENG_20030610_230438.14-V4
QM7	CNNHL_ENG_20030610_230438.14-V1-1
QM9	CNNHL_ENG_20030610_230438.14-V2-1
QM10	CNNHL_ENG_20030610_230438.14-V3-1
QM11	CNNHL_ENG_20030610_230438.14-V4-1
