CE12	XIN20001218.2000.0158-CE1
CE13	XIN20001218.2000.0158-CE2
CE14	XIN20001218.2000.0158-CE3
CE15	XIN20001218.2000.0158-CE4
CE17	XIN20001218.2000.0158-CE5
CE18	XIN20001218.2000.0158-CE6
CE20	XIN20001218.2000.0158-CE7
CE21	XIN20001218.2000.0158-CE8
CE22	XIN20001218.2000.0158-CE9
CE23	XIN20001218.2000.0158-CE10
CE24	XIN20001218.2000.0158-CE11
CE25	XIN20001218.2000.0158-CE12
CE26	XIN20001218.2000.0158-CE13
CE27	XIN20001218.2000.0158-CE14
CE28	XIN20001218.2000.0158-CE15
CE30	XIN20001218.2000.0158-CE16
CE31	XIN20001218.2000.0158-CE17
CE32	XIN20001218.2000.0158-CE18
CE42	XIN20001218.2000.0158-CE19
CE33	XIN20001218.2000.0158-CE20
CE34	XIN20001218.2000.0158-CE21
CE35	XIN20001218.2000.0158-CE22
CE36	XIN20001218.2000.0158-CE23
CE37	XIN20001218.2000.0158-CE24
CE38	XIN20001218.2000.0158-CE25
CE39	XIN20001218.2000.0158-CE26
CE40	XIN20001218.2000.0158-CE27
CE41	XIN20001218.2000.0158-CE28
CE43	XIN20001218.2000.0158-CE29
CE3	XIN20001218.2000.0158-CE30
CE4	XIN20001218.2000.0158-CE31
CE5	XIN20001218.2000.0158-CE32
CE6	XIN20001218.2000.0158-CE33
CE9	XIN20001218.2000.0158-CE34
CE10	XIN20001218.2000.0158-CE35
CE11	XIN20001218.2000.0158-CE36
E17	XIN20001218.2000.0158-E1
E18	XIN20001218.2000.0158-E2
E19	XIN20001218.2000.0158-E3
E20	XIN20001218.2000.0158-E4
E21	XIN20001218.2000.0158-E5
E22	XIN20001218.2000.0158-E6
E24	XIN20001218.2000.0158-E7
E25	XIN20001218.2000.0158-E8
E26	XIN20001218.2000.0158-E9
E27	XIN20001218.2000.0158-E10
E28	XIN20001218.2000.0158-E11
E30	XIN20001218.2000.0158-E12
E31	XIN20001218.2000.0158-E13
E32	XIN20001218.2000.0158-E14
E33	XIN20001218.2000.0158-E15
E34	XIN20001218.2000.0158-E16
E35	XIN20001218.2000.0158-E17
E36	XIN20001218.2000.0158-E18
E37	XIN20001218.2000.0158-E19
E38	XIN20001218.2000.0158-E20
E39	XIN20001218.2000.0158-E21
E66	XIN20001218.2000.0158-E22
E40	XIN20001218.2000.0158-E23
E41	XIN20001218.2000.0158-E24
E42	XIN20001218.2000.0158-E25
E43	XIN20001218.2000.0158-E26
E44	XIN20001218.2000.0158-E27
E45	XIN20001218.2000.0158-E28
E46	XIN20001218.2000.0158-E29
E48	XIN20001218.2000.0158-E30
E49	XIN20001218.2000.0158-E31
E50	XIN20001218.2000.0158-E32
E51	XIN20001218.2000.0158-E33
E52	XIN20001218.2000.0158-E34
E53	XIN20001218.2000.0158-E35
E54	XIN20001218.2000.0158-E36
E55	XIN20001218.2000.0158-E37
E56	XIN20001218.2000.0158-E38
E57	XIN20001218.2000.0158-E39
E58	XIN20001218.2000.0158-E40
E59	XIN20001218.2000.0158-E41
E60	XIN20001218.2000.0158-E42
E61	XIN20001218.2000.0158-E43
E62	XIN20001218.2000.0158-E44
E63	XIN20001218.2000.0158-E45
E64	XIN20001218.2000.0158-E46
E67	XIN20001218.2000.0158-E47
E65	XIN20001218.2000.0158-E48
E4	XIN20001218.2000.0158-E49
E5	XIN20001218.2000.0158-E50
E6	XIN20001218.2000.0158-E51
E7	XIN20001218.2000.0158-E52
E10	XIN20001218.2000.0158-E53
E11	XIN20001218.2000.0158-E54
E12	XIN20001218.2000.0158-E55
E13	XIN20001218.2000.0158-E56
E14	XIN20001218.2000.0158-E57
E15	XIN20001218.2000.0158-E58
E16	XIN20001218.2000.0158-E59
EM107	XIN20001218.2000.0158-E22-1
EM17	XIN20001218.2000.0158-E55-2
EM18	XIN20001218.2000.0158-E1-3
EM19	XIN20001218.2000.0158-E1-4
EM20	XIN20001218.2000.0158-E2-5
EM21	XIN20001218.2000.0158-E3-6
EM22	XIN20001218.2000.0158-E49-7
EM23	XIN20001218.2000.0158-E50-8
EM24	XIN20001218.2000.0158-E4-9
EM25	XIN20001218.2000.0158-E4-10
EM26	XIN20001218.2000.0158-E5-11
EM27	XIN20001218.2000.0158-E6-12
EM29	XIN20001218.2000.0158-E58-13
EM30	XIN20001218.2000.0158-E7-14
EM31	XIN20001218.2000.0158-E8-15
EM32	XIN20001218.2000.0158-E9-16
EM33	XIN20001218.2000.0158-E9-17
EM34	XIN20001218.2000.0158-E10-18
EM35	XIN20001218.2000.0158-E55-19
EM36	XIN20001218.2000.0158-E11-20
EM37	XIN20001218.2000.0158-E49-21
EM38	XIN20001218.2000.0158-E1-22
EM39	XIN20001218.2000.0158-E1-23
EM40	XIN20001218.2000.0158-E12-24
EM41	XIN20001218.2000.0158-E13-25
EM42	XIN20001218.2000.0158-E1-26
EM43	XIN20001218.2000.0158-E14-27
EM44	XIN20001218.2000.0158-E15-28
EM45	XIN20001218.2000.0158-E15-29
EM46	XIN20001218.2000.0158-E15-30
EM47	XIN20001218.2000.0158-E16-31
EM48	XIN20001218.2000.0158-E55-32
EM49	XIN20001218.2000.0158-E17-33
EM50	XIN20001218.2000.0158-E55-34
EM51	XIN20001218.2000.0158-E55-35
EM52	XIN20001218.2000.0158-E18-36
EM53	XIN20001218.2000.0158-E49-37
EM54	XIN20001218.2000.0158-E19-38
EM55	XIN20001218.2000.0158-E1-39
EM56	XIN20001218.2000.0158-E20-40
EM57	XIN20001218.2000.0158-E21-41
EM58	XIN20001218.2000.0158-E1-42
EM59	XIN20001218.2000.0158-E23-43
EM60	XIN20001218.2000.0158-E24-44
EM61	XIN20001218.2000.0158-E55-45
EM63	XIN20001218.2000.0158-E26-46
EM64	XIN20001218.2000.0158-E25-47
EM65	XIN20001218.2000.0158-E25-48
EM66	XIN20001218.2000.0158-E27-49
EM67	XIN20001218.2000.0158-E55-50
