CE12	ZBN20001210.0400.0005-CE1
CE13	ZBN20001210.0400.0005-CE2
CE14	ZBN20001210.0400.0005-CE3
CE15	ZBN20001210.0400.0005-CE4
CE16	ZBN20001210.0400.0005-CE5
CE18	ZBN20001210.0400.0005-CE6
CE19	ZBN20001210.0400.0005-CE7
CE20	ZBN20001210.0400.0005-CE8
CE21	ZBN20001210.0400.0005-CE9
CE22	ZBN20001210.0400.0005-CE10
CE23	ZBN20001210.0400.0005-CE11
CE24	ZBN20001210.0400.0005-CE12
CE25	ZBN20001210.0400.0005-CE13
CE1	ZBN20001210.0400.0005-CE14
CE2	ZBN20001210.0400.0005-CE15
CE3	ZBN20001210.0400.0005-CE16
CE4	ZBN20001210.0400.0005-CE17
CE5	ZBN20001210.0400.0005-CE18
CE6	ZBN20001210.0400.0005-CE19
CE7	ZBN20001210.0400.0005-CE20
CE8	ZBN20001210.0400.0005-CE21
CE9	ZBN20001210.0400.0005-CE22
CE10	ZBN20001210.0400.0005-CE23
E13	ZBN20001210.0400.0005-E1
E14	ZBN20001210.0400.0005-E2
E15	ZBN20001210.0400.0005-E3
E16	ZBN20001210.0400.0005-E4
E17	ZBN20001210.0400.0005-E5
E19	ZBN20001210.0400.0005-E6
E20	ZBN20001210.0400.0005-E7
E21	ZBN20001210.0400.0005-E8
E22	ZBN20001210.0400.0005-E9
E23	ZBN20001210.0400.0005-E10
E24	ZBN20001210.0400.0005-E11
E25	ZBN20001210.0400.0005-E12
E26	ZBN20001210.0400.0005-E13
E27	ZBN20001210.0400.0005-E14
E28	ZBN20001210.0400.0005-E15
E1	ZBN20001210.0400.0005-E16
E29	ZBN20001210.0400.0005-E17
E2	ZBN20001210.0400.0005-E18
E3	ZBN20001210.0400.0005-E19
E4	ZBN20001210.0400.0005-E20
E5	ZBN20001210.0400.0005-E21
E6	ZBN20001210.0400.0005-E22
E7	ZBN20001210.0400.0005-E23
E8	ZBN20001210.0400.0005-E24
E9	ZBN20001210.0400.0005-E25
E10	ZBN20001210.0400.0005-E26
E11	ZBN20001210.0400.0005-E27
EM1	ZBN20001210.0400.0005-E16-1
EM19	ZBN20001210.0400.0005-E2-2
EM20	ZBN20001210.0400.0005-E27-3
EM21	ZBN20001210.0400.0005-E27-4
EM22	ZBN20001210.0400.0005-E3-5
EM25	ZBN20001210.0400.0005-E4-6
EM26	ZBN20001210.0400.0005-E5-7
EM27	ZBN20001210.0400.0005-E5-8
EM28	ZBN20001210.0400.0005-E6-9
EM29	ZBN20001210.0400.0005-E19-10
EM30	ZBN20001210.0400.0005-E7-11
EM31	ZBN20001210.0400.0005-E4-12
EM32	ZBN20001210.0400.0005-E19-13
EM33	ZBN20001210.0400.0005-E5-14
EM34	ZBN20001210.0400.0005-E5-15
EM35	ZBN20001210.0400.0005-E19-16
EM36	ZBN20001210.0400.0005-E22-17
EM37	ZBN20001210.0400.0005-E8-18
EM38	ZBN20001210.0400.0005-E22-19
EM39	ZBN20001210.0400.0005-E19-20
EM40	ZBN20001210.0400.0005-E9-21
EM41	ZBN20001210.0400.0005-E4-22
EM42	ZBN20001210.0400.0005-E19-23
EM43	ZBN20001210.0400.0005-E10-24
EM44	ZBN20001210.0400.0005-E5-25
EM45	ZBN20001210.0400.0005-E11-26
EM46	ZBN20001210.0400.0005-E19-27
EM47	ZBN20001210.0400.0005-E12-28
EM48	ZBN20001210.0400.0005-E19-29
EM49	ZBN20001210.0400.0005-E19-30
EM50	ZBN20001210.0400.0005-E12-31
EM51	ZBN20001210.0400.0005-E19-32
EM52	ZBN20001210.0400.0005-E19-33
EM54	ZBN20001210.0400.0005-E13-34
EM55	ZBN20001210.0400.0005-E13-35
EM56	ZBN20001210.0400.0005-E14-36
EM58	ZBN20001210.0400.0005-E24-37
EM59	ZBN20001210.0400.0005-E19-38
EM61	ZBN20001210.0400.0005-E19-39
EM62	ZBN20001210.0400.0005-E15-40
EM63	ZBN20001210.0400.0005-E15-41
EM64	ZBN20001210.0400.0005-E17-42
EM65	ZBN20001210.0400.0005-E25-43
EM66	ZBN20001210.0400.0005-E15-44
EM67	ZBN20001210.0400.0005-E19-45
EM2	ZBN20001210.0400.0005-E18-46
EM3	ZBN20001210.0400.0005-E19-47
EM4	ZBN20001210.0400.0005-E19-48
EM5	ZBN20001210.0400.0005-E20-49
EM6	ZBN20001210.0400.0005-E21-50
EM7	ZBN20001210.0400.0005-E22-51
EM8	ZBN20001210.0400.0005-E23-52
EM9	ZBN20001210.0400.0005-E19-53
EM10	ZBN20001210.0400.0005-E24-54
EM11	ZBN20001210.0400.0005-E25-55
EM12	ZBN20001210.0400.0005-E26-56
EM13	ZBN20001210.0400.0005-E27-57
EM23	ZBN20001210.0400.0005-E19-58
EM24	ZBN20001210.0400.0005-E19-59
EM14	ZBN20001210.0400.0005-E24-60
EM15	ZBN20001210.0400.0005-E19-61
EM16	ZBN20001210.0400.0005-E26-62
EM17	ZBN20001210.0400.0005-E19-63
EM18	ZBN20001210.0400.0005-E1-64
R1	ZBN20001210.0400.0005-R1
R2	ZBN20001210.0400.0005-R2
R3	ZBN20001210.0400.0005-R3
R4	ZBN20001210.0400.0005-R4
R5	ZBN20001210.0400.0005-R5
R6	ZBN20001210.0400.0005-R6
R7	ZBN20001210.0400.0005-R7
R8	ZBN20001210.0400.0005-R8
R9	ZBN20001210.0400.0005-R9
R10	ZBN20001210.0400.0005-R10
R11	ZBN20001210.0400.0005-R11
R12	ZBN20001210.0400.0005-R12
R13	ZBN20001210.0400.0005-R13
R14	ZBN20001210.0400.0005-R14
R15	ZBN20001210.0400.0005-R15
R18	ZBN20001210.0400.0005-R16
RM1	ZBN20001210.0400.0005-R1-1
RM2	ZBN20001210.0400.0005-R2-1
RM3	ZBN20001210.0400.0005-R3-1
RM4	ZBN20001210.0400.0005-R4-1
RM5	ZBN20001210.0400.0005-R5-1
RM6	ZBN20001210.0400.0005-R6-1
RM7	ZBN20001210.0400.0005-R7-1
RM8	ZBN20001210.0400.0005-R8-1
RM9	ZBN20001210.0400.0005-R9-1
RM10	ZBN20001210.0400.0005-R10-1
RM11	ZBN20001210.0400.0005-R6-2
RM12	ZBN20001210.0400.0005-R9-2
RM13	ZBN20001210.0400.0005-R13-1
RM14	ZBN20001210.0400.0005-R14-1
RM15	ZBN20001210.0400.0005-R14-2
RM19	ZBN20001210.0400.0005-R16-1
V2	ZBN20001210.0400.0005-EV1
V3	ZBN20001210.0400.0005-EV2
V4	ZBN20001210.0400.0005-EV3
V6	ZBN20001210.0400.0005-EV4
VM2	ZBN20001210.0400.0005-EV1-1
VM3	ZBN20001210.0400.0005-EV1-2
VM4	ZBN20001210.0400.0005-EV2-1
VM5	ZBN20001210.0400.0005-EV3-1
VM6	ZBN20001210.0400.0005-EV1-3
VM7	ZBN20001210.0400.0005-EV3-2
VM9	ZBN20001210.0400.0005-EV4-1
Q1	ZBN20001210.0400.0005-T1
Q2	ZBN20001210.0400.0005-T2
Q3	ZBN20001210.0400.0005-T3
Q4	ZBN20001210.0400.0005-T4
Q5	ZBN20001210.0400.0005-T5
Q6	ZBN20001210.0400.0005-T6
Q7	ZBN20001210.0400.0005-T7
Q8	ZBN20001210.0400.0005-T8
Q9	ZBN20001210.0400.0005-T9
Q10	ZBN20001210.0400.0005-T10
Q11	ZBN20001210.0400.0005-V1
QM11	ZBN20001210.0400.0005-V1-1
