CE10	XIN20001003.0200.0001-CE1
CE11	XIN20001003.0200.0001-CE2
CE12	XIN20001003.0200.0001-CE3
CE13	XIN20001003.0200.0001-CE4
CE14	XIN20001003.0200.0001-CE5
CE15	XIN20001003.0200.0001-CE6
CE16	XIN20001003.0200.0001-CE7
CE17	XIN20001003.0200.0001-CE8
CE18	XIN20001003.0200.0001-CE9
CE19	XIN20001003.0200.0001-CE10
CE20	XIN20001003.0200.0001-CE11
CE21	XIN20001003.0200.0001-CE12
CE22	XIN20001003.0200.0001-CE13
CE23	XIN20001003.0200.0001-CE14
CE24	XIN20001003.0200.0001-CE15
CE25	XIN20001003.0200.0001-CE16
CE26	XIN20001003.0200.0001-CE17
CE27	XIN20001003.0200.0001-CE18
CE28	XIN20001003.0200.0001-CE19
CE1	XIN20001003.0200.0001-CE20
CE2	XIN20001003.0200.0001-CE21
CE3	XIN20001003.0200.0001-CE22
CE4	XIN20001003.0200.0001-CE23
CE5	XIN20001003.0200.0001-CE24
CE6	XIN20001003.0200.0001-CE25
CE7	XIN20001003.0200.0001-CE26
CE8	XIN20001003.0200.0001-CE27
CE9	XIN20001003.0200.0001-CE28
E13	XIN20001003.0200.0001-E1
E14	XIN20001003.0200.0001-E2
E15	XIN20001003.0200.0001-E3
E16	XIN20001003.0200.0001-E4
E17	XIN20001003.0200.0001-E5
E18	XIN20001003.0200.0001-E6
E19	XIN20001003.0200.0001-E7
E20	XIN20001003.0200.0001-E8
E21	XIN20001003.0200.0001-E9
E22	XIN20001003.0200.0001-E10
E23	XIN20001003.0200.0001-E11
E24	XIN20001003.0200.0001-E12
E25	XIN20001003.0200.0001-E13
E26	XIN20001003.0200.0001-E14
E27	XIN20001003.0200.0001-E15
E28	XIN20001003.0200.0001-E16
E29	XIN20001003.0200.0001-E17
E30	XIN20001003.0200.0001-E18
E31	XIN20001003.0200.0001-E19
E1	XIN20001003.0200.0001-E20
E32	XIN20001003.0200.0001-E21
E2	XIN20001003.0200.0001-E22
E3	XIN20001003.0200.0001-E23
E4	XIN20001003.0200.0001-E24
E5	XIN20001003.0200.0001-E25
E6	XIN20001003.0200.0001-E26
E7	XIN20001003.0200.0001-E27
E8	XIN20001003.0200.0001-E28
E9	XIN20001003.0200.0001-E29
E10	XIN20001003.0200.0001-E30
E11	XIN20001003.0200.0001-E31
E12	XIN20001003.0200.0001-E32
EM1	XIN20001003.0200.0001-E20-1
EM20	XIN20001003.0200.0001-E2-2
EM21	XIN20001003.0200.0001-E3-3
EM22	XIN20001003.0200.0001-E25-4
EM23	XIN20001003.0200.0001-E28-5
EM24	XIN20001003.0200.0001-E4-6
EM25	XIN20001003.0200.0001-E5-7
EM26	XIN20001003.0200.0001-E6-8
EM27	XIN20001003.0200.0001-E7-9
EM28	XIN20001003.0200.0001-E8-10
EM29	XIN20001003.0200.0001-E8-11
EM30	XIN20001003.0200.0001-E6-12
EM31	XIN20001003.0200.0001-E7-13
EM32	XIN20001003.0200.0001-E9-14
EM33	XIN20001003.0200.0001-E10-15
EM34	XIN20001003.0200.0001-E7-16
EM35	XIN20001003.0200.0001-E6-17
EM36	XIN20001003.0200.0001-E6-18
EM37	XIN20001003.0200.0001-E10-19
EM38	XIN20001003.0200.0001-E7-20
EM40	XIN20001003.0200.0001-E11-21
EM41	XIN20001003.0200.0001-E6-22
EM43	XIN20001003.0200.0001-E28-23
EM44	XIN20001003.0200.0001-E27-24
EM45	XIN20001003.0200.0001-E6-25
EM46	XIN20001003.0200.0001-E6-26
EM47	XIN20001003.0200.0001-E6-27
EM48	XIN20001003.0200.0001-E12-28
EM49	XIN20001003.0200.0001-E6-29
EM50	XIN20001003.0200.0001-E13-30
EM51	XIN20001003.0200.0001-E14-31
EM52	XIN20001003.0200.0001-E15-32
EM53	XIN20001003.0200.0001-E27-33
EM54	XIN20001003.0200.0001-E27-34
EM55	XIN20001003.0200.0001-E16-35
EM56	XIN20001003.0200.0001-E6-36
EM57	XIN20001003.0200.0001-E17-37
EM58	XIN20001003.0200.0001-E10-38
EM59	XIN20001003.0200.0001-E7-39
EM60	XIN20001003.0200.0001-E18-40
EM61	XIN20001003.0200.0001-E19-41
EM62	XIN20001003.0200.0001-E6-42
EM63	XIN20001003.0200.0001-E21-43
EM65	XIN20001003.0200.0001-E1-44
EM66	XIN20001003.0200.0001-E2-45
EM67	XIN20001003.0200.0001-E27-46
EM68	XIN20001003.0200.0001-E28-47
EM69	XIN20001003.0200.0001-E27-48
EM70	XIN20001003.0200.0001-E22-49
EM39	XIN20001003.0200.0001-E10-50
EM2	XIN20001003.0200.0001-E22-51
EM3	XIN20001003.0200.0001-E23-52
EM4	XIN20001003.0200.0001-E24-53
EM5	XIN20001003.0200.0001-E23-54
EM6	XIN20001003.0200.0001-E25-55
EM7	XIN20001003.0200.0001-E26-56
EM8	XIN20001003.0200.0001-E25-57
EM9	XIN20001003.0200.0001-E27-58
EM10	XIN20001003.0200.0001-E28-59
EM12	XIN20001003.0200.0001-E28-60
EM13	XIN20001003.0200.0001-E28-61
EM14	XIN20001003.0200.0001-E29-62
EM15	XIN20001003.0200.0001-E30-63
EM16	XIN20001003.0200.0001-E22-64
EM17	XIN20001003.0200.0001-E31-65
EM18	XIN20001003.0200.0001-E32-66
EM19	XIN20001003.0200.0001-E1-67
R1	XIN20001003.0200.0001-R1
R2	XIN20001003.0200.0001-R2
R3	XIN20001003.0200.0001-R3
R4	XIN20001003.0200.0001-R4
R5	XIN20001003.0200.0001-R5
R6	XIN20001003.0200.0001-R6
R7	XIN20001003.0200.0001-R7
R8	XIN20001003.0200.0001-R8
R9	XIN20001003.0200.0001-R9
R10	XIN20001003.0200.0001-R10
R11	XIN20001003.0200.0001-R11
R12	XIN20001003.0200.0001-R12
R13	XIN20001003.0200.0001-R13
R14	XIN20001003.0200.0001-R14
R16	XIN20001003.0200.0001-R15
R17	XIN20001003.0200.0001-R16
R18	XIN20001003.0200.0001-R17
R19	XIN20001003.0200.0001-R18
R20	XIN20001003.0200.0001-R19
R21	XIN20001003.0200.0001-R20
R22	XIN20001003.0200.0001-R21
R23	XIN20001003.0200.0001-R22
R24	XIN20001003.0200.0001-R23
R25	XIN20001003.0200.0001-R24
RM1	XIN20001003.0200.0001-R1-1
RM2	XIN20001003.0200.0001-R2-1
RM3	XIN20001003.0200.0001-R3-1
