CE12	ZBN20001228.0400.0015-CE1
CE13	ZBN20001228.0400.0015-CE2
CE14	ZBN20001228.0400.0015-CE3
CE15	ZBN20001228.0400.0015-CE4
CE16	ZBN20001228.0400.0015-CE5
CE17	ZBN20001228.0400.0015-CE6
CE1	ZBN20001228.0400.0015-CE7
CE2	ZBN20001228.0400.0015-CE8
CE3	ZBN20001228.0400.0015-CE9
CE4	ZBN20001228.0400.0015-CE10
CE5	ZBN20001228.0400.0015-CE11
CE6	ZBN20001228.0400.0015-CE12
CE7	ZBN20001228.0400.0015-CE13
CE8	ZBN20001228.0400.0015-CE14
CE9	ZBN20001228.0400.0015-CE15
CE10	ZBN20001228.0400.0015-CE16
CE11	ZBN20001228.0400.0015-CE17
E12	ZBN20001228.0400.0015-E1
E13	ZBN20001228.0400.0015-E2
E14	ZBN20001228.0400.0015-E3
E15	ZBN20001228.0400.0015-E4
E16	ZBN20001228.0400.0015-E5
E17	ZBN20001228.0400.0015-E6
E1	ZBN20001228.0400.0015-E7
E2	ZBN20001228.0400.0015-E8
E3	ZBN20001228.0400.0015-E9
E4	ZBN20001228.0400.0015-E10
E5	ZBN20001228.0400.0015-E11
E6	ZBN20001228.0400.0015-E12
E7	ZBN20001228.0400.0015-E13
E8	ZBN20001228.0400.0015-E14
E9	ZBN20001228.0400.0015-E15
E10	ZBN20001228.0400.0015-E16
E11	ZBN20001228.0400.0015-E17
EM1	ZBN20001228.0400.0015-E7-1
EM20	ZBN20001228.0400.0015-E1-2
EM21	ZBN20001228.0400.0015-E12-3
EM22	ZBN20001228.0400.0015-E12-4
EM23	ZBN20001228.0400.0015-E2-5
EM24	ZBN20001228.0400.0015-E15-6
EM25	ZBN20001228.0400.0015-E16-7
EM26	ZBN20001228.0400.0015-E3-8
EM27	ZBN20001228.0400.0015-E4-9
EM28	ZBN20001228.0400.0015-E5-10
EM29	ZBN20001228.0400.0015-E6-11
EM30	ZBN20001228.0400.0015-E4-12
EM2	ZBN20001228.0400.0015-E8-13
EM3	ZBN20001228.0400.0015-E9-14
EM4	ZBN20001228.0400.0015-E10-15
EM5	ZBN20001228.0400.0015-E11-16
EM6	ZBN20001228.0400.0015-E7-17
EM7	ZBN20001228.0400.0015-E12-18
EM8	ZBN20001228.0400.0015-E13-19
EM9	ZBN20001228.0400.0015-E12-20
EM10	ZBN20001228.0400.0015-E14-21
EM11	ZBN20001228.0400.0015-E11-22
EM12	ZBN20001228.0400.0015-E7-23
EM13	ZBN20001228.0400.0015-E15-24
EM14	ZBN20001228.0400.0015-E16-25
EM16	ZBN20001228.0400.0015-E12-26
EM17	ZBN20001228.0400.0015-E17-27
EM18	ZBN20001228.0400.0015-E13-28
EM19	ZBN20001228.0400.0015-E10-29
R1	ZBN20001228.0400.0015-R1
R2	ZBN20001228.0400.0015-R2
R3	ZBN20001228.0400.0015-R3
R4	ZBN20001228.0400.0015-R4
R5	ZBN20001228.0400.0015-R5
R7	ZBN20001228.0400.0015-R6
R9	ZBN20001228.0400.0015-R7
R11	ZBN20001228.0400.0015-R8
R12	ZBN20001228.0400.0015-R9
R13	ZBN20001228.0400.0015-R10
RM1	ZBN20001228.0400.0015-R1-1
RM3	ZBN20001228.0400.0015-R2-1
RM4	ZBN20001228.0400.0015-R3-1
RM5	ZBN20001228.0400.0015-R4-1
RM6	ZBN20001228.0400.0015-R2-2
RM8	ZBN20001228.0400.0015-R6-1
RM10	ZBN20001228.0400.0015-R7-1
RM12	ZBN20001228.0400.0015-R8-1
RM13	ZBN20001228.0400.0015-R9-1
RM15	ZBN20001228.0400.0015-R10-1
V3	ZBN20001228.0400.0015-EV1
V4	ZBN20001228.0400.0015-EV2
V5	ZBN20001228.0400.0015-EV3
V6	ZBN20001228.0400.0015-EV4
V7	ZBN20001228.0400.0015-EV5
VM3	ZBN20001228.0400.0015-EV1-1
VM4	ZBN20001228.0400.0015-EV2-1
VM5	ZBN20001228.0400.0015-EV3-1
VM6	ZBN20001228.0400.0015-EV4-1
VM7	ZBN20001228.0400.0015-EV5-1
Q1	ZBN20001228.0400.0015-T1
Q2	ZBN20001228.0400.0015-T2
Q3	ZBN20001228.0400.0015-T3
Q4	ZBN20001228.0400.0015-V1
QM4	ZBN20001228.0400.0015-V1-1
