CE10	XIN20001125.0200.0008-CE1
CE11	XIN20001125.0200.0008-CE2
CE12	XIN20001125.0200.0008-CE3
CE13	XIN20001125.0200.0008-CE4
CE14	XIN20001125.0200.0008-CE5
CE15	XIN20001125.0200.0008-CE6
CE16	XIN20001125.0200.0008-CE7
CE17	XIN20001125.0200.0008-CE8
CE18	XIN20001125.0200.0008-CE9
CE22	XIN20001125.0200.0008-CE10
CE23	XIN20001125.0200.0008-CE11
CE24	XIN20001125.0200.0008-CE12
CE25	XIN20001125.0200.0008-CE13
CE26	XIN20001125.0200.0008-CE14
CE27	XIN20001125.0200.0008-CE15
CE28	XIN20001125.0200.0008-CE16
CE29	XIN20001125.0200.0008-CE17
CE30	XIN20001125.0200.0008-CE18
CE31	XIN20001125.0200.0008-CE19
CE2	XIN20001125.0200.0008-CE20
CE3	XIN20001125.0200.0008-CE21
CE4	XIN20001125.0200.0008-CE22
CE5	XIN20001125.0200.0008-CE23
CE6	XIN20001125.0200.0008-CE24
CE7	XIN20001125.0200.0008-CE25
CE8	XIN20001125.0200.0008-CE26
CE9	XIN20001125.0200.0008-CE27
E12	XIN20001125.0200.0008-E1
E13	XIN20001125.0200.0008-E2
E14	XIN20001125.0200.0008-E3
E15	XIN20001125.0200.0008-E4
E16	XIN20001125.0200.0008-E5
E17	XIN20001125.0200.0008-E6
E18	XIN20001125.0200.0008-E7
E19	XIN20001125.0200.0008-E8
E20	XIN20001125.0200.0008-E9
E21	XIN20001125.0200.0008-E10
E26	XIN20001125.0200.0008-E11
E27	XIN20001125.0200.0008-E12
E28	XIN20001125.0200.0008-E13
E29	XIN20001125.0200.0008-E14
E30	XIN20001125.0200.0008-E15
E31	XIN20001125.0200.0008-E16
E32	XIN20001125.0200.0008-E17
E33	XIN20001125.0200.0008-E18
E34	XIN20001125.0200.0008-E19
E25	XIN20001125.0200.0008-E20
E2	XIN20001125.0200.0008-E21
E3	XIN20001125.0200.0008-E22
E4	XIN20001125.0200.0008-E23
E5	XIN20001125.0200.0008-E24
E6	XIN20001125.0200.0008-E25
E7	XIN20001125.0200.0008-E26
E8	XIN20001125.0200.0008-E27
E9	XIN20001125.0200.0008-E28
E10	XIN20001125.0200.0008-E29
E11	XIN20001125.0200.0008-E30
EM41	XIN20001125.0200.0008-E20-1
EM21	XIN20001125.0200.0008-E2-2
EM22	XIN20001125.0200.0008-E22-3
EM23	XIN20001125.0200.0008-E25-4
EM24	XIN20001125.0200.0008-E3-5
EM25	XIN20001125.0200.0008-E4-6
EM26	XIN20001125.0200.0008-E5-7
EM27	XIN20001125.0200.0008-E5-8
EM28	XIN20001125.0200.0008-E6-9
EM29	XIN20001125.0200.0008-E7-10
EM30	XIN20001125.0200.0008-E8-11
EM31	XIN20001125.0200.0008-E9-12
EM32	XIN20001125.0200.0008-E27-13
EM33	XIN20001125.0200.0008-E28-14
EM34	XIN20001125.0200.0008-E10-15
EM42	XIN20001125.0200.0008-E11-16
EM43	XIN20001125.0200.0008-E12-17
EM37	XIN20001125.0200.0008-E22-18
EM38	XIN20001125.0200.0008-E22-19
EM44	XIN20001125.0200.0008-E13-20
EM45	XIN20001125.0200.0008-E22-21
EM46	XIN20001125.0200.0008-E14-22
EM47	XIN20001125.0200.0008-E27-23
EM48	XIN20001125.0200.0008-E27-24
EM49	XIN20001125.0200.0008-E15-25
EM50	XIN20001125.0200.0008-E16-26
EM51	XIN20001125.0200.0008-E17-27
EM52	XIN20001125.0200.0008-E18-28
EM53	XIN20001125.0200.0008-E19-29
EM54	XIN20001125.0200.0008-E22-30
EM2	XIN20001125.0200.0008-E21-31
EM3	XIN20001125.0200.0008-E22-32
EM4	XIN20001125.0200.0008-E23-33
EM5	XIN20001125.0200.0008-E23-34
EM6	XIN20001125.0200.0008-E24-35
EM7	XIN20001125.0200.0008-E25-36
EM8	XIN20001125.0200.0008-E25-37
EM9	XIN20001125.0200.0008-E26-38
EM10	XIN20001125.0200.0008-E27-39
EM11	XIN20001125.0200.0008-E27-40
EM12	XIN20001125.0200.0008-E28-41
EM13	XIN20001125.0200.0008-E27-42
EM14	XIN20001125.0200.0008-E27-43
EM15	XIN20001125.0200.0008-E27-44
EM16	XIN20001125.0200.0008-E27-45
EM17	XIN20001125.0200.0008-E29-46
EM18	XIN20001125.0200.0008-E25-47
