CE13	XIN20001119.1400.0041-CE1
CE14	XIN20001119.1400.0041-CE2
CE16	XIN20001119.1400.0041-CE3
CE17	XIN20001119.1400.0041-CE4
CE18	XIN20001119.1400.0041-CE5
CE3	XIN20001119.1400.0041-CE6
CE4	XIN20001119.1400.0041-CE7
CE5	XIN20001119.1400.0041-CE8
CE6	XIN20001119.1400.0041-CE9
CE7	XIN20001119.1400.0041-CE10
CE8	XIN20001119.1400.0041-CE11
CE9	XIN20001119.1400.0041-CE12
CE10	XIN20001119.1400.0041-CE13
CE11	XIN20001119.1400.0041-CE14
CE12	XIN20001119.1400.0041-CE15
E15	XIN20001119.1400.0041-E1
E16	XIN20001119.1400.0041-E2
E18	XIN20001119.1400.0041-E3
E19	XIN20001119.1400.0041-E4
E20	XIN20001119.1400.0041-E5
E3	XIN20001119.1400.0041-E6
E4	XIN20001119.1400.0041-E7
E5	XIN20001119.1400.0041-E8
E6	XIN20001119.1400.0041-E9
E7	XIN20001119.1400.0041-E10
E8	XIN20001119.1400.0041-E11
E9	XIN20001119.1400.0041-E12
E10	XIN20001119.1400.0041-E13
E11	XIN20001119.1400.0041-E14
E12	XIN20001119.1400.0041-E15
E13	XIN20001119.1400.0041-E16
E14	XIN20001119.1400.0041-E17
EM19	XIN20001119.1400.0041-E2-1
EM21	XIN20001119.1400.0041-E3-2
EM22	XIN20001119.1400.0041-E4-3
EM23	XIN20001119.1400.0041-E5-4
EM24	XIN20001119.1400.0041-E3-5
EM25	XIN20001119.1400.0041-E3-6
EM26	XIN20001119.1400.0041-E3-7
EM3	XIN20001119.1400.0041-E6-8
EM4	XIN20001119.1400.0041-E7-9
EM5	XIN20001119.1400.0041-E8-10
EM6	XIN20001119.1400.0041-E8-11
EM7	XIN20001119.1400.0041-E9-12
EM8	XIN20001119.1400.0041-E10-13
EM9	XIN20001119.1400.0041-E11-14
EM10	XIN20001119.1400.0041-E11-15
EM11	XIN20001119.1400.0041-E12-16
EM12	XIN20001119.1400.0041-E13-17
EM13	XIN20001119.1400.0041-E14-18
EM14	XIN20001119.1400.0041-E15-19
EM15	XIN20001119.1400.0041-E14-20
EM16	XIN20001119.1400.0041-E16-21
EM17	XIN20001119.1400.0041-E17-22
EM18	XIN20001119.1400.0041-E1-23
R1	XIN20001119.1400.0041-R1
R2	XIN20001119.1400.0041-R2
R3	XIN20001119.1400.0041-R3
R4	XIN20001119.1400.0041-R4
RM1	XIN20001119.1400.0041-R1-1
RM2	XIN20001119.1400.0041-R2-1
RM3	XIN20001119.1400.0041-R3-1
RM4	XIN20001119.1400.0041-R4-1
Q2	XIN20001119.1400.0041-T1
Q3	XIN20001119.1400.0041-T2
Q4	XIN20001119.1400.0041-T3
Q5	XIN20001119.1400.0041-T4
Q6	XIN20001119.1400.0041-T5
