CE7	ZBN20001224.1300.0037-CE1
CE8	ZBN20001224.1300.0037-CE2
CE9	ZBN20001224.1300.0037-CE3
CE10	ZBN20001224.1300.0037-CE4
CE11	ZBN20001224.1300.0037-CE5
CE12	ZBN20001224.1300.0037-CE6
CE13	ZBN20001224.1300.0037-CE7
CE14	ZBN20001224.1300.0037-CE8
CE15	ZBN20001224.1300.0037-CE9
CE16	ZBN20001224.1300.0037-CE10
CE17	ZBN20001224.1300.0037-CE11
CE18	ZBN20001224.1300.0037-CE12
CE19	ZBN20001224.1300.0037-CE13
CE20	ZBN20001224.1300.0037-CE14
CE21	ZBN20001224.1300.0037-CE15
CE1	ZBN20001224.1300.0037-CE16
CE2	ZBN20001224.1300.0037-CE17
CE3	ZBN20001224.1300.0037-CE18
CE4	ZBN20001224.1300.0037-CE19
CE5	ZBN20001224.1300.0037-CE20
CE6	ZBN20001224.1300.0037-CE21
E8	ZBN20001224.1300.0037-E1
E9	ZBN20001224.1300.0037-E2
E10	ZBN20001224.1300.0037-E3
E11	ZBN20001224.1300.0037-E4
E12	ZBN20001224.1300.0037-E5
E13	ZBN20001224.1300.0037-E6
E14	ZBN20001224.1300.0037-E7
E15	ZBN20001224.1300.0037-E8
E16	ZBN20001224.1300.0037-E9
E17	ZBN20001224.1300.0037-E10
E18	ZBN20001224.1300.0037-E11
E19	ZBN20001224.1300.0037-E12
E20	ZBN20001224.1300.0037-E13
E21	ZBN20001224.1300.0037-E14
E1	ZBN20001224.1300.0037-E15
E22	ZBN20001224.1300.0037-E16
E23	ZBN20001224.1300.0037-E17
E2	ZBN20001224.1300.0037-E18
E3	ZBN20001224.1300.0037-E19
E4	ZBN20001224.1300.0037-E20
E5	ZBN20001224.1300.0037-E21
E6	ZBN20001224.1300.0037-E22
E7	ZBN20001224.1300.0037-E23
EM1	ZBN20001224.1300.0037-E15-1
EM13	ZBN20001224.1300.0037-E15-2
EM14	ZBN20001224.1300.0037-E15-3
EM15	ZBN20001224.1300.0037-E1-4
EM16	ZBN20001224.1300.0037-E15-5
EM17	ZBN20001224.1300.0037-E1-6
EM18	ZBN20001224.1300.0037-E1-7
EM19	ZBN20001224.1300.0037-E15-8
EM20	ZBN20001224.1300.0037-E2-9
EM21	ZBN20001224.1300.0037-E2-10
EM22	ZBN20001224.1300.0037-E3-11
EM23	ZBN20001224.1300.0037-E1-12
EM24	ZBN20001224.1300.0037-E4-13
EM25	ZBN20001224.1300.0037-E21-14
EM26	ZBN20001224.1300.0037-E15-15
EM27	ZBN20001224.1300.0037-E15-16
EM28	ZBN20001224.1300.0037-E15-17
EM29	ZBN20001224.1300.0037-E15-18
EM30	ZBN20001224.1300.0037-E15-19
EM31	ZBN20001224.1300.0037-E5-20
EM32	ZBN20001224.1300.0037-E1-21
