CE11	ZBN20001206.0400.0005-CE1
CE12	ZBN20001206.0400.0005-CE2
CE13	ZBN20001206.0400.0005-CE3
CE14	ZBN20001206.0400.0005-CE4
CE15	ZBN20001206.0400.0005-CE5
CE16	ZBN20001206.0400.0005-CE6
CE17	ZBN20001206.0400.0005-CE7
CE18	ZBN20001206.0400.0005-CE8
CE19	ZBN20001206.0400.0005-CE9
CE20	ZBN20001206.0400.0005-CE10
CE21	ZBN20001206.0400.0005-CE11
CE22	ZBN20001206.0400.0005-CE12
CE23	ZBN20001206.0400.0005-CE13
CE24	ZBN20001206.0400.0005-CE14
CE25	ZBN20001206.0400.0005-CE15
CE26	ZBN20001206.0400.0005-CE16
CE27	ZBN20001206.0400.0005-CE17
CE28	ZBN20001206.0400.0005-CE18
CE29	ZBN20001206.0400.0005-CE19
CE30	ZBN20001206.0400.0005-CE20
CE31	ZBN20001206.0400.0005-CE21
CE32	ZBN20001206.0400.0005-CE22
CE1	ZBN20001206.0400.0005-CE23
CE2	ZBN20001206.0400.0005-CE24
CE3	ZBN20001206.0400.0005-CE25
CE4	ZBN20001206.0400.0005-CE26
CE5	ZBN20001206.0400.0005-CE27
CE6	ZBN20001206.0400.0005-CE28
CE7	ZBN20001206.0400.0005-CE29
CE8	ZBN20001206.0400.0005-CE30
CE9	ZBN20001206.0400.0005-CE31
CE10	ZBN20001206.0400.0005-CE32
E12	ZBN20001206.0400.0005-E1
E13	ZBN20001206.0400.0005-E2
E14	ZBN20001206.0400.0005-E3
E15	ZBN20001206.0400.0005-E4
E16	ZBN20001206.0400.0005-E5
E17	ZBN20001206.0400.0005-E6
E18	ZBN20001206.0400.0005-E7
E19	ZBN20001206.0400.0005-E8
E20	ZBN20001206.0400.0005-E9
E21	ZBN20001206.0400.0005-E10
E22	ZBN20001206.0400.0005-E11
E23	ZBN20001206.0400.0005-E12
E24	ZBN20001206.0400.0005-E13
E25	ZBN20001206.0400.0005-E14
E26	ZBN20001206.0400.0005-E15
E27	ZBN20001206.0400.0005-E16
E28	ZBN20001206.0400.0005-E17
E29	ZBN20001206.0400.0005-E18
E30	ZBN20001206.0400.0005-E19
E31	ZBN20001206.0400.0005-E20
E32	ZBN20001206.0400.0005-E21
E33	ZBN20001206.0400.0005-E22
E34	ZBN20001206.0400.0005-E23
E1	ZBN20001206.0400.0005-E24
E35	ZBN20001206.0400.0005-E25
E36	ZBN20001206.0400.0005-E26
E37	ZBN20001206.0400.0005-E27
