CE14	XIN20001006.0200.0021-CE1
CE15	XIN20001006.0200.0021-CE2
CE16	XIN20001006.0200.0021-CE3
CE17	XIN20001006.0200.0021-CE4
CE18	XIN20001006.0200.0021-CE5
CE19	XIN20001006.0200.0021-CE6
CE20	XIN20001006.0200.0021-CE7
CE21	XIN20001006.0200.0021-CE8
CE22	XIN20001006.0200.0021-CE9
CE23	XIN20001006.0200.0021-CE10
CE24	XIN20001006.0200.0021-CE11
CE25	XIN20001006.0200.0021-CE12
CE26	XIN20001006.0200.0021-CE13
CE27	XIN20001006.0200.0021-CE14
CE28	XIN20001006.0200.0021-CE15
CE29	XIN20001006.0200.0021-CE16
CE30	XIN20001006.0200.0021-CE17
CE31	XIN20001006.0200.0021-CE18
CE32	XIN20001006.0200.0021-CE19
CE33	XIN20001006.0200.0021-CE20
CE34	XIN20001006.0200.0021-CE21
CE35	XIN20001006.0200.0021-CE22
CE36	XIN20001006.0200.0021-CE23
CE37	XIN20001006.0200.0021-CE24
CE1	XIN20001006.0200.0021-CE25
CE2	XIN20001006.0200.0021-CE26
CE3	XIN20001006.0200.0021-CE27
CE4	XIN20001006.0200.0021-CE28
CE5	XIN20001006.0200.0021-CE29
CE6	XIN20001006.0200.0021-CE30
CE7	XIN20001006.0200.0021-CE31
CE8	XIN20001006.0200.0021-CE32
CE9	XIN20001006.0200.0021-CE33
CE10	XIN20001006.0200.0021-CE34
CE11	XIN20001006.0200.0021-CE35
CE12	XIN20001006.0200.0021-CE36
CE13	XIN20001006.0200.0021-CE37
E15	XIN20001006.0200.0021-E1
E16	XIN20001006.0200.0021-E2
E17	XIN20001006.0200.0021-E3
E18	XIN20001006.0200.0021-E4
E19	XIN20001006.0200.0021-E5
E20	XIN20001006.0200.0021-E6
E21	XIN20001006.0200.0021-E7
E22	XIN20001006.0200.0021-E8
E23	XIN20001006.0200.0021-E9
E24	XIN20001006.0200.0021-E10
E25	XIN20001006.0200.0021-E11
E26	XIN20001006.0200.0021-E12
E27	XIN20001006.0200.0021-E13
E28	XIN20001006.0200.0021-E14
E29	XIN20001006.0200.0021-E15
E30	XIN20001006.0200.0021-E16
E31	XIN20001006.0200.0021-E17
E32	XIN20001006.0200.0021-E18
E33	XIN20001006.0200.0021-E19
E34	XIN20001006.0200.0021-E20
E1	XIN20001006.0200.0021-E21
E35	XIN20001006.0200.0021-E22
E36	XIN20001006.0200.0021-E23
E37	XIN20001006.0200.0021-E24
E38	XIN20001006.0200.0021-E25
E39	XIN20001006.0200.0021-E26
E40	XIN20001006.0200.0021-E27
E41	XIN20001006.0200.0021-E28
E42	XIN20001006.0200.0021-E29
E2	XIN20001006.0200.0021-E30
E3	XIN20001006.0200.0021-E31
E4	XIN20001006.0200.0021-E32
E5	XIN20001006.0200.0021-E33
E6	XIN20001006.0200.0021-E34
E7	XIN20001006.0200.0021-E35
E8	XIN20001006.0200.0021-E36
E9	XIN20001006.0200.0021-E37
E10	XIN20001006.0200.0021-E38
E11	XIN20001006.0200.0021-E39
E12	XIN20001006.0200.0021-E40
E13	XIN20001006.0200.0021-E41
E14	XIN20001006.0200.0021-E42
EM1	XIN20001006.0200.0021-E21-1
EM17	XIN20001006.0200.0021-E41-2
EM18	XIN20001006.0200.0021-E1-3
EM19	XIN20001006.0200.0021-E40-4
EM20	XIN20001006.0200.0021-E35-5
EM21	XIN20001006.0200.0021-E2-6
EM22	XIN20001006.0200.0021-E36-7
EM23	XIN20001006.0200.0021-E40-8
EM24	XIN20001006.0200.0021-E36-9
EM25	XIN20001006.0200.0021-E3-10
EM26	XIN20001006.0200.0021-E4-11
EM27	XIN20001006.0200.0021-E3-12
EM28	XIN20001006.0200.0021-E3-13
EM29	XIN20001006.0200.0021-E5-14
EM30	XIN20001006.0200.0021-E40-15
EM31	XIN20001006.0200.0021-E6-16
EM32	XIN20001006.0200.0021-E7-17
EM33	XIN20001006.0200.0021-E8-18
EM34	XIN20001006.0200.0021-E36-19
EM35	XIN20001006.0200.0021-E9-20
EM36	XIN20001006.0200.0021-E10-21
EM37	XIN20001006.0200.0021-E11-22
EM38	XIN20001006.0200.0021-E40-23
