CE15	XIN20001114.1400.0092-CE1
CE16	XIN20001114.1400.0092-CE2
CE17	XIN20001114.1400.0092-CE3
CE18	XIN20001114.1400.0092-CE4
CE19	XIN20001114.1400.0092-CE5
CE20	XIN20001114.1400.0092-CE6
CE21	XIN20001114.1400.0092-CE7
CE22	XIN20001114.1400.0092-CE8
CE23	XIN20001114.1400.0092-CE9
CE24	XIN20001114.1400.0092-CE10
CE25	XIN20001114.1400.0092-CE11
CE26	XIN20001114.1400.0092-CE12
CE27	XIN20001114.1400.0092-CE13
CE28	XIN20001114.1400.0092-CE14
CE29	XIN20001114.1400.0092-CE15
CE30	XIN20001114.1400.0092-CE16
CE31	XIN20001114.1400.0092-CE17
CE32	XIN20001114.1400.0092-CE18
CE33	XIN20001114.1400.0092-CE19
CE35	XIN20001114.1400.0092-CE20
CE36	XIN20001114.1400.0092-CE21
CE37	XIN20001114.1400.0092-CE22
CE1	XIN20001114.1400.0092-CE23
CE38	XIN20001114.1400.0092-CE24
CE39	XIN20001114.1400.0092-CE25
CE41	XIN20001114.1400.0092-CE26
CE42	XIN20001114.1400.0092-CE27
CE43	XIN20001114.1400.0092-CE28
CE44	XIN20001114.1400.0092-CE29
CE45	XIN20001114.1400.0092-CE30
CE46	XIN20001114.1400.0092-CE31
CE47	XIN20001114.1400.0092-CE32
CE48	XIN20001114.1400.0092-CE33
CE49	XIN20001114.1400.0092-CE34
CE50	XIN20001114.1400.0092-CE35
CE51	XIN20001114.1400.0092-CE36
CE52	XIN20001114.1400.0092-CE37
CE53	XIN20001114.1400.0092-CE38
CE54	XIN20001114.1400.0092-CE39
CE55	XIN20001114.1400.0092-CE40
CE56	XIN20001114.1400.0092-CE41
CE2	XIN20001114.1400.0092-CE42
CE3	XIN20001114.1400.0092-CE43
CE4	XIN20001114.1400.0092-CE44
CE5	XIN20001114.1400.0092-CE45
CE6	XIN20001114.1400.0092-CE46
CE7	XIN20001114.1400.0092-CE47
CE8	XIN20001114.1400.0092-CE48
CE9	XIN20001114.1400.0092-CE49
CE10	XIN20001114.1400.0092-CE50
CE11	XIN20001114.1400.0092-CE51
CE12	XIN20001114.1400.0092-CE52
E16	XIN20001114.1400.0092-E1
E17	XIN20001114.1400.0092-E2
E18	XIN20001114.1400.0092-E3
E19	XIN20001114.1400.0092-E4
E20	XIN20001114.1400.0092-E5
E21	XIN20001114.1400.0092-E6
E22	XIN20001114.1400.0092-E7
E23	XIN20001114.1400.0092-E8
E24	XIN20001114.1400.0092-E9
E25	XIN20001114.1400.0092-E10
E26	XIN20001114.1400.0092-E11
E27	XIN20001114.1400.0092-E12
E28	XIN20001114.1400.0092-E13
E29	XIN20001114.1400.0092-E14
E30	XIN20001114.1400.0092-E15
E31	XIN20001114.1400.0092-E16
E1	XIN20001114.1400.0092-E17
E32	XIN20001114.1400.0092-E18
E33	XIN20001114.1400.0092-E19
E34	XIN20001114.1400.0092-E20
E36	XIN20001114.1400.0092-E21
E37	XIN20001114.1400.0092-E22
E38	XIN20001114.1400.0092-E23
E39	XIN20001114.1400.0092-E24
E40	XIN20001114.1400.0092-E25
E41	XIN20001114.1400.0092-E26
E42	XIN20001114.1400.0092-E27
E43	XIN20001114.1400.0092-E28
E45	XIN20001114.1400.0092-E29
E46	XIN20001114.1400.0092-E30
E47	XIN20001114.1400.0092-E31
E48	XIN20001114.1400.0092-E32
E49	XIN20001114.1400.0092-E33
E50	XIN20001114.1400.0092-E34
E51	XIN20001114.1400.0092-E35
E52	XIN20001114.1400.0092-E36
E53	XIN20001114.1400.0092-E37
E54	XIN20001114.1400.0092-E38
E55	XIN20001114.1400.0092-E39
E56	XIN20001114.1400.0092-E40
E57	XIN20001114.1400.0092-E41
E58	XIN20001114.1400.0092-E42
E59	XIN20001114.1400.0092-E43
E60	XIN20001114.1400.0092-E44
E61	XIN20001114.1400.0092-E45
E2	XIN20001114.1400.0092-E46
E3	XIN20001114.1400.0092-E47
E4	XIN20001114.1400.0092-E48
E5	XIN20001114.1400.0092-E49
E6	XIN20001114.1400.0092-E50
E7	XIN20001114.1400.0092-E51
E8	XIN20001114.1400.0092-E52
E9	XIN20001114.1400.0092-E53
E10	XIN20001114.1400.0092-E54
E11	XIN20001114.1400.0092-E55
E12	XIN20001114.1400.0092-E56
E13	XIN20001114.1400.0092-E57
EM1	XIN20001114.1400.0092-E17-1
EM17	XIN20001114.1400.0092-E1-2
EM18	XIN20001114.1400.0092-E52-3
EM19	XIN20001114.1400.0092-E51-4
EM20	XIN20001114.1400.0092-E52-5
EM21	XIN20001114.1400.0092-E2-6
EM22	XIN20001114.1400.0092-E55-7
EM23	XIN20001114.1400.0092-E56-8
EM24	XIN20001114.1400.0092-E2-9
EM25	XIN20001114.1400.0092-E52-10
EM26	XIN20001114.1400.0092-E57-11
EM27	XIN20001114.1400.0092-E3-12
