CE12	XIN20001013.0200.0029-CE1
CE13	XIN20001013.0200.0029-CE2
CE14	XIN20001013.0200.0029-CE3
CE15	XIN20001013.0200.0029-CE4
CE16	XIN20001013.0200.0029-CE5
CE17	XIN20001013.0200.0029-CE6
CE18	XIN20001013.0200.0029-CE7
CE19	XIN20001013.0200.0029-CE8
CE20	XIN20001013.0200.0029-CE9
CE21	XIN20001013.0200.0029-CE10
CE22	XIN20001013.0200.0029-CE11
CE23	XIN20001013.0200.0029-CE12
CE24	XIN20001013.0200.0029-CE13
CE25	XIN20001013.0200.0029-CE14
CE26	XIN20001013.0200.0029-CE15
CE1	XIN20001013.0200.0029-CE16
CE2	XIN20001013.0200.0029-CE17
CE3	XIN20001013.0200.0029-CE18
CE4	XIN20001013.0200.0029-CE19
CE5	XIN20001013.0200.0029-CE20
CE6	XIN20001013.0200.0029-CE21
CE7	XIN20001013.0200.0029-CE22
CE8	XIN20001013.0200.0029-CE23
CE9	XIN20001013.0200.0029-CE24
CE10	XIN20001013.0200.0029-CE25
CE11	XIN20001013.0200.0029-CE26
E14	XIN20001013.0200.0029-E1
E15	XIN20001013.0200.0029-E2
E16	XIN20001013.0200.0029-E3
E17	XIN20001013.0200.0029-E4
E18	XIN20001013.0200.0029-E5
E19	XIN20001013.0200.0029-E6
E20	XIN20001013.0200.0029-E7
E21	XIN20001013.0200.0029-E8
E22	XIN20001013.0200.0029-E9
E23	XIN20001013.0200.0029-E10
E24	XIN20001013.0200.0029-E11
E25	XIN20001013.0200.0029-E12
E26	XIN20001013.0200.0029-E13
E27	XIN20001013.0200.0029-E14
E28	XIN20001013.0200.0029-E15
E29	XIN20001013.0200.0029-E16
E30	XIN20001013.0200.0029-E17
E1	XIN20001013.0200.0029-E18
E2	XIN20001013.0200.0029-E19
E3	XIN20001013.0200.0029-E20
E4	XIN20001013.0200.0029-E21
E5	XIN20001013.0200.0029-E22
E6	XIN20001013.0200.0029-E23
E7	XIN20001013.0200.0029-E24
E8	XIN20001013.0200.0029-E25
E9	XIN20001013.0200.0029-E26
E10	XIN20001013.0200.0029-E27
E11	XIN20001013.0200.0029-E28
E12	XIN20001013.0200.0029-E29
E13	XIN20001013.0200.0029-E30
EM1	XIN20001013.0200.0029-E18-1
EM19	XIN20001013.0200.0029-E23-2
EM20	XIN20001013.0200.0029-E25-3
EM21	XIN20001013.0200.0029-E26-4
EM22	XIN20001013.0200.0029-E23-5
EM23	XIN20001013.0200.0029-E2-6
EM24	XIN20001013.0200.0029-E3-7
EM25	XIN20001013.0200.0029-E3-8
EM26	XIN20001013.0200.0029-E4-9
EM27	XIN20001013.0200.0029-E5-10
EM28	XIN20001013.0200.0029-E3-11
EM29	XIN20001013.0200.0029-E22-12
EM30	XIN20001013.0200.0029-E6-13
EM31	XIN20001013.0200.0029-E25-14
EM32	XIN20001013.0200.0029-E7-15
EM33	XIN20001013.0200.0029-E25-16
EM34	XIN20001013.0200.0029-E8-17
EM35	XIN20001013.0200.0029-E22-18
EM36	XIN20001013.0200.0029-E3-19
EM37	XIN20001013.0200.0029-E3-20
EM38	XIN20001013.0200.0029-E9-21
