CE8	XIN20001224.0800.0043-CE1
CE9	XIN20001224.0800.0043-CE2
CE10	XIN20001224.0800.0043-CE3
CE11	XIN20001224.0800.0043-CE4
CE12	XIN20001224.0800.0043-CE5
CE13	XIN20001224.0800.0043-CE6
CE14	XIN20001224.0800.0043-CE7
CE15	XIN20001224.0800.0043-CE8
CE16	XIN20001224.0800.0043-CE9
CE17	XIN20001224.0800.0043-CE10
CE18	XIN20001224.0800.0043-CE11
CE19	XIN20001224.0800.0043-CE12
CE20	XIN20001224.0800.0043-CE13
CE21	XIN20001224.0800.0043-CE14
CE22	XIN20001224.0800.0043-CE15
CE23	XIN20001224.0800.0043-CE16
CE24	XIN20001224.0800.0043-CE17
CE25	XIN20001224.0800.0043-CE18
CE26	XIN20001224.0800.0043-CE19
CE27	XIN20001224.0800.0043-CE20
CE28	XIN20001224.0800.0043-CE21
CE1	XIN20001224.0800.0043-CE22
CE2	XIN20001224.0800.0043-CE23
CE3	XIN20001224.0800.0043-CE24
CE4	XIN20001224.0800.0043-CE25
CE5	XIN20001224.0800.0043-CE26
CE6	XIN20001224.0800.0043-CE27
CE7	XIN20001224.0800.0043-CE28
E10	XIN20001224.0800.0043-E1
E11	XIN20001224.0800.0043-E2
E12	XIN20001224.0800.0043-E3
E13	XIN20001224.0800.0043-E4
E14	XIN20001224.0800.0043-E5
E15	XIN20001224.0800.0043-E6
E16	XIN20001224.0800.0043-E7
E17	XIN20001224.0800.0043-E8
E18	XIN20001224.0800.0043-E9
E19	XIN20001224.0800.0043-E10
E20	XIN20001224.0800.0043-E11
E21	XIN20001224.0800.0043-E12
E22	XIN20001224.0800.0043-E13
E23	XIN20001224.0800.0043-E14
E24	XIN20001224.0800.0043-E15
E25	XIN20001224.0800.0043-E16
E26	XIN20001224.0800.0043-E17
E27	XIN20001224.0800.0043-E18
E28	XIN20001224.0800.0043-E19
E29	XIN20001224.0800.0043-E20
E30	XIN20001224.0800.0043-E21
E1	XIN20001224.0800.0043-E22
E2	XIN20001224.0800.0043-E23
E3	XIN20001224.0800.0043-E24
E4	XIN20001224.0800.0043-E25
E5	XIN20001224.0800.0043-E26
E7	XIN20001224.0800.0043-E27
E8	XIN20001224.0800.0043-E28
