CE12	ZBN20001120.0400.0004-CE1
CE13	ZBN20001120.0400.0004-CE2
CE14	ZBN20001120.0400.0004-CE3
CE15	ZBN20001120.0400.0004-CE4
CE16	ZBN20001120.0400.0004-CE5
CE17	ZBN20001120.0400.0004-CE6
CE18	ZBN20001120.0400.0004-CE7
CE46	ZBN20001120.0400.0004-CE8
CE21	ZBN20001120.0400.0004-CE9
CE22	ZBN20001120.0400.0004-CE10
CE23	ZBN20001120.0400.0004-CE11
CE24	ZBN20001120.0400.0004-CE12
CE25	ZBN20001120.0400.0004-CE13
CE27	ZBN20001120.0400.0004-CE14
CE28	ZBN20001120.0400.0004-CE15
CE29	ZBN20001120.0400.0004-CE16
CE30	ZBN20001120.0400.0004-CE17
CE33	ZBN20001120.0400.0004-CE18
CE34	ZBN20001120.0400.0004-CE19
CE35	ZBN20001120.0400.0004-CE20
CE36	ZBN20001120.0400.0004-CE21
CE1	ZBN20001120.0400.0004-CE22
CE37	ZBN20001120.0400.0004-CE23
CE38	ZBN20001120.0400.0004-CE24
CE39	ZBN20001120.0400.0004-CE25
CE40	ZBN20001120.0400.0004-CE26
CE41	ZBN20001120.0400.0004-CE27
CE42	ZBN20001120.0400.0004-CE28
CE43	ZBN20001120.0400.0004-CE29
CE44	ZBN20001120.0400.0004-CE30
CE45	ZBN20001120.0400.0004-CE31
CE47	ZBN20001120.0400.0004-CE32
CE48	ZBN20001120.0400.0004-CE33
CE2	ZBN20001120.0400.0004-CE34
CE49	ZBN20001120.0400.0004-CE35
CE3	ZBN20001120.0400.0004-CE36
CE4	ZBN20001120.0400.0004-CE37
CE5	ZBN20001120.0400.0004-CE38
CE6	ZBN20001120.0400.0004-CE39
CE7	ZBN20001120.0400.0004-CE40
CE8	ZBN20001120.0400.0004-CE41
CE9	ZBN20001120.0400.0004-CE42
CE10	ZBN20001120.0400.0004-CE43
CE11	ZBN20001120.0400.0004-CE44
E14	ZBN20001120.0400.0004-E1
E15	ZBN20001120.0400.0004-E2
E16	ZBN20001120.0400.0004-E3
E17	ZBN20001120.0400.0004-E4
E18	ZBN20001120.0400.0004-E5
E19	ZBN20001120.0400.0004-E6
E20	ZBN20001120.0400.0004-E7
E52	ZBN20001120.0400.0004-E8
E53	ZBN20001120.0400.0004-E9
E23	ZBN20001120.0400.0004-E10
E24	ZBN20001120.0400.0004-E11
E25	ZBN20001120.0400.0004-E12
E26	ZBN20001120.0400.0004-E13
E27	ZBN20001120.0400.0004-E14
E30	ZBN20001120.0400.0004-E15
E31	ZBN20001120.0400.0004-E16
E1	ZBN20001120.0400.0004-E17
E32	ZBN20001120.0400.0004-E18
E33	ZBN20001120.0400.0004-E19
E34	ZBN20001120.0400.0004-E20
E35	ZBN20001120.0400.0004-E21
E38	ZBN20001120.0400.0004-E22
E39	ZBN20001120.0400.0004-E23
E40	ZBN20001120.0400.0004-E24
E41	ZBN20001120.0400.0004-E25
E42	ZBN20001120.0400.0004-E26
E43	ZBN20001120.0400.0004-E27
E44	ZBN20001120.0400.0004-E28
E45	ZBN20001120.0400.0004-E29
E46	ZBN20001120.0400.0004-E30
E47	ZBN20001120.0400.0004-E31
E48	ZBN20001120.0400.0004-E32
E49	ZBN20001120.0400.0004-E33
E50	ZBN20001120.0400.0004-E34
E51	ZBN20001120.0400.0004-E35
E54	ZBN20001120.0400.0004-E36
E2	ZBN20001120.0400.0004-E37
E55	ZBN20001120.0400.0004-E38
E56	ZBN20001120.0400.0004-E39
E3	ZBN20001120.0400.0004-E40
E4	ZBN20001120.0400.0004-E41
E5	ZBN20001120.0400.0004-E42
E6	ZBN20001120.0400.0004-E43
E7	ZBN20001120.0400.0004-E44
E8	ZBN20001120.0400.0004-E45
E9	ZBN20001120.0400.0004-E46
E10	ZBN20001120.0400.0004-E47
E11	ZBN20001120.0400.0004-E48
E12	ZBN20001120.0400.0004-E49
E13	ZBN20001120.0400.0004-E50
EM1	ZBN20001120.0400.0004-E17-1
EM19	ZBN20001120.0400.0004-E2-2
EM20	ZBN20001120.0400.0004-E47-3
EM21	ZBN20001120.0400.0004-E42-4
EM22	ZBN20001120.0400.0004-E42-5
EM23	ZBN20001120.0400.0004-E47-6
EM24	ZBN20001120.0400.0004-E46-7
EM25	ZBN20001120.0400.0004-E40-8
EM26	ZBN20001120.0400.0004-E3-9
EM27	ZBN20001120.0400.0004-E42-10
EM28	ZBN20001120.0400.0004-E4-11
EM29	ZBN20001120.0400.0004-E42-12
EM30	ZBN20001120.0400.0004-E42-13
EM31	ZBN20001120.0400.0004-E40-14
EM32	ZBN20001120.0400.0004-E46-15
EM33	ZBN20001120.0400.0004-E42-16
EM34	ZBN20001120.0400.0004-E42-17
EM102	ZBN20001120.0400.0004-E8-18
EM36	ZBN20001120.0400.0004-E5-19
EM37	ZBN20001120.0400.0004-E6-20
EM38	ZBN20001120.0400.0004-E40-21
EM39	ZBN20001120.0400.0004-E43-22
EM40	ZBN20001120.0400.0004-E47-23
EM41	ZBN20001120.0400.0004-E7-24
EM42	ZBN20001120.0400.0004-E40-25
EM43	ZBN20001120.0400.0004-E44-26
EM44	ZBN20001120.0400.0004-E43-27
EM45	ZBN20001120.0400.0004-E42-28
EM103	ZBN20001120.0400.0004-E9-29
