CE15	XIN20001224.0800.0046-CE1
CE16	XIN20001224.0800.0046-CE2
CE17	XIN20001224.0800.0046-CE3
CE18	XIN20001224.0800.0046-CE4
CE19	XIN20001224.0800.0046-CE5
CE20	XIN20001224.0800.0046-CE6
CE21	XIN20001224.0800.0046-CE7
CE24	XIN20001224.0800.0046-CE8
CE25	XIN20001224.0800.0046-CE9
CE1	XIN20001224.0800.0046-CE10
CE2	XIN20001224.0800.0046-CE11
CE3	XIN20001224.0800.0046-CE12
CE4	XIN20001224.0800.0046-CE13
CE5	XIN20001224.0800.0046-CE14
CE6	XIN20001224.0800.0046-CE15
CE7	XIN20001224.0800.0046-CE16
CE8	XIN20001224.0800.0046-CE17
CE10	XIN20001224.0800.0046-CE18
CE12	XIN20001224.0800.0046-CE19
CE13	XIN20001224.0800.0046-CE20
CE14	XIN20001224.0800.0046-CE21
E15	XIN20001224.0800.0046-E1
E16	XIN20001224.0800.0046-E2
E17	XIN20001224.0800.0046-E3
E18	XIN20001224.0800.0046-E4
E19	XIN20001224.0800.0046-E5
E20	XIN20001224.0800.0046-E6
E21	XIN20001224.0800.0046-E7
E22	XIN20001224.0800.0046-E8
E25	XIN20001224.0800.0046-E9
E26	XIN20001224.0800.0046-E10
E1	XIN20001224.0800.0046-E11
E2	XIN20001224.0800.0046-E12
E3	XIN20001224.0800.0046-E13
E4	XIN20001224.0800.0046-E14
E5	XIN20001224.0800.0046-E15
E6	XIN20001224.0800.0046-E16
E7	XIN20001224.0800.0046-E17
E8	XIN20001224.0800.0046-E18
E10	XIN20001224.0800.0046-E19
E12	XIN20001224.0800.0046-E20
E13	XIN20001224.0800.0046-E21
E14	XIN20001224.0800.0046-E22
EM1	XIN20001224.0800.0046-E11-1
EM17	XIN20001224.0800.0046-E2-2
EM18	XIN20001224.0800.0046-E3-3
EM20	XIN20001224.0800.0046-E22-4
EM21	XIN20001224.0800.0046-E2-5
EM22	XIN20001224.0800.0046-E22-6
EM23	XIN20001224.0800.0046-E21-7
EM24	XIN20001224.0800.0046-E3-8
EM25	XIN20001224.0800.0046-E22-9
EM26	XIN20001224.0800.0046-E4-10
EM27	XIN20001224.0800.0046-E4-11
EM28	XIN20001224.0800.0046-E5-12
EM29	XIN20001224.0800.0046-E4-13
EM30	XIN20001224.0800.0046-E6-14
EM31	XIN20001224.0800.0046-E7-15
EM32	XIN20001224.0800.0046-E4-16
EM33	XIN20001224.0800.0046-E8-17
EM34	XIN20001224.0800.0046-E3-18
EM37	XIN20001224.0800.0046-E9-19
EM38	XIN20001224.0800.0046-E10-20
EM2	XIN20001224.0800.0046-E12-21
EM3	XIN20001224.0800.0046-E13-22
EM4	XIN20001224.0800.0046-E14-23
EM5	XIN20001224.0800.0046-E15-24
EM6	XIN20001224.0800.0046-E16-25
EM7	XIN20001224.0800.0046-E17-26
EM8	XIN20001224.0800.0046-E18-27
EM10	XIN20001224.0800.0046-E19-28
EM12	XIN20001224.0800.0046-E20-29
EM13	XIN20001224.0800.0046-E15-30
EM14	XIN20001224.0800.0046-E21-31
EM15	XIN20001224.0800.0046-E22-32
EM16	XIN20001224.0800.0046-E1-33
R1	XIN20001224.0800.0046-R1
R2	XIN20001224.0800.0046-R2
R3	XIN20001224.0800.0046-R3
R4	XIN20001224.0800.0046-R4
R6	XIN20001224.0800.0046-R5
R7	XIN20001224.0800.0046-R6
R8	XIN20001224.0800.0046-R7
R9	XIN20001224.0800.0046-R8
R10	XIN20001224.0800.0046-R9
RM1	XIN20001224.0800.0046-R1-1
RM2	XIN20001224.0800.0046-R2-1
RM3	XIN20001224.0800.0046-R3-1
RM4	XIN20001224.0800.0046-R4-1
RM6	XIN20001224.0800.0046-R5-1
RM7	XIN20001224.0800.0046-R6-1
RM8	XIN20001224.0800.0046-R7-1
RM9	XIN20001224.0800.0046-R8-1
RM10	XIN20001224.0800.0046-R9-1
V1	XIN20001224.0800.0046-EV1
V2	XIN20001224.0800.0046-EV2
V3	XIN20001224.0800.0046-EV3
V4	XIN20001224.0800.0046-EV4
VM1	XIN20001224.0800.0046-EV1-1
VM3	XIN20001224.0800.0046-EV2-1
VM4	XIN20001224.0800.0046-EV3-1
VM6	XIN20001224.0800.0046-EV4-1
Q1	XIN20001224.0800.0046-T1
Q2	XIN20001224.0800.0046-T2
Q3	XIN20001224.0800.0046-T3
Q4	XIN20001224.0800.0046-V1
QM4	XIN20001224.0800.0046-V1-1
