CE11	XIN20001212.1400.0120-CE1
CE12	XIN20001212.1400.0120-CE2
CE13	XIN20001212.1400.0120-CE3
CE14	XIN20001212.1400.0120-CE4
CE15	XIN20001212.1400.0120-CE5
CE16	XIN20001212.1400.0120-CE6
CE1	XIN20001212.1400.0120-CE7
CE2	XIN20001212.1400.0120-CE8
CE3	XIN20001212.1400.0120-CE9
CE4	XIN20001212.1400.0120-CE10
CE5	XIN20001212.1400.0120-CE11
CE6	XIN20001212.1400.0120-CE12
CE7	XIN20001212.1400.0120-CE13
CE8	XIN20001212.1400.0120-CE14
CE9	XIN20001212.1400.0120-CE15
CE10	XIN20001212.1400.0120-CE16
E13	XIN20001212.1400.0120-E1
E14	XIN20001212.1400.0120-E2
E15	XIN20001212.1400.0120-E3
E16	XIN20001212.1400.0120-E4
E17	XIN20001212.1400.0120-E5
E18	XIN20001212.1400.0120-E6
E19	XIN20001212.1400.0120-E7
E20	XIN20001212.1400.0120-E8
E1	XIN20001212.1400.0120-E9
E2	XIN20001212.1400.0120-E10
E3	XIN20001212.1400.0120-E11
E4	XIN20001212.1400.0120-E12
E5	XIN20001212.1400.0120-E13
E6	XIN20001212.1400.0120-E14
E7	XIN20001212.1400.0120-E15
E8	XIN20001212.1400.0120-E16
E9	XIN20001212.1400.0120-E17
E10	XIN20001212.1400.0120-E18
E11	XIN20001212.1400.0120-E19
E12	XIN20001212.1400.0120-E20
EM1	XIN20001212.1400.0120-E9-1
EM20	XIN20001212.1400.0120-E2-2
EM21	XIN20001212.1400.0120-E2-3
EM22	XIN20001212.1400.0120-E3-4
EM23	XIN20001212.1400.0120-E4-5
EM24	XIN20001212.1400.0120-E3-6
EM25	XIN20001212.1400.0120-E14-7
EM26	XIN20001212.1400.0120-E16-8
EM27	XIN20001212.1400.0120-E15-9
EM28	XIN20001212.1400.0120-E5-10
EM29	XIN20001212.1400.0120-E13-11
EM30	XIN20001212.1400.0120-E19-12
EM31	XIN20001212.1400.0120-E16-13
EM32	XIN20001212.1400.0120-E19-14
EM33	XIN20001212.1400.0120-E19-15
EM34	XIN20001212.1400.0120-E6-16
EM35	XIN20001212.1400.0120-E2-17
EM36	XIN20001212.1400.0120-E16-18
EM37	XIN20001212.1400.0120-E7-19
EM38	XIN20001212.1400.0120-E8-20
EM39	XIN20001212.1400.0120-E16-21
EM40	XIN20001212.1400.0120-E15-22
EM41	XIN20001212.1400.0120-E16-23
EM42	XIN20001212.1400.0120-E19-24
EM43	XIN20001212.1400.0120-E19-25
EM44	XIN20001212.1400.0120-E14-26
EM45	XIN20001212.1400.0120-E20-27
EM2	XIN20001212.1400.0120-E10-28
EM3	XIN20001212.1400.0120-E11-29
EM4	XIN20001212.1400.0120-E12-30
EM5	XIN20001212.1400.0120-E11-31
EM6	XIN20001212.1400.0120-E13-32
EM7	XIN20001212.1400.0120-E14-33
EM8	XIN20001212.1400.0120-E15-34
EM9	XIN20001212.1400.0120-E16-35
EM10	XIN20001212.1400.0120-E17-36
EM11	XIN20001212.1400.0120-E18-37
EM18	XIN20001212.1400.0120-E20-38
EM13	XIN20001212.1400.0120-E16-39
EM14	XIN20001212.1400.0120-E19-40
EM15	XIN20001212.1400.0120-E19-41
EM16	XIN20001212.1400.0120-E16-42
EM17	XIN20001212.1400.0120-E14-43
EM19	XIN20001212.1400.0120-E1-44
R1	XIN20001212.1400.0120-R1
R2	XIN20001212.1400.0120-R2
R3	XIN20001212.1400.0120-R3
R4	XIN20001212.1400.0120-R4
R5	XIN20001212.1400.0120-R5
R6	XIN20001212.1400.0120-R6
R7	XIN20001212.1400.0120-R7
R8	XIN20001212.1400.0120-R8
R9	XIN20001212.1400.0120-R9
RM1	XIN20001212.1400.0120-R1-1
RM2	XIN20001212.1400.0120-R2-1
RM3	XIN20001212.1400.0120-R3-1
RM4	XIN20001212.1400.0120-R4-1
RM5	XIN20001212.1400.0120-R5-1
RM6	XIN20001212.1400.0120-R6-1
RM7	XIN20001212.1400.0120-R5-2
RM8	XIN20001212.1400.0120-R8-1
RM9	XIN20001212.1400.0120-R5-3
V1	XIN20001212.1400.0120-EV1
V2	XIN20001212.1400.0120-EV2
V3	XIN20001212.1400.0120-EV3
V4	XIN20001212.1400.0120-EV4
VM1	XIN20001212.1400.0120-EV1-1
VM2	XIN20001212.1400.0120-EV2-1
VM3	XIN20001212.1400.0120-EV3-1
VM4	XIN20001212.1400.0120-EV1-2
VM5	XIN20001212.1400.0120-EV4-1
VM6	XIN20001212.1400.0120-EV1-3
VM7	XIN20001212.1400.0120-EV3-2
VM8	XIN20001212.1400.0120-EV2-2
Q1	XIN20001212.1400.0120-T1
Q2	XIN20001212.1400.0120-T2
Q3	XIN20001212.1400.0120-T3
Q4	XIN20001212.1400.0120-T4
Q5	XIN20001212.1400.0120-T5
Q6	XIN20001212.1400.0120-T6
Q7	XIN20001212.1400.0120-V1
Q8	XIN20001212.1400.0120-V2
Q9	XIN20001212.1400.0120-V3
Q10	XIN20001212.1400.0120-V4
Q11	XIN20001212.1400.0120-T7
Q12	XIN20001212.1400.0120-V5
QM7	XIN20001212.1400.0120-V1-1
QM8	XIN20001212.1400.0120-V2-1
QM9	XIN20001212.1400.0120-V3-1
QM10	XIN20001212.1400.0120-V4-1
QM12	XIN20001212.1400.0120-V5-1
