CE12	ZBN20001031.0400.0013-CE1
CE13	ZBN20001031.0400.0013-CE2
CE14	ZBN20001031.0400.0013-CE3
CE15	ZBN20001031.0400.0013-CE4
CE16	ZBN20001031.0400.0013-CE5
CE17	ZBN20001031.0400.0013-CE6
CE18	ZBN20001031.0400.0013-CE7
CE19	ZBN20001031.0400.0013-CE8
CE20	ZBN20001031.0400.0013-CE9
CE21	ZBN20001031.0400.0013-CE10
CE1	ZBN20001031.0400.0013-CE11
CE2	ZBN20001031.0400.0013-CE12
CE3	ZBN20001031.0400.0013-CE13
CE4	ZBN20001031.0400.0013-CE14
CE5	ZBN20001031.0400.0013-CE15
CE6	ZBN20001031.0400.0013-CE16
CE7	ZBN20001031.0400.0013-CE17
CE8	ZBN20001031.0400.0013-CE18
CE9	ZBN20001031.0400.0013-CE19
CE11	ZBN20001031.0400.0013-CE20
E13	ZBN20001031.0400.0013-E1
E14	ZBN20001031.0400.0013-E2
E15	ZBN20001031.0400.0013-E3
E16	ZBN20001031.0400.0013-E4
E17	ZBN20001031.0400.0013-E5
E18	ZBN20001031.0400.0013-E6
E19	ZBN20001031.0400.0013-E7
E20	ZBN20001031.0400.0013-E8
E21	ZBN20001031.0400.0013-E9
E22	ZBN20001031.0400.0013-E10
E1	ZBN20001031.0400.0013-E11
E23	ZBN20001031.0400.0013-E12
E2	ZBN20001031.0400.0013-E13
E3	ZBN20001031.0400.0013-E14
E4	ZBN20001031.0400.0013-E15
E5	ZBN20001031.0400.0013-E16
E6	ZBN20001031.0400.0013-E17
E7	ZBN20001031.0400.0013-E18
E8	ZBN20001031.0400.0013-E19
E9	ZBN20001031.0400.0013-E20
E10	ZBN20001031.0400.0013-E21
E12	ZBN20001031.0400.0013-E22
EM1	ZBN20001031.0400.0013-E11-1
EM20	ZBN20001031.0400.0013-E2-2
EM21	ZBN20001031.0400.0013-E3-3
EM22	ZBN20001031.0400.0013-E4-4
EM23	ZBN20001031.0400.0013-E4-5
EM24	ZBN20001031.0400.0013-E5-6
EM25	ZBN20001031.0400.0013-E6-7
EM26	ZBN20001031.0400.0013-E7-8
EM27	ZBN20001031.0400.0013-E4-9
EM28	ZBN20001031.0400.0013-E16-10
EM29	ZBN20001031.0400.0013-E17-11
EM30	ZBN20001031.0400.0013-E8-12
EM31	ZBN20001031.0400.0013-E8-13
EM32	ZBN20001031.0400.0013-E9-14
EM33	ZBN20001031.0400.0013-E17-15
EM34	ZBN20001031.0400.0013-E16-16
EM35	ZBN20001031.0400.0013-E22-17
EM36	ZBN20001031.0400.0013-E10-18
EM37	ZBN20001031.0400.0013-E19-19
EM38	ZBN20001031.0400.0013-E18-20
EM39	ZBN20001031.0400.0013-E12-21
EM2	ZBN20001031.0400.0013-E13-22
EM3	ZBN20001031.0400.0013-E14-23
EM4	ZBN20001031.0400.0013-E15-24
EM5	ZBN20001031.0400.0013-E16-25
EM6	ZBN20001031.0400.0013-E17-26
EM7	ZBN20001031.0400.0013-E18-27
EM8	ZBN20001031.0400.0013-E19-28
EM9	ZBN20001031.0400.0013-E16-29
EM10	ZBN20001031.0400.0013-E20-30
EM11	ZBN20001031.0400.0013-E20-31
EM12	ZBN20001031.0400.0013-E21-32
EM14	ZBN20001031.0400.0013-E22-33
EM15	ZBN20001031.0400.0013-E16-34
EM16	ZBN20001031.0400.0013-E16-35
EM17	ZBN20001031.0400.0013-E16-36
EM18	ZBN20001031.0400.0013-E20-37
EM19	ZBN20001031.0400.0013-E1-38
R1	ZBN20001031.0400.0013-R1
R2	ZBN20001031.0400.0013-R2
R3	ZBN20001031.0400.0013-R3
R4	ZBN20001031.0400.0013-R4
R5	ZBN20001031.0400.0013-R5
R6	ZBN20001031.0400.0013-R6
R7	ZBN20001031.0400.0013-R7
R8	ZBN20001031.0400.0013-R8
R9	ZBN20001031.0400.0013-R9
R10	ZBN20001031.0400.0013-R10
R11	ZBN20001031.0400.0013-R11
R12	ZBN20001031.0400.0013-R12
R13	ZBN20001031.0400.0013-R13
R16	ZBN20001031.0400.0013-R14
RM1	ZBN20001031.0400.0013-R1-1
RM2	ZBN20001031.0400.0013-R2-1
RM3	ZBN20001031.0400.0013-R3-1
RM4	ZBN20001031.0400.0013-R4-1
RM5	ZBN20001031.0400.0013-R5-1
