CE8	ZBN20001220.1300.0037-CE1
CE9	ZBN20001220.1300.0037-CE2
CE10	ZBN20001220.1300.0037-CE3
CE11	ZBN20001220.1300.0037-CE4
CE13	ZBN20001220.1300.0037-CE5
CE14	ZBN20001220.1300.0037-CE6
CE15	ZBN20001220.1300.0037-CE7
CE1	ZBN20001220.1300.0037-CE8
CE2	ZBN20001220.1300.0037-CE9
CE3	ZBN20001220.1300.0037-CE10
CE4	ZBN20001220.1300.0037-CE11
CE5	ZBN20001220.1300.0037-CE12
CE6	ZBN20001220.1300.0037-CE13
CE7	ZBN20001220.1300.0037-CE14
E9	ZBN20001220.1300.0037-E1
E10	ZBN20001220.1300.0037-E2
E11	ZBN20001220.1300.0037-E3
E12	ZBN20001220.1300.0037-E4
E13	ZBN20001220.1300.0037-E5
E14	ZBN20001220.1300.0037-E6
E16	ZBN20001220.1300.0037-E7
E17	ZBN20001220.1300.0037-E8
E18	ZBN20001220.1300.0037-E9
E19	ZBN20001220.1300.0037-E10
E1	ZBN20001220.1300.0037-E11
E2	ZBN20001220.1300.0037-E12
E3	ZBN20001220.1300.0037-E13
E4	ZBN20001220.1300.0037-E14
E5	ZBN20001220.1300.0037-E15
E6	ZBN20001220.1300.0037-E16
E7	ZBN20001220.1300.0037-E17
E8	ZBN20001220.1300.0037-E18
EM1	ZBN20001220.1300.0037-E11-1
EM24	ZBN20001220.1300.0037-E2-2
EM25	ZBN20001220.1300.0037-E11-3
EM26	ZBN20001220.1300.0037-E11-4
EM27	ZBN20001220.1300.0037-E11-5
EM28	ZBN20001220.1300.0037-E3-6
EM29	ZBN20001220.1300.0037-E4-7
EM30	ZBN20001220.1300.0037-E3-8
EM31	ZBN20001220.1300.0037-E3-9
EM32	ZBN20001220.1300.0037-E11-10
EM33	ZBN20001220.1300.0037-E11-11
EM34	ZBN20001220.1300.0037-E11-12
EM35	ZBN20001220.1300.0037-E11-13
EM36	ZBN20001220.1300.0037-E11-14
EM37	ZBN20001220.1300.0037-E3-15
EM38	ZBN20001220.1300.0037-E11-16
EM39	ZBN20001220.1300.0037-E11-17
EM40	ZBN20001220.1300.0037-E11-18
EM41	ZBN20001220.1300.0037-E11-19
EM42	ZBN20001220.1300.0037-E11-20
EM43	ZBN20001220.1300.0037-E3-21
EM44	ZBN20001220.1300.0037-E11-22
EM45	ZBN20001220.1300.0037-E11-23
EM46	ZBN20001220.1300.0037-E11-24
EM47	ZBN20001220.1300.0037-E2-25
EM48	ZBN20001220.1300.0037-E1-26
EM49	ZBN20001220.1300.0037-E11-27
EM50	ZBN20001220.1300.0037-E5-28
EM51	ZBN20001220.1300.0037-E6-29
EM52	ZBN20001220.1300.0037-E5-30
EM53	ZBN20001220.1300.0037-E11-31
EM54	ZBN20001220.1300.0037-E5-32
EM55	ZBN20001220.1300.0037-E18-33
EM57	ZBN20001220.1300.0037-E7-34
EM58	ZBN20001220.1300.0037-E8-35
EM59	ZBN20001220.1300.0037-E11-36
EM60	ZBN20001220.1300.0037-E5-37
EM61	ZBN20001220.1300.0037-E8-38
EM62	ZBN20001220.1300.0037-E11-39
EM63	ZBN20001220.1300.0037-E9-40
EM64	ZBN20001220.1300.0037-E11-41
EM65	ZBN20001220.1300.0037-E10-42
EM66	ZBN20001220.1300.0037-E5-43
EM67	ZBN20001220.1300.0037-E11-44
EM68	ZBN20001220.1300.0037-E1-45
EM69	ZBN20001220.1300.0037-E11-46
EM70	ZBN20001220.1300.0037-E11-47
EM71	ZBN20001220.1300.0037-E2-48
EM72	ZBN20001220.1300.0037-E14-49
EM73	ZBN20001220.1300.0037-E2-50
EM74	ZBN20001220.1300.0037-E11-51
EM75	ZBN20001220.1300.0037-E11-52
EM2	ZBN20001220.1300.0037-E11-53
EM3	ZBN20001220.1300.0037-E12-54
EM4	ZBN20001220.1300.0037-E13-55
EM5	ZBN20001220.1300.0037-E11-56
EM6	ZBN20001220.1300.0037-E11-57
EM7	ZBN20001220.1300.0037-E14-58
EM8	ZBN20001220.1300.0037-E14-59
EM9	ZBN20001220.1300.0037-E15-60
EM10	ZBN20001220.1300.0037-E16-61
EM11	ZBN20001220.1300.0037-E17-62
EM12	ZBN20001220.1300.0037-E11-63
EM13	ZBN20001220.1300.0037-E18-64
EM14	ZBN20001220.1300.0037-E14-65
EM15	ZBN20001220.1300.0037-E11-66
EM16	ZBN20001220.1300.0037-E11-67
EM17	ZBN20001220.1300.0037-E11-68
EM18	ZBN20001220.1300.0037-E11-69
EM19	ZBN20001220.1300.0037-E11-70
EM20	ZBN20001220.1300.0037-E11-71
EM21	ZBN20001220.1300.0037-E11-72
EM23	ZBN20001220.1300.0037-E1-73
R1	ZBN20001220.1300.0037-R1
R2	ZBN20001220.1300.0037-R2
R3	ZBN20001220.1300.0037-R3
