CE12	XIN20001102.1400.0144-CE1
CE13	XIN20001102.1400.0144-CE2
CE14	XIN20001102.1400.0144-CE3
CE15	XIN20001102.1400.0144-CE4
CE16	XIN20001102.1400.0144-CE5
CE17	XIN20001102.1400.0144-CE6
CE18	XIN20001102.1400.0144-CE7
CE19	XIN20001102.1400.0144-CE8
CE47	XIN20001102.1400.0144-CE9
CE21	XIN20001102.1400.0144-CE10
CE22	XIN20001102.1400.0144-CE11
CE24	XIN20001102.1400.0144-CE12
CE25	XIN20001102.1400.0144-CE13
CE36	XIN20001102.1400.0144-CE14
CE27	XIN20001102.1400.0144-CE15
CE28	XIN20001102.1400.0144-CE16
CE29	XIN20001102.1400.0144-CE17
CE30	XIN20001102.1400.0144-CE18
CE31	XIN20001102.1400.0144-CE19
CE1	XIN20001102.1400.0144-CE20
CE33	XIN20001102.1400.0144-CE21
CE34	XIN20001102.1400.0144-CE22
CE37	XIN20001102.1400.0144-CE23
CE38	XIN20001102.1400.0144-CE24
CE39	XIN20001102.1400.0144-CE25
CE40	XIN20001102.1400.0144-CE26
CE41	XIN20001102.1400.0144-CE27
CE42	XIN20001102.1400.0144-CE28
CE43	XIN20001102.1400.0144-CE29
CE44	XIN20001102.1400.0144-CE30
CE45	XIN20001102.1400.0144-CE31
CE2	XIN20001102.1400.0144-CE32
CE46	XIN20001102.1400.0144-CE33
CE35	XIN20001102.1400.0144-CE34
CE4	XIN20001102.1400.0144-CE35
CE5	XIN20001102.1400.0144-CE36
CE6	XIN20001102.1400.0144-CE37
CE7	XIN20001102.1400.0144-CE38
CE8	XIN20001102.1400.0144-CE39
CE9	XIN20001102.1400.0144-CE40
CE10	XIN20001102.1400.0144-CE41
CE11	XIN20001102.1400.0144-CE42
E15	XIN20001102.1400.0144-E1
E16	XIN20001102.1400.0144-E2
E17	XIN20001102.1400.0144-E3
E18	XIN20001102.1400.0144-E4
E42	XIN20001102.1400.0144-E5
E19	XIN20001102.1400.0144-E6
E20	XIN20001102.1400.0144-E7
E21	XIN20001102.1400.0144-E8
E59	XIN20001102.1400.0144-E9
E23	XIN20001102.1400.0144-E10
E24	XIN20001102.1400.0144-E11
E26	XIN20001102.1400.0144-E12
E27	XIN20001102.1400.0144-E13
E28	XIN20001102.1400.0144-E14
E30	XIN20001102.1400.0144-E15
E31	XIN20001102.1400.0144-E16
E1	XIN20001102.1400.0144-E17
E32	XIN20001102.1400.0144-E18
E33	XIN20001102.1400.0144-E19
E34	XIN20001102.1400.0144-E20
E35	XIN20001102.1400.0144-E21
E36	XIN20001102.1400.0144-E22
E37	XIN20001102.1400.0144-E23
E39	XIN20001102.1400.0144-E24
E40	XIN20001102.1400.0144-E25
E43	XIN20001102.1400.0144-E26
E45	XIN20001102.1400.0144-E27
E46	XIN20001102.1400.0144-E28
E47	XIN20001102.1400.0144-E29
E48	XIN20001102.1400.0144-E30
E49	XIN20001102.1400.0144-E31
E50	XIN20001102.1400.0144-E32
E51	XIN20001102.1400.0144-E33
E52	XIN20001102.1400.0144-E34
E53	XIN20001102.1400.0144-E35
E54	XIN20001102.1400.0144-E36
E55	XIN20001102.1400.0144-E37
E56	XIN20001102.1400.0144-E38
E57	XIN20001102.1400.0144-E39
E2	XIN20001102.1400.0144-E40
E58	XIN20001102.1400.0144-E41
E41	XIN20001102.1400.0144-E42
E4	XIN20001102.1400.0144-E43
E5	XIN20001102.1400.0144-E44
E6	XIN20001102.1400.0144-E45
E7	XIN20001102.1400.0144-E46
E8	XIN20001102.1400.0144-E47
E9	XIN20001102.1400.0144-E48
