CE13	XIN20001008.1400.0061-CE1
CE14	XIN20001008.1400.0061-CE2
CE16	XIN20001008.1400.0061-CE3
CE17	XIN20001008.1400.0061-CE4
CE18	XIN20001008.1400.0061-CE5
CE19	XIN20001008.1400.0061-CE6
CE20	XIN20001008.1400.0061-CE7
CE21	XIN20001008.1400.0061-CE8
CE22	XIN20001008.1400.0061-CE9
CE23	XIN20001008.1400.0061-CE10
CE25	XIN20001008.1400.0061-CE11
CE26	XIN20001008.1400.0061-CE12
CE27	XIN20001008.1400.0061-CE13
CE28	XIN20001008.1400.0061-CE14
CE29	XIN20001008.1400.0061-CE15
CE30	XIN20001008.1400.0061-CE16
CE31	XIN20001008.1400.0061-CE17
CE32	XIN20001008.1400.0061-CE18
CE33	XIN20001008.1400.0061-CE19
CE34	XIN20001008.1400.0061-CE20
CE35	XIN20001008.1400.0061-CE21
CE1	XIN20001008.1400.0061-CE22
CE36	XIN20001008.1400.0061-CE23
CE37	XIN20001008.1400.0061-CE24
CE38	XIN20001008.1400.0061-CE25
CE2	XIN20001008.1400.0061-CE26
CE3	XIN20001008.1400.0061-CE27
CE4	XIN20001008.1400.0061-CE28
CE5	XIN20001008.1400.0061-CE29
CE6	XIN20001008.1400.0061-CE30
CE8	XIN20001008.1400.0061-CE31
CE9	XIN20001008.1400.0061-CE32
E12	XIN20001008.1400.0061-E1
E15	XIN20001008.1400.0061-E2
E16	XIN20001008.1400.0061-E3
E18	XIN20001008.1400.0061-E4
E19	XIN20001008.1400.0061-E5
E20	XIN20001008.1400.0061-E6
E21	XIN20001008.1400.0061-E7
E22	XIN20001008.1400.0061-E8
E23	XIN20001008.1400.0061-E9
E24	XIN20001008.1400.0061-E10
E25	XIN20001008.1400.0061-E11
E27	XIN20001008.1400.0061-E12
E28	XIN20001008.1400.0061-E13
E29	XIN20001008.1400.0061-E14
E30	XIN20001008.1400.0061-E15
E31	XIN20001008.1400.0061-E16
E32	XIN20001008.1400.0061-E17
E1	XIN20001008.1400.0061-E18
E33	XIN20001008.1400.0061-E19
E34	XIN20001008.1400.0061-E20
E35	XIN20001008.1400.0061-E21
E36	XIN20001008.1400.0061-E22
E37	XIN20001008.1400.0061-E23
E38	XIN20001008.1400.0061-E24
E39	XIN20001008.1400.0061-E25
E40	XIN20001008.1400.0061-E26
E41	XIN20001008.1400.0061-E27
E2	XIN20001008.1400.0061-E28
E3	XIN20001008.1400.0061-E29
E4	XIN20001008.1400.0061-E30
E5	XIN20001008.1400.0061-E31
E6	XIN20001008.1400.0061-E32
E7	XIN20001008.1400.0061-E33
E9	XIN20001008.1400.0061-E34
E10	XIN20001008.1400.0061-E35
EM1	XIN20001008.1400.0061-E18-1
EM23	XIN20001008.1400.0061-E2-2
EM24	XIN20001008.1400.0061-E3-3
EM26	XIN20001008.1400.0061-E4-4
EM27	XIN20001008.1400.0061-E5-5
EM28	XIN20001008.1400.0061-E6-6
EM29	XIN20001008.1400.0061-E31-7
EM30	XIN20001008.1400.0061-E7-8
EM31	XIN20001008.1400.0061-E8-9
EM32	XIN20001008.1400.0061-E9-10
EM33	XIN20001008.1400.0061-E10-11
EM34	XIN20001008.1400.0061-E11-12
EM35	XIN20001008.1400.0061-E31-13
EM37	XIN20001008.1400.0061-E12-14
EM38	XIN20001008.1400.0061-E13-15
EM39	XIN20001008.1400.0061-E34-16
EM40	XIN20001008.1400.0061-E34-17
EM41	XIN20001008.1400.0061-E34-18
EM42	XIN20001008.1400.0061-E31-19
EM43	XIN20001008.1400.0061-E34-20
EM44	XIN20001008.1400.0061-E31-21
EM45	XIN20001008.1400.0061-E35-22
EM46	XIN20001008.1400.0061-E31-23
EM47	XIN20001008.1400.0061-E34-24
EM48	XIN20001008.1400.0061-E34-25
EM49	XIN20001008.1400.0061-E35-26
EM50	XIN20001008.1400.0061-E31-27
EM51	XIN20001008.1400.0061-E14-28
EM52	XIN20001008.1400.0061-E7-29
EM53	XIN20001008.1400.0061-E31-30
EM54	XIN20001008.1400.0061-E34-31
EM55	XIN20001008.1400.0061-E31-32
EM56	XIN20001008.1400.0061-E15-33
EM57	XIN20001008.1400.0061-E16-34
EM58	XIN20001008.1400.0061-E17-35
EM59	XIN20001008.1400.0061-E16-36
EM60	XIN20001008.1400.0061-E31-37
EM61	XIN20001008.1400.0061-E19-38
EM62	XIN20001008.1400.0061-E20-39
EM63	XIN20001008.1400.0061-E21-40
EM64	XIN20001008.1400.0061-E22-41
EM65	XIN20001008.1400.0061-E31-42
EM66	XIN20001008.1400.0061-E23-43
EM67	XIN20001008.1400.0061-E24-44
EM68	XIN20001008.1400.0061-E25-45
EM70	XIN20001008.1400.0061-E26-46
EM71	XIN20001008.1400.0061-E11-47
EM2	XIN20001008.1400.0061-E28-48
EM72	XIN20001008.1400.0061-E4-49
EM73	XIN20001008.1400.0061-E27-50
EM3	XIN20001008.1400.0061-E29-51
EM4	XIN20001008.1400.0061-E30-52
EM5	XIN20001008.1400.0061-E31-53
EM6	XIN20001008.1400.0061-E31-54
EM7	XIN20001008.1400.0061-E32-55
EM8	XIN20001008.1400.0061-E33-56
EM10	XIN20001008.1400.0061-E34-57
EM11	XIN20001008.1400.0061-E35-58
EM12	XIN20001008.1400.0061-E31-59
EM13	XIN20001008.1400.0061-E34-60
