CE12	XIN20001228.0200.0038-CE1
CE13	XIN20001228.0200.0038-CE2
CE20	XIN20001228.0200.0038-CE3
CE14	XIN20001228.0200.0038-CE4
CE21	XIN20001228.0200.0038-CE5
CE22	XIN20001228.0200.0038-CE6
CE23	XIN20001228.0200.0038-CE7
CE1	XIN20001228.0200.0038-CE8
CE2	XIN20001228.0200.0038-CE9
CE3	XIN20001228.0200.0038-CE10
CE5	XIN20001228.0200.0038-CE11
CE6	XIN20001228.0200.0038-CE12
CE15	XIN20001228.0200.0038-CE13
CE16	XIN20001228.0200.0038-CE14
CE18	XIN20001228.0200.0038-CE15
CE19	XIN20001228.0200.0038-CE16
E13	XIN20001228.0200.0038-E1
E14	XIN20001228.0200.0038-E2
E21	XIN20001228.0200.0038-E3
E15	XIN20001228.0200.0038-E4
E22	XIN20001228.0200.0038-E5
E23	XIN20001228.0200.0038-E6
E24	XIN20001228.0200.0038-E7
E1	XIN20001228.0200.0038-E8
E2	XIN20001228.0200.0038-E9
E3	XIN20001228.0200.0038-E10
E4	XIN20001228.0200.0038-E11
E16	XIN20001228.0200.0038-E12
E6	XIN20001228.0200.0038-E13
E7	XIN20001228.0200.0038-E14
E17	XIN20001228.0200.0038-E15
E19	XIN20001228.0200.0038-E16
E20	XIN20001228.0200.0038-E17
EM1	XIN20001228.0200.0038-E8-1
EM19	XIN20001228.0200.0038-E1-2
EM20	XIN20001228.0200.0038-E2-3
EM50	XIN20001228.0200.0038-E3-4
EM51	XIN20001228.0200.0038-E12-5
EM24	XIN20001228.0200.0038-E1-6
EM25	XIN20001228.0200.0038-E2-7
EM52	XIN20001228.0200.0038-E15-8
EM53	XIN20001228.0200.0038-E3-9
EM54	XIN20001228.0200.0038-E12-10
EM29	XIN20001228.0200.0038-E1-11
EM30	XIN20001228.0200.0038-E2-12
EM31	XIN20001228.0200.0038-E4-13
EM32	XIN20001228.0200.0038-E4-14
EM55	XIN20001228.0200.0038-E12-15
EM56	XIN20001228.0200.0038-E12-16
EM57	XIN20001228.0200.0038-E15-17
EM58	XIN20001228.0200.0038-E15-18
EM37	XIN20001228.0200.0038-E1-19
EM38	XIN20001228.0200.0038-E2-20
EM59	XIN20001228.0200.0038-E3-21
EM60	XIN20001228.0200.0038-E3-22
EM61	XIN20001228.0200.0038-E3-23
EM62	XIN20001228.0200.0038-E1-24
EM63	XIN20001228.0200.0038-E2-25
EM64	XIN20001228.0200.0038-E13-26
EM65	XIN20001228.0200.0038-E4-27
EM66	XIN20001228.0200.0038-E5-28
EM67	XIN20001228.0200.0038-E14-29
EM68	XIN20001228.0200.0038-E12-30
EM70	XIN20001228.0200.0038-E15-31
EM71	XIN20001228.0200.0038-E3-32
EM72	XIN20001228.0200.0038-E13-33
EM73	XIN20001228.0200.0038-E16-34
EM74	XIN20001228.0200.0038-E17-35
EM75	XIN20001228.0200.0038-E16-36
EM76	XIN20001228.0200.0038-E17-37
EM77	XIN20001228.0200.0038-E6-38
EM78	XIN20001228.0200.0038-E7-39
EM79	XIN20001228.0200.0038-E7-40
EM2	XIN20001228.0200.0038-E9-41
EM3	XIN20001228.0200.0038-E10-42
EM4	XIN20001228.0200.0038-E10-43
EM5	XIN20001228.0200.0038-E11-44
EM6	XIN20001228.0200.0038-E9-45
EM40	XIN20001228.0200.0038-E12-46
EM8	XIN20001228.0200.0038-E13-47
EM9	XIN20001228.0200.0038-E14-48
EM41	XIN20001228.0200.0038-E15-49
EM12	XIN20001228.0200.0038-E14-50
EM45	XIN20001228.0200.0038-E12-51
EM46	XIN20001228.0200.0038-E15-52
EM48	XIN20001228.0200.0038-E16-53
EM49	XIN20001228.0200.0038-E17-54
EM18	XIN20001228.0200.0038-E14-55
R1	XIN20001228.0200.0038-R1
R2	XIN20001228.0200.0038-R2
R3	XIN20001228.0200.0038-R3
R5	XIN20001228.0200.0038-R4
R6	XIN20001228.0200.0038-R5
R9	XIN20001228.0200.0038-R6
R10	XIN20001228.0200.0038-R7
R11	XIN20001228.0200.0038-R8
R12	XIN20001228.0200.0038-R9
R13	XIN20001228.0200.0038-R10
R14	XIN20001228.0200.0038-R11
R15	XIN20001228.0200.0038-R12
R16	XIN20001228.0200.0038-R13
R17	XIN20001228.0200.0038-R14
R18	XIN20001228.0200.0038-R15
R20	XIN20001228.0200.0038-R16
R21	XIN20001228.0200.0038-R17
R22	XIN20001228.0200.0038-R18
R23	XIN20001228.0200.0038-R19
R24	XIN20001228.0200.0038-R20
R25	XIN20001228.0200.0038-R21
R26	XIN20001228.0200.0038-R22
RM1	XIN20001228.0200.0038-R1-1
RM2	XIN20001228.0200.0038-R2-1
RM3	XIN20001228.0200.0038-R3-1
RM5	XIN20001228.0200.0038-R4-1
RM6	XIN20001228.0200.0038-R5-1
RM9	XIN20001228.0200.0038-R3-2
RM10	XIN20001228.0200.0038-R7-1
RM11	XIN20001228.0200.0038-R8-1
RM12	XIN20001228.0200.0038-R3-3
RM13	XIN20001228.0200.0038-R4-2
RM14	XIN20001228.0200.0038-R8-2
RM15	XIN20001228.0200.0038-R12-1
RM16	XIN20001228.0200.0038-R13-1
RM17	XIN20001228.0200.0038-R14-1
RM18	XIN20001228.0200.0038-R15-1
RM20	XIN20001228.0200.0038-R14-2
RM21	XIN20001228.0200.0038-R15-2
RM22	XIN20001228.0200.0038-R14-3
RM23	XIN20001228.0200.0038-R15-3
RM24	XIN20001228.0200.0038-R14-4
RM25	XIN20001228.0200.0038-R15-4
RM26	XIN20001228.0200.0038-R22-1
V1	XIN20001228.0200.0038-EV1
V3	XIN20001228.0200.0038-EV2
VM1	XIN20001228.0200.0038-EV1-1
VM3	XIN20001228.0200.0038-EV2-1
Q1	XIN20001228.0200.0038-T1
Q2	XIN20001228.0200.0038-T2
Q3	XIN20001228.0200.0038-T3
