CE13	XIN20001008.0200.0025-CE1
CE14	XIN20001008.0200.0025-CE2
CE15	XIN20001008.0200.0025-CE3
CE16	XIN20001008.0200.0025-CE4
CE17	XIN20001008.0200.0025-CE5
CE18	XIN20001008.0200.0025-CE6
CE19	XIN20001008.0200.0025-CE7
CE20	XIN20001008.0200.0025-CE8
CE22	XIN20001008.0200.0025-CE9
CE23	XIN20001008.0200.0025-CE10
CE1	XIN20001008.0200.0025-CE11
CE2	XIN20001008.0200.0025-CE12
CE3	XIN20001008.0200.0025-CE13
CE4	XIN20001008.0200.0025-CE14
CE5	XIN20001008.0200.0025-CE15
CE6	XIN20001008.0200.0025-CE16
CE7	XIN20001008.0200.0025-CE17
CE8	XIN20001008.0200.0025-CE18
CE21	XIN20001008.0200.0025-CE19
CE9	XIN20001008.0200.0025-CE20
CE10	XIN20001008.0200.0025-CE21
CE11	XIN20001008.0200.0025-CE22
CE12	XIN20001008.0200.0025-CE23
E14	XIN20001008.0200.0025-E1
E15	XIN20001008.0200.0025-E2
E16	XIN20001008.0200.0025-E3
E17	XIN20001008.0200.0025-E4
E18	XIN20001008.0200.0025-E5
E19	XIN20001008.0200.0025-E6
E20	XIN20001008.0200.0025-E7
E21	XIN20001008.0200.0025-E8
E23	XIN20001008.0200.0025-E9
E25	XIN20001008.0200.0025-E10
E26	XIN20001008.0200.0025-E11
E1	XIN20001008.0200.0025-E12
E2	XIN20001008.0200.0025-E13
E3	XIN20001008.0200.0025-E14
E4	XIN20001008.0200.0025-E15
E5	XIN20001008.0200.0025-E16
E6	XIN20001008.0200.0025-E17
E7	XIN20001008.0200.0025-E18
E8	XIN20001008.0200.0025-E19
E9	XIN20001008.0200.0025-E20
E24	XIN20001008.0200.0025-E21
E10	XIN20001008.0200.0025-E22
E11	XIN20001008.0200.0025-E23
E12	XIN20001008.0200.0025-E24
E13	XIN20001008.0200.0025-E25
EM17	XIN20001008.0200.0025-E17-1
EM18	XIN20001008.0200.0025-E19-2
EM19	XIN20001008.0200.0025-E17-3
EM20	XIN20001008.0200.0025-E18-4
EM21	XIN20001008.0200.0025-E19-5
EM22	XIN20001008.0200.0025-E1-6
EM23	XIN20001008.0200.0025-E2-7
EM24	XIN20001008.0200.0025-E3-8
EM25	XIN20001008.0200.0025-E4-9
EM26	XIN20001008.0200.0025-E19-10
EM27	XIN20001008.0200.0025-E22-11
EM28	XIN20001008.0200.0025-E23-12
EM7	XIN20001008.0200.0025-E16-13
EM29	XIN20001008.0200.0025-E16-14
EM30	XIN20001008.0200.0025-E16-15
EM31	XIN20001008.0200.0025-E18-16
EM32	XIN20001008.0200.0025-E19-17
EM33	XIN20001008.0200.0025-E5-18
EM34	XIN20001008.0200.0025-E16-19
EM35	XIN20001008.0200.0025-E16-20
EM36	XIN20001008.0200.0025-E16-21
EM37	XIN20001008.0200.0025-E16-22
EM38	XIN20001008.0200.0025-E18-23
EM39	XIN20001008.0200.0025-E19-24
EM40	XIN20001008.0200.0025-E5-25
EM41	XIN20001008.0200.0025-E6-26
EM42	XIN20001008.0200.0025-E17-27
EM43	XIN20001008.0200.0025-E4-28
EM44	XIN20001008.0200.0025-E19-29
EM45	XIN20001008.0200.0025-E22-30
EM46	XIN20001008.0200.0025-E23-31
EM47	XIN20001008.0200.0025-E17-32
EM48	XIN20001008.0200.0025-E7-33
EM49	XIN20001008.0200.0025-E8-34
EM50	XIN20001008.0200.0025-E20-35
EM51	XIN20001008.0200.0025-E16-36
EM52	XIN20001008.0200.0025-E16-37
EM53	XIN20001008.0200.0025-E18-38
EM54	XIN20001008.0200.0025-E19-39
EM55	XIN20001008.0200.0025-E13-40
EM60	XIN20001008.0200.0025-E19-41
EM56	XIN20001008.0200.0025-E13-42
EM57	XIN20001008.0200.0025-E9-43
EM58	XIN20001008.0200.0025-E17-44
EM61	XIN20001008.0200.0025-E22-45
EM62	XIN20001008.0200.0025-E23-46
EM63	XIN20001008.0200.0025-E10-47
EM64	XIN20001008.0200.0025-E16-48
EM65	XIN20001008.0200.0025-E18-49
EM66	XIN20001008.0200.0025-E19-50
EM67	XIN20001008.0200.0025-E11-51
EM1	XIN20001008.0200.0025-E12-52
EM68	XIN20001008.0200.0025-E19-53
EM69	XIN20001008.0200.0025-E20-54
EM70	XIN20001008.0200.0025-E20-55
EM2	XIN20001008.0200.0025-E13-56
EM3	XIN20001008.0200.0025-E14-57
EM4	XIN20001008.0200.0025-E14-58
EM5	XIN20001008.0200.0025-E15-59
EM6	XIN20001008.0200.0025-E16-60
EM59	XIN20001008.0200.0025-E21-61
EM8	XIN20001008.0200.0025-E18-62
EM9	XIN20001008.0200.0025-E19-63
EM10	XIN20001008.0200.0025-E20-64
EM12	XIN20001008.0200.0025-E22-65
EM13	XIN20001008.0200.0025-E23-66
EM14	XIN20001008.0200.0025-E24-67
EM15	XIN20001008.0200.0025-E17-68
EM16	XIN20001008.0200.0025-E25-69
R1	XIN20001008.0200.0025-R1
R2	XIN20001008.0200.0025-R2
R3	XIN20001008.0200.0025-R3
R4	XIN20001008.0200.0025-R4
R6	XIN20001008.0200.0025-R5
R7	XIN20001008.0200.0025-R6
R8	XIN20001008.0200.0025-R7
R10	XIN20001008.0200.0025-R8
R11	XIN20001008.0200.0025-R9
R12	XIN20001008.0200.0025-R10
R13	XIN20001008.0200.0025-R11
R14	XIN20001008.0200.0025-R12
R15	XIN20001008.0200.0025-R13
R16	XIN20001008.0200.0025-R14
R17	XIN20001008.0200.0025-R15
R18	XIN20001008.0200.0025-R16
R19	XIN20001008.0200.0025-R17
R20	XIN20001008.0200.0025-R18
R21	XIN20001008.0200.0025-R19
R22	XIN20001008.0200.0025-R20
R23	XIN20001008.0200.0025-R21
R24	XIN20001008.0200.0025-R22
R26	XIN20001008.0200.0025-R23
R27	XIN20001008.0200.0025-R24
R28	XIN20001008.0200.0025-R25
R29	XIN20001008.0200.0025-R26
R30	XIN20001008.0200.0025-R27
R31	XIN20001008.0200.0025-R28
RM1	XIN20001008.0200.0025-R1-1
RM2	XIN20001008.0200.0025-R2-1
RM3	XIN20001008.0200.0025-R3-1
RM4	XIN20001008.0200.0025-R4-1
RM6	XIN20001008.0200.0025-R5-1
RM8	XIN20001008.0200.0025-R6-1
RM9	XIN20001008.0200.0025-R7-1
RM11	XIN20001008.0200.0025-R8-1
RM12	XIN20001008.0200.0025-R3-2
RM13	XIN20001008.0200.0025-R2-2
RM14	XIN20001008.0200.0025-R11-1
RM15	XIN20001008.0200.0025-R2-3
RM16	XIN20001008.0200.0025-R13-1
RM17	XIN20001008.0200.0025-R8-2
RM18	XIN20001008.0200.0025-R3-3
RM19	XIN20001008.0200.0025-R16-1
RM20	XIN20001008.0200.0025-R17-1
RM21	XIN20001008.0200.0025-R18-1
RM22	XIN20001008.0200.0025-R2-4
RM23	XIN20001008.0200.0025-R20-1
RM24	XIN20001008.0200.0025-R21-1
RM25	XIN20001008.0200.0025-R22-1
RM27	XIN20001008.0200.0025-R23-1
RM28	XIN20001008.0200.0025-R17-2
RM29	XIN20001008.0200.0025-R17-3
RM30	XIN20001008.0200.0025-R2-5
RM31	XIN20001008.0200.0025-R27-1
RM32	XIN20001008.0200.0025-R28-1
V1	XIN20001008.0200.0025-EV1
V2	XIN20001008.0200.0025-EV2
V3	XIN20001008.0200.0025-EV3
V4	XIN20001008.0200.0025-EV4
V5	XIN20001008.0200.0025-EV5
VM1	XIN20001008.0200.0025-EV1-1
VM2	XIN20001008.0200.0025-EV2-1
VM3	XIN20001008.0200.0025-EV3-1
VM4	XIN20001008.0200.0025-EV3-2
VM5	XIN20001008.0200.0025-EV3-3
VM6	XIN20001008.0200.0025-EV3-4
VM7	XIN20001008.0200.0025-EV4-1
VM8	XIN20001008.0200.0025-EV5-1
VM9	XIN20001008.0200.0025-EV5-2
VM10	XIN20001008.0200.0025-EV3-5
Q1	XIN20001008.0200.0025-T1
Q2	XIN20001008.0200.0025-T2
Q3	XIN20001008.0200.0025-T3
Q4	XIN20001008.0200.0025-T4
Q5	XIN20001008.0200.0025-T5
Q6	XIN20001008.0200.0025-T6
Q7	XIN20001008.0200.0025-T7
Q8	XIN20001008.0200.0025-T8
