CE9	fsh_29192-CE1
CE10	fsh_29192-CE2
CE11	fsh_29192-CE3
CE12	fsh_29192-CE4
CE13	fsh_29192-CE5
CE14	fsh_29192-CE6
CE15	fsh_29192-CE7
CE16	fsh_29192-CE8
CE17	fsh_29192-CE9
CE18	fsh_29192-CE10
CE19	fsh_29192-CE11
CE20	fsh_29192-CE12
CE21	fsh_29192-CE13
CE22	fsh_29192-CE14
CE23	fsh_29192-CE15
CE24	fsh_29192-CE16
CE1	fsh_29192-CE17
CE25	fsh_29192-CE18
CE26	fsh_29192-CE19
CE27	fsh_29192-CE20
CE28	fsh_29192-CE21
CE29	fsh_29192-CE22
CE30	fsh_29192-CE23
CE31	fsh_29192-CE24
CE32	fsh_29192-CE25
CE33	fsh_29192-CE26
CE34	fsh_29192-CE27
CE35	fsh_29192-CE28
CE36	fsh_29192-CE29
CE37	fsh_29192-CE30
CE38	fsh_29192-CE31
CE2	fsh_29192-CE32
CE3	fsh_29192-CE33
CE4	fsh_29192-CE34
CE5	fsh_29192-CE35
CE6	fsh_29192-CE36
CE7	fsh_29192-CE37
CE8	fsh_29192-CE38
E11	fsh_29192-E1
E12	fsh_29192-E2
E13	fsh_29192-E3
E14	fsh_29192-E4
E15	fsh_29192-E5
E16	fsh_29192-E6
E17	fsh_29192-E7
E18	fsh_29192-E8
E19	fsh_29192-E9
E20	fsh_29192-E10
E21	fsh_29192-E11
E22	fsh_29192-E12
E23	fsh_29192-E13
E24	fsh_29192-E14
E25	fsh_29192-E15
E26	fsh_29192-E16
E27	fsh_29192-E17
E28	fsh_29192-E18
E29	fsh_29192-E19
E1	fsh_29192-E20
E30	fsh_29192-E21
E31	fsh_29192-E22
E32	fsh_29192-E23
E33	fsh_29192-E24
E34	fsh_29192-E25
E35	fsh_29192-E26
E36	fsh_29192-E27
E37	fsh_29192-E28
E38	fsh_29192-E29
E39	fsh_29192-E30
E40	fsh_29192-E31
E2	fsh_29192-E32
E41	fsh_29192-E33
E42	fsh_29192-E34
E43	fsh_29192-E35
E44	fsh_29192-E36
E45	fsh_29192-E37
E46	fsh_29192-E38
E47	fsh_29192-E39
E48	fsh_29192-E40
E49	fsh_29192-E41
E50	fsh_29192-E42
E51	fsh_29192-E43
E52	fsh_29192-E44
E53	fsh_29192-E45
E54	fsh_29192-E46
E55	fsh_29192-E47
E56	fsh_29192-E48
E57	fsh_29192-E49
