CE9	fsh_29187-CE1
CE10	fsh_29187-CE2
CE11	fsh_29187-CE3
CE15	fsh_29187-CE4
CE13	fsh_29187-CE5
CE17	fsh_29187-CE6
CE18	fsh_29187-CE7
CE19	fsh_29187-CE8
CE22	fsh_29187-CE9
CE23	fsh_29187-CE10
CE27	fsh_29187-CE11
CE28	fsh_29187-CE12
CE30	fsh_29187-CE13
CE1	fsh_29187-CE14
CE31	fsh_29187-CE15
CE32	fsh_29187-CE16
CE33	fsh_29187-CE17
CE34	fsh_29187-CE18
CE35	fsh_29187-CE19
CE39	fsh_29187-CE20
CE42	fsh_29187-CE21
CE43	fsh_29187-CE22
CE44	fsh_29187-CE23
CE45	fsh_29187-CE24
CE46	fsh_29187-CE25
CE47	fsh_29187-CE26
CE49	fsh_29187-CE27
CE52	fsh_29187-CE28
CE53	fsh_29187-CE29
CE55	fsh_29187-CE30
CE56	fsh_29187-CE31
CE57	fsh_29187-CE32
CE58	fsh_29187-CE33
CE59	fsh_29187-CE34
CE60	fsh_29187-CE35
CE61	fsh_29187-CE36
CE63	fsh_29187-CE37
CE64	fsh_29187-CE38
CE66	fsh_29187-CE39
CE68	fsh_29187-CE40
CE69	fsh_29187-CE41
CE70	fsh_29187-CE42
CE71	fsh_29187-CE43
CE2	fsh_29187-CE44
CE3	fsh_29187-CE45
CE5	fsh_29187-CE46
CE6	fsh_29187-CE47
CE7	fsh_29187-CE48
CE8	fsh_29187-CE49
E11	fsh_29187-E1
E12	fsh_29187-E2
E13	fsh_29187-E3
E14	fsh_29187-E4
E18	fsh_29187-E5
E16	fsh_29187-E6
E20	fsh_29187-E7
E21	fsh_29187-E8
E22	fsh_29187-E9
E23	fsh_29187-E10
E26	fsh_29187-E11
E27	fsh_29187-E12
E1	fsh_29187-E13
E31	fsh_29187-E14
E32	fsh_29187-E15
E34	fsh_29187-E16
E35	fsh_29187-E17
E36	fsh_29187-E18
E37	fsh_29187-E19
E38	fsh_29187-E20
