CE5	fsh_29097-CE1
CE6	fsh_29097-CE2
CE7	fsh_29097-CE3
CE8	fsh_29097-CE4
CE9	fsh_29097-CE5
CE10	fsh_29097-CE6
CE11	fsh_29097-CE7
CE12	fsh_29097-CE8
CE13	fsh_29097-CE9
CE14	fsh_29097-CE10
CE15	fsh_29097-CE11
CE16	fsh_29097-CE12
CE17	fsh_29097-CE13
CE18	fsh_29097-CE14
CE19	fsh_29097-CE15
CE1	fsh_29097-CE16
CE20	fsh_29097-CE17
CE21	fsh_29097-CE18
CE22	fsh_29097-CE19
CE23	fsh_29097-CE20
CE24	fsh_29097-CE21
CE25	fsh_29097-CE22
CE26	fsh_29097-CE23
CE27	fsh_29097-CE24
CE28	fsh_29097-CE25
CE29	fsh_29097-CE26
CE31	fsh_29097-CE27
CE32	fsh_29097-CE28
CE33	fsh_29097-CE29
CE34	fsh_29097-CE30
CE35	fsh_29097-CE31
CE36	fsh_29097-CE32
CE37	fsh_29097-CE33
CE38	fsh_29097-CE34
CE39	fsh_29097-CE35
CE40	fsh_29097-CE36
CE41	fsh_29097-CE37
CE2	fsh_29097-CE38
CE3	fsh_29097-CE39
CE4	fsh_29097-CE40
E58	fsh_29097-E1
E5	fsh_29097-E2
E6	fsh_29097-E3
E7	fsh_29097-E4
E8	fsh_29097-E5
E9	fsh_29097-E6
E10	fsh_29097-E7
E11	fsh_29097-E8
E12	fsh_29097-E9
E13	fsh_29097-E10
E15	fsh_29097-E11
E16	fsh_29097-E12
E17	fsh_29097-E13
E18	fsh_29097-E14
E1	fsh_29097-E15
E19	fsh_29097-E16
E20	fsh_29097-E17
E21	fsh_29097-E18
E22	fsh_29097-E19
E24	fsh_29097-E20
E25	fsh_29097-E21
E26	fsh_29097-E22
E27	fsh_29097-E23
E28	fsh_29097-E24
E29	fsh_29097-E25
E30	fsh_29097-E26
E31	fsh_29097-E27
E32	fsh_29097-E28
E33	fsh_29097-E29
E34	fsh_29097-E30
E35	fsh_29097-E31
E36	fsh_29097-E32
E37	fsh_29097-E33
E38	fsh_29097-E34
E39	fsh_29097-E35
E59	fsh_29097-E36
E41	fsh_29097-E37
E42	fsh_29097-E38
E43	fsh_29097-E39
E44	fsh_29097-E40
E45	fsh_29097-E41
E46	fsh_29097-E42
E48	fsh_29097-E43
E49	fsh_29097-E44
E50	fsh_29097-E45
E51	fsh_29097-E46
E52	fsh_29097-E47
E53	fsh_29097-E48
E2	fsh_29097-E49
E54	fsh_29097-E50
E55	fsh_29097-E51
E57	fsh_29097-E52
E60	fsh_29097-E53
E61	fsh_29097-E54
E63	fsh_29097-E55
E64	fsh_29097-E56
E65	fsh_29097-E57
E3	fsh_29097-E58
E4	fsh_29097-E59
EM1	fsh_29097-E15-1
