CE9	XIN20001001.1400.0096-CE1
CE12	XIN20001001.1400.0096-CE2
CE13	XIN20001001.1400.0096-CE3
CE14	XIN20001001.1400.0096-CE4
CE19	XIN20001001.1400.0096-CE5
CE15	XIN20001001.1400.0096-CE6
CE16	XIN20001001.1400.0096-CE7
CE17	XIN20001001.1400.0096-CE8
CE18	XIN20001001.1400.0096-CE9
CE20	XIN20001001.1400.0096-CE10
CE21	XIN20001001.1400.0096-CE11
CE22	XIN20001001.1400.0096-CE12
CE23	XIN20001001.1400.0096-CE13
CE24	XIN20001001.1400.0096-CE14
CE1	XIN20001001.1400.0096-CE15
CE25	XIN20001001.1400.0096-CE16
CE28	XIN20001001.1400.0096-CE17
CE26	XIN20001001.1400.0096-CE18
CE27	XIN20001001.1400.0096-CE19
CE29	XIN20001001.1400.0096-CE20
CE30	XIN20001001.1400.0096-CE21
CE2	XIN20001001.1400.0096-CE22
CE3	XIN20001001.1400.0096-CE23
CE4	XIN20001001.1400.0096-CE24
CE7	XIN20001001.1400.0096-CE25
CE8	XIN20001001.1400.0096-CE26
CE5	XIN20001001.1400.0096-CE27
CE6	XIN20001001.1400.0096-CE28
CE11	XIN20001001.1400.0096-CE29
CE10	XIN20001001.1400.0096-CE30
E14	XIN20001001.1400.0096-E1
E15	XIN20001001.1400.0096-E2
E16	XIN20001001.1400.0096-E3
E17	XIN20001001.1400.0096-E4
E37	XIN20001001.1400.0096-E5
E19	XIN20001001.1400.0096-E6
E20	XIN20001001.1400.0096-E7
E21	XIN20001001.1400.0096-E8
E22	XIN20001001.1400.0096-E9
E23	XIN20001001.1400.0096-E10
E24	XIN20001001.1400.0096-E11
E25	XIN20001001.1400.0096-E12
E26	XIN20001001.1400.0096-E13
E1	XIN20001001.1400.0096-E14
E27	XIN20001001.1400.0096-E15
E28	XIN20001001.1400.0096-E16
E29	XIN20001001.1400.0096-E17
E30	XIN20001001.1400.0096-E18
E31	XIN20001001.1400.0096-E19
E32	XIN20001001.1400.0096-E20
E33	XIN20001001.1400.0096-E21
E2	XIN20001001.1400.0096-E22
E3	XIN20001001.1400.0096-E23
E4	XIN20001001.1400.0096-E24
E5	XIN20001001.1400.0096-E25
E6	XIN20001001.1400.0096-E26
E7	XIN20001001.1400.0096-E27
E8	XIN20001001.1400.0096-E28
E9	XIN20001001.1400.0096-E29
E10	XIN20001001.1400.0096-E30
E11	XIN20001001.1400.0096-E31
E12	XIN20001001.1400.0096-E32
E13	XIN20001001.1400.0096-E33
EM1	XIN20001001.1400.0096-E14-1
EM20	XIN20001001.1400.0096-E31-2
EM16	XIN20001001.1400.0096-E1-3
EM21	XIN20001001.1400.0096-E2-4
EM22	XIN20001001.1400.0096-E3-5
EM23	XIN20001001.1400.0096-E1-6
EM24	XIN20001001.1400.0096-E31-7
EM25	XIN20001001.1400.0096-E31-8
EM27	XIN20001001.1400.0096-E4-9
EM36	XIN20001001.1400.0096-E5-10
EM29	XIN20001001.1400.0096-E26-11
EM30	XIN20001001.1400.0096-E26-12
EM31	XIN20001001.1400.0096-E6-13
EM32	XIN20001001.1400.0096-E7-14
EM33	XIN20001001.1400.0096-E8-15
EM34	XIN20001001.1400.0096-E9-16
EM35	XIN20001001.1400.0096-E31-17
EM37	XIN20001001.1400.0096-E30-18
EM38	XIN20001001.1400.0096-E31-19
EM39	XIN20001001.1400.0096-E10-20
EM40	XIN20001001.1400.0096-E11-21
EM41	XIN20001001.1400.0096-E31-22
EM42	XIN20001001.1400.0096-E31-23
EM43	XIN20001001.1400.0096-E31-24
EM44	XIN20001001.1400.0096-E31-25
EM45	XIN20001001.1400.0096-E31-26
EM46	XIN20001001.1400.0096-E30-27
EM47	XIN20001001.1400.0096-E26-28
EM48	XIN20001001.1400.0096-E12-29
EM49	XIN20001001.1400.0096-E7-30
EM50	XIN20001001.1400.0096-E31-31
EM51	XIN20001001.1400.0096-E31-32
EM52	XIN20001001.1400.0096-E31-33
EM53	XIN20001001.1400.0096-E13-34
EM101	XIN20001001.1400.0096-E22-35
EM55	XIN20001001.1400.0096-E7-36
EM56	XIN20001001.1400.0096-E31-37
EM57	XIN20001001.1400.0096-E31-38
EM58	XIN20001001.1400.0096-E31-39
EM59	XIN20001001.1400.0096-E30-40
EM60	XIN20001001.1400.0096-E30-41
EM54	XIN20001001.1400.0096-E30-42
EM61	XIN20001001.1400.0096-E7-43
EM62	XIN20001001.1400.0096-E31-44
EM63	XIN20001001.1400.0096-E31-45
EM64	XIN20001001.1400.0096-E31-46
EM65	XIN20001001.1400.0096-E31-47
EM66	XIN20001001.1400.0096-E15-48
