CE11	ZBN20001210.0400.0021-CE1
CE10	ZBN20001210.0400.0021-CE2
CE12	ZBN20001210.0400.0021-CE3
CE13	ZBN20001210.0400.0021-CE4
CE14	ZBN20001210.0400.0021-CE5
CE15	ZBN20001210.0400.0021-CE6
CE16	ZBN20001210.0400.0021-CE7
CE17	ZBN20001210.0400.0021-CE8
CE18	ZBN20001210.0400.0021-CE9
CE19	ZBN20001210.0400.0021-CE10
CE20	ZBN20001210.0400.0021-CE11
CE21	ZBN20001210.0400.0021-CE12
CE22	ZBN20001210.0400.0021-CE13
CE23	ZBN20001210.0400.0021-CE14
CE24	ZBN20001210.0400.0021-CE15
CE25	ZBN20001210.0400.0021-CE16
CE26	ZBN20001210.0400.0021-CE17
CE27	ZBN20001210.0400.0021-CE18
CE28	ZBN20001210.0400.0021-CE19
CE29	ZBN20001210.0400.0021-CE20
CE30	ZBN20001210.0400.0021-CE21
CE31	ZBN20001210.0400.0021-CE22
CE1	ZBN20001210.0400.0021-CE23
CE32	ZBN20001210.0400.0021-CE24
CE33	ZBN20001210.0400.0021-CE25
CE34	ZBN20001210.0400.0021-CE26
CE35	ZBN20001210.0400.0021-CE27
CE36	ZBN20001210.0400.0021-CE28
CE38	ZBN20001210.0400.0021-CE29
CE39	ZBN20001210.0400.0021-CE30
CE40	ZBN20001210.0400.0021-CE31
CE41	ZBN20001210.0400.0021-CE32
CE42	ZBN20001210.0400.0021-CE33
CE43	ZBN20001210.0400.0021-CE34
CE44	ZBN20001210.0400.0021-CE35
CE45	ZBN20001210.0400.0021-CE36
CE46	ZBN20001210.0400.0021-CE37
CE50	ZBN20001210.0400.0021-CE38
CE51	ZBN20001210.0400.0021-CE39
CE48	ZBN20001210.0400.0021-CE40
CE49	ZBN20001210.0400.0021-CE41
CE2	ZBN20001210.0400.0021-CE42
CE37	ZBN20001210.0400.0021-CE43
CE47	ZBN20001210.0400.0021-CE44
CE3	ZBN20001210.0400.0021-CE45
CE4	ZBN20001210.0400.0021-CE46
CE5	ZBN20001210.0400.0021-CE47
CE6	ZBN20001210.0400.0021-CE48
CE7	ZBN20001210.0400.0021-CE49
CE8	ZBN20001210.0400.0021-CE50
CE9	ZBN20001210.0400.0021-CE51
E11	ZBN20001210.0400.0021-E1
E13	ZBN20001210.0400.0021-E2
E14	ZBN20001210.0400.0021-E3
E15	ZBN20001210.0400.0021-E4
E16	ZBN20001210.0400.0021-E5
E17	ZBN20001210.0400.0021-E6
E18	ZBN20001210.0400.0021-E7
E19	ZBN20001210.0400.0021-E8
E20	ZBN20001210.0400.0021-E9
E22	ZBN20001210.0400.0021-E10
E23	ZBN20001210.0400.0021-E11
E24	ZBN20001210.0400.0021-E12
E25	ZBN20001210.0400.0021-E13
E26	ZBN20001210.0400.0021-E14
E27	ZBN20001210.0400.0021-E15
E28	ZBN20001210.0400.0021-E16
E29	ZBN20001210.0400.0021-E17
E30	ZBN20001210.0400.0021-E18
E1	ZBN20001210.0400.0021-E19
E31	ZBN20001210.0400.0021-E20
E32	ZBN20001210.0400.0021-E21
E33	ZBN20001210.0400.0021-E22
E34	ZBN20001210.0400.0021-E23
E35	ZBN20001210.0400.0021-E24
E36	ZBN20001210.0400.0021-E25
E37	ZBN20001210.0400.0021-E26
E38	ZBN20001210.0400.0021-E27
E39	ZBN20001210.0400.0021-E28
E40	ZBN20001210.0400.0021-E29
E41	ZBN20001210.0400.0021-E30
E42	ZBN20001210.0400.0021-E31
E43	ZBN20001210.0400.0021-E32
E44	ZBN20001210.0400.0021-E33
E45	ZBN20001210.0400.0021-E34
E64	ZBN20001210.0400.0021-E35
E47	ZBN20001210.0400.0021-E36
E48	ZBN20001210.0400.0021-E37
E49	ZBN20001210.0400.0021-E38
E50	ZBN20001210.0400.0021-E39
E51	ZBN20001210.0400.0021-E40
E52	ZBN20001210.0400.0021-E41
E53	ZBN20001210.0400.0021-E42
E54	ZBN20001210.0400.0021-E43
E56	ZBN20001210.0400.0021-E44
E57	ZBN20001210.0400.0021-E45
E58	ZBN20001210.0400.0021-E46
E59	ZBN20001210.0400.0021-E47
E60	ZBN20001210.0400.0021-E48
E61	ZBN20001210.0400.0021-E49
E2	ZBN20001210.0400.0021-E50
E65	ZBN20001210.0400.0021-E51
E66	ZBN20001210.0400.0021-E52
E3	ZBN20001210.0400.0021-E53
E4	ZBN20001210.0400.0021-E54
E5	ZBN20001210.0400.0021-E55
E6	ZBN20001210.0400.0021-E56
E7	ZBN20001210.0400.0021-E57
E8	ZBN20001210.0400.0021-E58
E10	ZBN20001210.0400.0021-E59
EM1	ZBN20001210.0400.0021-E19-1
EM16	ZBN20001210.0400.0021-E1-2
EM17	ZBN20001210.0400.0021-E2-3
EM19	ZBN20001210.0400.0021-E50-4
EM20	ZBN20001210.0400.0021-E56-5
EM21	ZBN20001210.0400.0021-E3-6
EM22	ZBN20001210.0400.0021-E58-7
EM23	ZBN20001210.0400.0021-E4-8
EM27	ZBN20001210.0400.0021-E4-9
EM26	ZBN20001210.0400.0021-E4-10
EM24	ZBN20001210.0400.0021-E5-11
EM25	ZBN20001210.0400.0021-E6-12
EM28	ZBN20001210.0400.0021-E58-13
EM29	ZBN20001210.0400.0021-E7-14
EM30	ZBN20001210.0400.0021-E8-15
EM33	ZBN20001210.0400.0021-E8-16
EM31	ZBN20001210.0400.0021-E9-17
EM37	ZBN20001210.0400.0021-E8-18
EM36	ZBN20001210.0400.0021-E50-19
EM34	ZBN20001210.0400.0021-E57-20
EM35	ZBN20001210.0400.0021-E57-21
EM41	ZBN20001210.0400.0021-E57-22
EM42	ZBN20001210.0400.0021-E57-23
EM52	ZBN20001210.0400.0021-E57-24
EM53	ZBN20001210.0400.0021-E57-25
EM55	ZBN20001210.0400.0021-E57-26
EM38	ZBN20001210.0400.0021-E10-27
EM39	ZBN20001210.0400.0021-E53-28
EM40	ZBN20001210.0400.0021-E11-29
EM43	ZBN20001210.0400.0021-E12-30
EM47	ZBN20001210.0400.0021-E12-31
EM48	ZBN20001210.0400.0021-E12-32
EM44	ZBN20001210.0400.0021-E13-33
EM45	ZBN20001210.0400.0021-E58-34
EM46	ZBN20001210.0400.0021-E14-35
EM49	ZBN20001210.0400.0021-E15-36
EM50	ZBN20001210.0400.0021-E16-37
EM51	ZBN20001210.0400.0021-E58-38
EM54	ZBN20001210.0400.0021-E17-39
EM56	ZBN20001210.0400.0021-E53-40
EM57	ZBN20001210.0400.0021-E18-41
EM58	ZBN20001210.0400.0021-E58-42
EM59	ZBN20001210.0400.0021-E20-43
EM60	ZBN20001210.0400.0021-E21-44
EM62	ZBN20001210.0400.0021-E21-45
EM61	ZBN20001210.0400.0021-E22-46
EM63	ZBN20001210.0400.0021-E23-47
EM64	ZBN20001210.0400.0021-E23-48
EM65	ZBN20001210.0400.0021-E24-49
EM66	ZBN20001210.0400.0021-E25-50
EM67	ZBN20001210.0400.0021-E26-51
EM69	ZBN20001210.0400.0021-E53-52
EM68	ZBN20001210.0400.0021-E27-53
