CE12	XIN20001017.1400.0130-CE1
CE13	XIN20001017.1400.0130-CE2
CE14	XIN20001017.1400.0130-CE3
CE15	XIN20001017.1400.0130-CE4
CE5	XIN20001017.1400.0130-CE5
CE16	XIN20001017.1400.0130-CE6
CE18	XIN20001017.1400.0130-CE7
CE20	XIN20001017.1400.0130-CE8
CE19	XIN20001017.1400.0130-CE9
CE1	XIN20001017.1400.0130-CE10
CE10	XIN20001017.1400.0130-CE11
CE2	XIN20001017.1400.0130-CE12
CE3	XIN20001017.1400.0130-CE13
CE4	XIN20001017.1400.0130-CE14
CE7	XIN20001017.1400.0130-CE15
CE6	XIN20001017.1400.0130-CE16
CE9	XIN20001017.1400.0130-CE17
CE8	XIN20001017.1400.0130-CE18
CE11	XIN20001017.1400.0130-CE19
E15	XIN20001017.1400.0130-E1
E16	XIN20001017.1400.0130-E2
E17	XIN20001017.1400.0130-E3
E18	XIN20001017.1400.0130-E4
E25	XIN20001017.1400.0130-E5
E20	XIN20001017.1400.0130-E6
E22	XIN20001017.1400.0130-E7
E23	XIN20001017.1400.0130-E8
E24	XIN20001017.1400.0130-E9
E1	XIN20001017.1400.0130-E10
E26	XIN20001017.1400.0130-E11
E2	XIN20001017.1400.0130-E12
E3	XIN20001017.1400.0130-E13
E4	XIN20001017.1400.0130-E14
E6	XIN20001017.1400.0130-E15
E7	XIN20001017.1400.0130-E16
E8	XIN20001017.1400.0130-E17
E9	XIN20001017.1400.0130-E18
E10	XIN20001017.1400.0130-E19
E12	XIN20001017.1400.0130-E20
E13	XIN20001017.1400.0130-E21
E14	XIN20001017.1400.0130-E22
EM1	XIN20001017.1400.0130-E10-1
EM21	XIN20001017.1400.0130-E22-2
EM19	XIN20001017.1400.0130-E1-3
EM22	XIN20001017.1400.0130-E2-4
EM23	XIN20001017.1400.0130-E3-5
EM24	XIN20001017.1400.0130-E21-6
EM25	XIN20001017.1400.0130-E4-7
EM5	XIN20001017.1400.0130-E5-8
EM26	XIN20001017.1400.0130-E6-9
EM28	XIN20001017.1400.0130-E6-10
EM13	XIN20001017.1400.0130-E11-11
EM30	XIN20001017.1400.0130-E2-12
EM33	XIN20001017.1400.0130-E4-13
EM34	XIN20001017.1400.0130-E6-14
EM31	XIN20001017.1400.0130-E7-15
EM32	XIN20001017.1400.0130-E19-16
EM35	XIN20001017.1400.0130-E19-17
EM36	XIN20001017.1400.0130-E8-18
EM37	XIN20001017.1400.0130-E9-19
EM27	XIN20001017.1400.0130-E21-20
EM2	XIN20001017.1400.0130-E12-21
EM3	XIN20001017.1400.0130-E13-22
EM4	XIN20001017.1400.0130-E14-23
EM7	XIN20001017.1400.0130-E5-24
EM10	XIN20001017.1400.0130-E5-25
EM8	XIN20001017.1400.0130-E15-26
EM9	XIN20001017.1400.0130-E16-27
EM6	XIN20001017.1400.0130-E17-28
EM11	XIN20001017.1400.0130-E18-29
EM12	XIN20001017.1400.0130-E19-30
EM14	XIN20001017.1400.0130-E5-31
EM15	XIN20001017.1400.0130-E11-32
EM18	XIN20001017.1400.0130-E11-33
EM16	XIN20001017.1400.0130-E20-34
EM17	XIN20001017.1400.0130-E21-35
EM20	XIN20001017.1400.0130-E22-36
R1	XIN20001017.1400.0130-R1
R2	XIN20001017.1400.0130-R2
R3	XIN20001017.1400.0130-R3
R4	XIN20001017.1400.0130-R4
R5	XIN20001017.1400.0130-R5
R8	XIN20001017.1400.0130-R6
R13	XIN20001017.1400.0130-R7
R14	XIN20001017.1400.0130-R8
R15	XIN20001017.1400.0130-R9
R6	XIN20001017.1400.0130-R10
R7	XIN20001017.1400.0130-R11
R9	XIN20001017.1400.0130-R12
R10	XIN20001017.1400.0130-R13
R11	XIN20001017.1400.0130-R14
R12	XIN20001017.1400.0130-R15
RM1	XIN20001017.1400.0130-R1-1
RM2	XIN20001017.1400.0130-R2-1
RM3	XIN20001017.1400.0130-R3-1
RM4	XIN20001017.1400.0130-R4-1
RM5	XIN20001017.1400.0130-R5-1
RM8	XIN20001017.1400.0130-R6-1
RM13	XIN20001017.1400.0130-R7-1
RM14	XIN20001017.1400.0130-R8-1
RM15	XIN20001017.1400.0130-R9-1
RM6	XIN20001017.1400.0130-R10-1
RM7	XIN20001017.1400.0130-R11-1
RM9	XIN20001017.1400.0130-R11-2
RM10	XIN20001017.1400.0130-R13-1
RM11	XIN20001017.1400.0130-R14-1
RM12	XIN20001017.1400.0130-R15-1
V1	XIN20001017.1400.0130-EV1
V2	XIN20001017.1400.0130-EV2
V3	XIN20001017.1400.0130-EV3
V4	XIN20001017.1400.0130-EV4
V5	XIN20001017.1400.0130-EV5
V6	XIN20001017.1400.0130-EV6
V7	XIN20001017.1400.0130-EV7
VM1	XIN20001017.1400.0130-EV1-1
VM2	XIN20001017.1400.0130-EV2-1
VM3	XIN20001017.1400.0130-EV3-1
VM4	XIN20001017.1400.0130-EV4-1
VM5	XIN20001017.1400.0130-EV5-1
VM6	XIN20001017.1400.0130-EV6-1
VM7	XIN20001017.1400.0130-EV7-1
Q2	XIN20001017.1400.0130-T1
Q3	XIN20001017.1400.0130-T2
Q5	XIN20001017.1400.0130-V1
Q8	XIN20001017.1400.0130-T3
Q10	XIN20001017.1400.0130-T4
Q14	XIN20001017.1400.0130-T5
Q17	XIN20001017.1400.0130-T6
Q12	XIN20001017.1400.0130-V2
Q16	XIN20001017.1400.0130-V3
Q4	XIN20001017.1400.0130-V4
Q7	XIN20001017.1400.0130-V5
Q9	XIN20001017.1400.0130-V6
Q13	XIN20001017.1400.0130-V7
Q1	XIN20001017.1400.0130-T7
Q6	XIN20001017.1400.0130-V8
Q11	XIN20001017.1400.0130-V9
Q15	XIN20001017.1400.0130-V10
QM5	XIN20001017.1400.0130-V1-1
QM12	XIN20001017.1400.0130-V2-1
QM16	XIN20001017.1400.0130-V3-1
QM4	XIN20001017.1400.0130-V4-1
QM7	XIN20001017.1400.0130-V5-1
QM9	XIN20001017.1400.0130-V6-1
QM13	XIN20001017.1400.0130-V7-1
QM6	XIN20001017.1400.0130-V8-1
QM11	XIN20001017.1400.0130-V9-1
QM15	XIN20001017.1400.0130-V10-1
