CE12	XIN20001218.2000.0158-CE1
CE13	XIN20001218.2000.0158-CE2
CE14	XIN20001218.2000.0158-CE3
CE16	XIN20001218.2000.0158-CE4
CE15	XIN20001218.2000.0158-CE5
CE17	XIN20001218.2000.0158-CE6
CE18	XIN20001218.2000.0158-CE7
CE10	XIN20001218.2000.0158-CE8
CE19	XIN20001218.2000.0158-CE9
CE20	XIN20001218.2000.0158-CE10
CE21	XIN20001218.2000.0158-CE11
CE22	XIN20001218.2000.0158-CE12
CE23	XIN20001218.2000.0158-CE13
CE24	XIN20001218.2000.0158-CE14
CE25	XIN20001218.2000.0158-CE15
CE27	XIN20001218.2000.0158-CE16
CE28	XIN20001218.2000.0158-CE17
CE29	XIN20001218.2000.0158-CE18
CE30	XIN20001218.2000.0158-CE19
CE32	XIN20001218.2000.0158-CE20
CE34	XIN20001218.2000.0158-CE21
CE31	XIN20001218.2000.0158-CE22
CE33	XIN20001218.2000.0158-CE23
CE36	XIN20001218.2000.0158-CE24
CE35	XIN20001218.2000.0158-CE25
CE1	XIN20001218.2000.0158-CE26
CE11	XIN20001218.2000.0158-CE27
CE3	XIN20001218.2000.0158-CE28
CE4	XIN20001218.2000.0158-CE29
CE5	XIN20001218.2000.0158-CE30
CE26	XIN20001218.2000.0158-CE31
CE2	XIN20001218.2000.0158-CE32
CE7	XIN20001218.2000.0158-CE33
CE6	XIN20001218.2000.0158-CE34
CE8	XIN20001218.2000.0158-CE35
CE9	XIN20001218.2000.0158-CE36
E14	XIN20001218.2000.0158-E1
E18	XIN20001218.2000.0158-E2
E19	XIN20001218.2000.0158-E3
E20	XIN20001218.2000.0158-E4
E21	XIN20001218.2000.0158-E5
E22	XIN20001218.2000.0158-E6
E23	XIN20001218.2000.0158-E7
E24	XIN20001218.2000.0158-E8
E25	XIN20001218.2000.0158-E9
E26	XIN20001218.2000.0158-E10
E27	XIN20001218.2000.0158-E11
E28	XIN20001218.2000.0158-E12
E29	XIN20001218.2000.0158-E13
E30	XIN20001218.2000.0158-E14
E31	XIN20001218.2000.0158-E15
E32	XIN20001218.2000.0158-E16
E33	XIN20001218.2000.0158-E17
E34	XIN20001218.2000.0158-E18
E35	XIN20001218.2000.0158-E19
E37	XIN20001218.2000.0158-E20
E38	XIN20001218.2000.0158-E21
E39	XIN20001218.2000.0158-E22
E40	XIN20001218.2000.0158-E23
E41	XIN20001218.2000.0158-E24
E42	XIN20001218.2000.0158-E25
E43	XIN20001218.2000.0158-E26
E44	XIN20001218.2000.0158-E27
E47	XIN20001218.2000.0158-E28
E49	XIN20001218.2000.0158-E29
E50	XIN20001218.2000.0158-E30
E51	XIN20001218.2000.0158-E31
E52	XIN20001218.2000.0158-E32
E53	XIN20001218.2000.0158-E33
E54	XIN20001218.2000.0158-E34
E55	XIN20001218.2000.0158-E35
E56	XIN20001218.2000.0158-E36
E57	XIN20001218.2000.0158-E37
E59	XIN20001218.2000.0158-E38
E60	XIN20001218.2000.0158-E39
E1	XIN20001218.2000.0158-E40
E61	XIN20001218.2000.0158-E41
E62	XIN20001218.2000.0158-E42
E63	XIN20001218.2000.0158-E43
E64	XIN20001218.2000.0158-E44
E65	XIN20001218.2000.0158-E45
E68	XIN20001218.2000.0158-E46
E69	XIN20001218.2000.0158-E47
E70	XIN20001218.2000.0158-E48
E71	XIN20001218.2000.0158-E49
E72	XIN20001218.2000.0158-E50
E2	XIN20001218.2000.0158-E51
E6	XIN20001218.2000.0158-E52
E7	XIN20001218.2000.0158-E53
E8	XIN20001218.2000.0158-E54
E9	XIN20001218.2000.0158-E55
E10	XIN20001218.2000.0158-E56
E11	XIN20001218.2000.0158-E57
E12	XIN20001218.2000.0158-E58
E13	XIN20001218.2000.0158-E59
EM19	XIN20001218.2000.0158-E54-1
EM20	XIN20001218.2000.0158-E1-2
EM24	XIN20001218.2000.0158-E1-3
EM21	XIN20001218.2000.0158-E56-4
EM25	XIN20001218.2000.0158-E2-5
EM26	XIN20001218.2000.0158-E3-6
EM27	XIN20001218.2000.0158-E4-7
EM30	XIN20001218.2000.0158-E4-8
EM28	XIN20001218.2000.0158-E5-9
EM31	XIN20001218.2000.0158-E6-10
EM33	XIN20001218.2000.0158-E57-11
EM34	XIN20001218.2000.0158-E57-12
EM35	XIN20001218.2000.0158-E7-13
EM36	XIN20001218.2000.0158-E8-14
EM37	XIN20001218.2000.0158-E57-15
EM38	XIN20001218.2000.0158-E9-16
EM42	XIN20001218.2000.0158-E9-17
EM43	XIN20001218.2000.0158-E9-18
EM39	XIN20001218.2000.0158-E10-19
EM40	XIN20001218.2000.0158-E52-20
EM41	XIN20001218.2000.0158-E11-21
EM44	XIN20001218.2000.0158-E54-22
EM45	XIN20001218.2000.0158-E12-23
EM46	XIN20001218.2000.0158-E52-24
EM50	XIN20001218.2000.0158-E52-25
EM47	XIN20001218.2000.0158-E13-26
EM48	XIN20001218.2000.0158-E14-27
EM49	XIN20001218.2000.0158-E15-28
EM51	XIN20001218.2000.0158-E57-29
EM52	XIN20001218.2000.0158-E16-30
EM53	XIN20001218.2000.0158-E17-31
EM54	XIN20001218.2000.0158-E57-32
EM55	XIN20001218.2000.0158-E18-33
EM56	XIN20001218.2000.0158-E19-34
EM57	XIN20001218.2000.0158-E52-35
EM58	XIN20001218.2000.0158-E20-36
EM1	XIN20001218.2000.0158-E40-37
EM61	XIN20001218.2000.0158-E20-38
EM59	XIN20001218.2000.0158-E21-39
EM60	XIN20001218.2000.0158-E56-40
EM62	XIN20001218.2000.0158-E22-41
EM63	XIN20001218.2000.0158-E52-42
EM64	XIN20001218.2000.0158-E23-43
EM65	XIN20001218.2000.0158-E24-44
EM66	XIN20001218.2000.0158-E25-45
EM67	XIN20001218.2000.0158-E52-46
EM68	XIN20001218.2000.0158-E26-47
EM71	XIN20001218.2000.0158-E26-48
EM69	XIN20001218.2000.0158-E27-49
EM73	XIN20001218.2000.0158-E28-50
