CE12	ZBN20001103.0400.0017-CE1
CE13	ZBN20001103.0400.0017-CE2
CE14	ZBN20001103.0400.0017-CE3
CE15	ZBN20001103.0400.0017-CE4
CE16	ZBN20001103.0400.0017-CE5
CE17	ZBN20001103.0400.0017-CE6
CE22	ZBN20001103.0400.0017-CE7
CE18	ZBN20001103.0400.0017-CE8
CE19	ZBN20001103.0400.0017-CE9
CE20	ZBN20001103.0400.0017-CE10
CE23	ZBN20001103.0400.0017-CE11
CE24	ZBN20001103.0400.0017-CE12
CE25	ZBN20001103.0400.0017-CE13
CE26	ZBN20001103.0400.0017-CE14
CE27	ZBN20001103.0400.0017-CE15
CE28	ZBN20001103.0400.0017-CE16
CE29	ZBN20001103.0400.0017-CE17
CE21	ZBN20001103.0400.0017-CE18
CE30	ZBN20001103.0400.0017-CE19
CE32	ZBN20001103.0400.0017-CE20
CE31	ZBN20001103.0400.0017-CE21
CE33	ZBN20001103.0400.0017-CE22
CE34	ZBN20001103.0400.0017-CE23
CE37	ZBN20001103.0400.0017-CE24
CE38	ZBN20001103.0400.0017-CE25
CE39	ZBN20001103.0400.0017-CE26
CE44	ZBN20001103.0400.0017-CE27
CE40	ZBN20001103.0400.0017-CE28
CE41	ZBN20001103.0400.0017-CE29
CE42	ZBN20001103.0400.0017-CE30
CE43	ZBN20001103.0400.0017-CE31
CE47	ZBN20001103.0400.0017-CE32
CE48	ZBN20001103.0400.0017-CE33
CE49	ZBN20001103.0400.0017-CE34
CE51	ZBN20001103.0400.0017-CE35
CE52	ZBN20001103.0400.0017-CE36
CE54	ZBN20001103.0400.0017-CE37
CE56	ZBN20001103.0400.0017-CE38
CE55	ZBN20001103.0400.0017-CE39
CE57	ZBN20001103.0400.0017-CE40
CE58	ZBN20001103.0400.0017-CE41
CE59	ZBN20001103.0400.0017-CE42
CE60	ZBN20001103.0400.0017-CE43
CE61	ZBN20001103.0400.0017-CE44
CE62	ZBN20001103.0400.0017-CE45
CE63	ZBN20001103.0400.0017-CE46
CE4	ZBN20001103.0400.0017-CE47
CE64	ZBN20001103.0400.0017-CE48
CE65	ZBN20001103.0400.0017-CE49
CE66	ZBN20001103.0400.0017-CE50
CE68	ZBN20001103.0400.0017-CE51
CE67	ZBN20001103.0400.0017-CE52
CE69	ZBN20001103.0400.0017-CE53
CE70	ZBN20001103.0400.0017-CE54
CE71	ZBN20001103.0400.0017-CE55
CE3	ZBN20001103.0400.0017-CE56
CE50	ZBN20001103.0400.0017-CE57
CE36	ZBN20001103.0400.0017-CE58
CE35	ZBN20001103.0400.0017-CE59
CE53	ZBN20001103.0400.0017-CE60
CE46	ZBN20001103.0400.0017-CE61
CE45	ZBN20001103.0400.0017-CE62
CE2	ZBN20001103.0400.0017-CE63
CE5	ZBN20001103.0400.0017-CE64
CE6	ZBN20001103.0400.0017-CE65
CE1	ZBN20001103.0400.0017-CE66
CE7	ZBN20001103.0400.0017-CE67
CE8	ZBN20001103.0400.0017-CE68
CE9	ZBN20001103.0400.0017-CE69
CE10	ZBN20001103.0400.0017-CE70
CE11	ZBN20001103.0400.0017-CE71
E14	ZBN20001103.0400.0017-E1
E15	ZBN20001103.0400.0017-E2
E16	ZBN20001103.0400.0017-E3
E17	ZBN20001103.0400.0017-E4
E18	ZBN20001103.0400.0017-E5
E19	ZBN20001103.0400.0017-E6
E28	ZBN20001103.0400.0017-E7
E20	ZBN20001103.0400.0017-E8
E21	ZBN20001103.0400.0017-E9
E22	ZBN20001103.0400.0017-E10
E23	ZBN20001103.0400.0017-E11
E24	ZBN20001103.0400.0017-E12
E26	ZBN20001103.0400.0017-E13
E29	ZBN20001103.0400.0017-E14
E30	ZBN20001103.0400.0017-E15
E31	ZBN20001103.0400.0017-E16
E32	ZBN20001103.0400.0017-E17
E33	ZBN20001103.0400.0017-E18
E34	ZBN20001103.0400.0017-E19
E35	ZBN20001103.0400.0017-E20
E55	ZBN20001103.0400.0017-E21
E37	ZBN20001103.0400.0017-E22
E38	ZBN20001103.0400.0017-E23
E39	ZBN20001103.0400.0017-E24
E40	ZBN20001103.0400.0017-E25
E41	ZBN20001103.0400.0017-E26
E42	ZBN20001103.0400.0017-E27
E43	ZBN20001103.0400.0017-E28
E44	ZBN20001103.0400.0017-E29
E46	ZBN20001103.0400.0017-E30
E47	ZBN20001103.0400.0017-E31
E48	ZBN20001103.0400.0017-E32
E49	ZBN20001103.0400.0017-E33
