CE11	XIN20001216.1400.0090-CE1
CE12	XIN20001216.1400.0090-CE2
CE14	XIN20001216.1400.0090-CE3
CE15	XIN20001216.1400.0090-CE4
CE16	XIN20001216.1400.0090-CE5
CE17	XIN20001216.1400.0090-CE6
CE18	XIN20001216.1400.0090-CE7
CE19	XIN20001216.1400.0090-CE8
CE20	XIN20001216.1400.0090-CE9
CE21	XIN20001216.1400.0090-CE10
CE22	XIN20001216.1400.0090-CE11
CE23	XIN20001216.1400.0090-CE12
CE24	XIN20001216.1400.0090-CE13
CE25	XIN20001216.1400.0090-CE14
CE26	XIN20001216.1400.0090-CE15
CE27	XIN20001216.1400.0090-CE16
CE28	XIN20001216.1400.0090-CE17
CE29	XIN20001216.1400.0090-CE18
CE1	XIN20001216.1400.0090-CE19
CE13	XIN20001216.1400.0090-CE20
CE2	XIN20001216.1400.0090-CE21
CE3	XIN20001216.1400.0090-CE22
CE4	XIN20001216.1400.0090-CE23
CE5	XIN20001216.1400.0090-CE24
CE6	XIN20001216.1400.0090-CE25
CE7	XIN20001216.1400.0090-CE26
CE8	XIN20001216.1400.0090-CE27
CE9	XIN20001216.1400.0090-CE28
CE10	XIN20001216.1400.0090-CE29
E13	XIN20001216.1400.0090-E1
E14	XIN20001216.1400.0090-E2
E15	XIN20001216.1400.0090-E3
E16	XIN20001216.1400.0090-E4
E17	XIN20001216.1400.0090-E5
E18	XIN20001216.1400.0090-E6
E19	XIN20001216.1400.0090-E7
E20	XIN20001216.1400.0090-E8
E21	XIN20001216.1400.0090-E9
E22	XIN20001216.1400.0090-E10
E23	XIN20001216.1400.0090-E11
E24	XIN20001216.1400.0090-E12
E25	XIN20001216.1400.0090-E13
E26	XIN20001216.1400.0090-E14
E27	XIN20001216.1400.0090-E15
E29	XIN20001216.1400.0090-E16
E30	XIN20001216.1400.0090-E17
E31	XIN20001216.1400.0090-E18
E32	XIN20001216.1400.0090-E19
E33	XIN20001216.1400.0090-E20
E1	XIN20001216.1400.0090-E21
E34	XIN20001216.1400.0090-E22
E35	XIN20001216.1400.0090-E23
E2	XIN20001216.1400.0090-E24
E3	XIN20001216.1400.0090-E25
E4	XIN20001216.1400.0090-E26
E5	XIN20001216.1400.0090-E27
E6	XIN20001216.1400.0090-E28
E7	XIN20001216.1400.0090-E29
E8	XIN20001216.1400.0090-E30
E9	XIN20001216.1400.0090-E31
E10	XIN20001216.1400.0090-E32
E11	XIN20001216.1400.0090-E33
E12	XIN20001216.1400.0090-E34
EM1	XIN20001216.1400.0090-E21-1
EM18	XIN20001216.1400.0090-E2-2
EM20	XIN20001216.1400.0090-E3-3
EM21	XIN20001216.1400.0090-E4-4
EM22	XIN20001216.1400.0090-E5-5
EM23	XIN20001216.1400.0090-E28-6
EM24	XIN20001216.1400.0090-E2-7
EM25	XIN20001216.1400.0090-E5-8
EM26	XIN20001216.1400.0090-E28-9
EM27	XIN20001216.1400.0090-E32-10
EM28	XIN20001216.1400.0090-E6-11
EM29	XIN20001216.1400.0090-E7-12
EM30	XIN20001216.1400.0090-E5-13
EM31	XIN20001216.1400.0090-E28-14
EM32	XIN20001216.1400.0090-E8-15
EM33	XIN20001216.1400.0090-E9-16
EM34	XIN20001216.1400.0090-E10-17
EM35	XIN20001216.1400.0090-E11-18
EM36	XIN20001216.1400.0090-E12-19
EM37	XIN20001216.1400.0090-E34-20
EM38	XIN20001216.1400.0090-E28-21
EM39	XIN20001216.1400.0090-E31-22
EM40	XIN20001216.1400.0090-E13-23
EM42	XIN20001216.1400.0090-E13-24
EM41	XIN20001216.1400.0090-E14-25
EM43	XIN20001216.1400.0090-E15-26
EM44	XIN20001216.1400.0090-E28-27
EM45	XIN20001216.1400.0090-E28-28
EM46	XIN20001216.1400.0090-E29-29
EM50	XIN20001216.1400.0090-E24-30
EM47	XIN20001216.1400.0090-E16-31
EM48	XIN20001216.1400.0090-E17-32
EM49	XIN20001216.1400.0090-E24-33
EM51	XIN20001216.1400.0090-E28-34
EM52	XIN20001216.1400.0090-E34-35
EM53	XIN20001216.1400.0090-E18-36
EM54	XIN20001216.1400.0090-E19-37
EM55	XIN20001216.1400.0090-E6-38
EM56	XIN20001216.1400.0090-E31-39
EM57	XIN20001216.1400.0090-E20-40
EM58	XIN20001216.1400.0090-E17-41
EM59	XIN20001216.1400.0090-E22-42
EM60	XIN20001216.1400.0090-E7-43
EM19	XIN20001216.1400.0090-E23-44
EM2	XIN20001216.1400.0090-E24-45
EM3	XIN20001216.1400.0090-E25-46
EM4	XIN20001216.1400.0090-E26-47
EM5	XIN20001216.1400.0090-E25-48
EM6	XIN20001216.1400.0090-E27-49
EM7	XIN20001216.1400.0090-E28-50
EM8	XIN20001216.1400.0090-E29-51
EM9	XIN20001216.1400.0090-E27-52
EM12	XIN20001216.1400.0090-E27-53
EM10	XIN20001216.1400.0090-E30-54
