CE7	ZBN20001029.0400.0001-CE1
CE8	ZBN20001029.0400.0001-CE2
CE9	ZBN20001029.0400.0001-CE3
CE11	ZBN20001029.0400.0001-CE4
CE12	ZBN20001029.0400.0001-CE5
CE13	ZBN20001029.0400.0001-CE6
CE14	ZBN20001029.0400.0001-CE7
CE15	ZBN20001029.0400.0001-CE8
CE17	ZBN20001029.0400.0001-CE9
CE18	ZBN20001029.0400.0001-CE10
CE19	ZBN20001029.0400.0001-CE11
CE20	ZBN20001029.0400.0001-CE12
CE22	ZBN20001029.0400.0001-CE13
CE21	ZBN20001029.0400.0001-CE14
CE23	ZBN20001029.0400.0001-CE15
CE24	ZBN20001029.0400.0001-CE16
CE25	ZBN20001029.0400.0001-CE17
CE26	ZBN20001029.0400.0001-CE18
CE27	ZBN20001029.0400.0001-CE19
CE1	ZBN20001029.0400.0001-CE20
CE10	ZBN20001029.0400.0001-CE21
CE16	ZBN20001029.0400.0001-CE22
CE2	ZBN20001029.0400.0001-CE23
CE4	ZBN20001029.0400.0001-CE24
CE3	ZBN20001029.0400.0001-CE25
CE5	ZBN20001029.0400.0001-CE26
CE6	ZBN20001029.0400.0001-CE27
E10	ZBN20001029.0400.0001-E1
E11	ZBN20001029.0400.0001-E2
E12	ZBN20001029.0400.0001-E3
E13	ZBN20001029.0400.0001-E4
E14	ZBN20001029.0400.0001-E5
E15	ZBN20001029.0400.0001-E6
E16	ZBN20001029.0400.0001-E7
E19	ZBN20001029.0400.0001-E8
E20	ZBN20001029.0400.0001-E9
E21	ZBN20001029.0400.0001-E10
E22	ZBN20001029.0400.0001-E11
E23	ZBN20001029.0400.0001-E12
E24	ZBN20001029.0400.0001-E13
E25	ZBN20001029.0400.0001-E14
E26	ZBN20001029.0400.0001-E15
E27	ZBN20001029.0400.0001-E16
E28	ZBN20001029.0400.0001-E17
E1	ZBN20001029.0400.0001-E18
E29	ZBN20001029.0400.0001-E19
E30	ZBN20001029.0400.0001-E20
E32	ZBN20001029.0400.0001-E21
E35	ZBN20001029.0400.0001-E22
E38	ZBN20001029.0400.0001-E23
E39	ZBN20001029.0400.0001-E24
E2	ZBN20001029.0400.0001-E25
E3	ZBN20001029.0400.0001-E26
E4	ZBN20001029.0400.0001-E27
