CE11	ZBN20001003.0400.0013-CE1
CE12	ZBN20001003.0400.0013-CE2
CE13	ZBN20001003.0400.0013-CE3
CE14	ZBN20001003.0400.0013-CE4
CE15	ZBN20001003.0400.0013-CE5
CE16	ZBN20001003.0400.0013-CE6
CE17	ZBN20001003.0400.0013-CE7
CE18	ZBN20001003.0400.0013-CE8
CE19	ZBN20001003.0400.0013-CE9
CE20	ZBN20001003.0400.0013-CE10
CE21	ZBN20001003.0400.0013-CE11
CE23	ZBN20001003.0400.0013-CE12
CE24	ZBN20001003.0400.0013-CE13
CE1	ZBN20001003.0400.0013-CE14
CE22	ZBN20001003.0400.0013-CE15
CE2	ZBN20001003.0400.0013-CE16
CE4	ZBN20001003.0400.0013-CE17
CE3	ZBN20001003.0400.0013-CE18
CE5	ZBN20001003.0400.0013-CE19
CE6	ZBN20001003.0400.0013-CE20
CE7	ZBN20001003.0400.0013-CE21
CE8	ZBN20001003.0400.0013-CE22
CE9	ZBN20001003.0400.0013-CE23
CE10	ZBN20001003.0400.0013-CE24
E12	ZBN20001003.0400.0013-E1
E14	ZBN20001003.0400.0013-E2
E15	ZBN20001003.0400.0013-E3
E16	ZBN20001003.0400.0013-E4
E17	ZBN20001003.0400.0013-E5
E18	ZBN20001003.0400.0013-E6
E19	ZBN20001003.0400.0013-E7
E20	ZBN20001003.0400.0013-E8
E21	ZBN20001003.0400.0013-E9
E22	ZBN20001003.0400.0013-E10
E23	ZBN20001003.0400.0013-E11
E24	ZBN20001003.0400.0013-E12
E25	ZBN20001003.0400.0013-E13
E26	ZBN20001003.0400.0013-E14
E27	ZBN20001003.0400.0013-E15
E28	ZBN20001003.0400.0013-E16
E1	ZBN20001003.0400.0013-E17
E29	ZBN20001003.0400.0013-E18
E2	ZBN20001003.0400.0013-E19
E3	ZBN20001003.0400.0013-E20
E4	ZBN20001003.0400.0013-E21
E6	ZBN20001003.0400.0013-E22
E7	ZBN20001003.0400.0013-E23
E8	ZBN20001003.0400.0013-E24
E9	ZBN20001003.0400.0013-E25
E10	ZBN20001003.0400.0013-E26
E11	ZBN20001003.0400.0013-E27
EM1	ZBN20001003.0400.0013-E17-1
EM20	ZBN20001003.0400.0013-E20-2
EM21	ZBN20001003.0400.0013-E21-3
EM22	ZBN20001003.0400.0013-E22-4
EM23	ZBN20001003.0400.0013-E23-5
EM24	ZBN20001003.0400.0013-E20-6
EM25	ZBN20001003.0400.0013-E1-7
EM26	ZBN20001003.0400.0013-E1-8
EM27	ZBN20001003.0400.0013-E20-9
EM28	ZBN20001003.0400.0013-E21-10
EM29	ZBN20001003.0400.0013-E2-11
EM30	ZBN20001003.0400.0013-E3-12
