CE10	XIN20001002.2000.0081-CE1
CE11	XIN20001002.2000.0081-CE2
CE12	XIN20001002.2000.0081-CE3
CE13	XIN20001002.2000.0081-CE4
CE14	XIN20001002.2000.0081-CE5
CE17	XIN20001002.2000.0081-CE6
CE19	XIN20001002.2000.0081-CE7
CE18	XIN20001002.2000.0081-CE8
CE21	XIN20001002.2000.0081-CE9
CE22	XIN20001002.2000.0081-CE10
CE23	XIN20001002.2000.0081-CE11
CE1	XIN20001002.2000.0081-CE12
CE24	XIN20001002.2000.0081-CE13
CE25	XIN20001002.2000.0081-CE14
CE26	XIN20001002.2000.0081-CE15
CE27	XIN20001002.2000.0081-CE16
CE28	XIN20001002.2000.0081-CE17
CE5	XIN20001002.2000.0081-CE18
CE29	XIN20001002.2000.0081-CE19
CE15	XIN20001002.2000.0081-CE20
CE16	XIN20001002.2000.0081-CE21
CE2	XIN20001002.2000.0081-CE22
CE3	XIN20001002.2000.0081-CE23
CE20	XIN20001002.2000.0081-CE24
CE4	XIN20001002.2000.0081-CE25
CE6	XIN20001002.2000.0081-CE26
CE7	XIN20001002.2000.0081-CE27
CE8	XIN20001002.2000.0081-CE28
CE9	XIN20001002.2000.0081-CE29
E14	XIN20001002.2000.0081-E1
E15	XIN20001002.2000.0081-E2
E16	XIN20001002.2000.0081-E3
E17	XIN20001002.2000.0081-E4
E18	XIN20001002.2000.0081-E5
E19	XIN20001002.2000.0081-E6
E20	XIN20001002.2000.0081-E7
E21	XIN20001002.2000.0081-E8
E22	XIN20001002.2000.0081-E9
E24	XIN20001002.2000.0081-E10
E25	XIN20001002.2000.0081-E11
E26	XIN20001002.2000.0081-E12
E1	XIN20001002.2000.0081-E13
E27	XIN20001002.2000.0081-E14
E28	XIN20001002.2000.0081-E15
E29	XIN20001002.2000.0081-E16
E30	XIN20001002.2000.0081-E17
E32	XIN20001002.2000.0081-E18
E33	XIN20001002.2000.0081-E19
E43	XIN20001002.2000.0081-E20
E34	XIN20001002.2000.0081-E21
E35	XIN20001002.2000.0081-E22
E36	XIN20001002.2000.0081-E23
E37	XIN20001002.2000.0081-E24
E44	XIN20001002.2000.0081-E25
E39	XIN20001002.2000.0081-E26
E2	XIN20001002.2000.0081-E27
E45	XIN20001002.2000.0081-E28
E3	XIN20001002.2000.0081-E29
E40	XIN20001002.2000.0081-E30
E5	XIN20001002.2000.0081-E31
E6	XIN20001002.2000.0081-E32
E7	XIN20001002.2000.0081-E33
E8	XIN20001002.2000.0081-E34
E9	XIN20001002.2000.0081-E35
E11	XIN20001002.2000.0081-E36
E12	XIN20001002.2000.0081-E37
E13	XIN20001002.2000.0081-E38
EM1	XIN20001002.2000.0081-E13-1
EM18	XIN20001002.2000.0081-E27-2
EM19	XIN20001002.2000.0081-E1-3
EM20	XIN20001002.2000.0081-E34-4
EM21	XIN20001002.2000.0081-E29-5
EM22	XIN20001002.2000.0081-E2-6
EM23	XIN20001002.2000.0081-E3-7
EM24	XIN20001002.2000.0081-E2-8
EM25	XIN20001002.2000.0081-E4-9
EM26	XIN20001002.2000.0081-E2-10
EM27	XIN20001002.2000.0081-E5-11
EM29	XIN20001002.2000.0081-E2-12
EM28	XIN20001002.2000.0081-E29-13
EM30	XIN20001002.2000.0081-E29-14
EM31	XIN20001002.2000.0081-E34-15
EM32	XIN20001002.2000.0081-E29-16
EM33	XIN20001002.2000.0081-E6-17
EM34	XIN20001002.2000.0081-E34-18
EM35	XIN20001002.2000.0081-E7-19
EM36	XIN20001002.2000.0081-E34-20
EM87	XIN20001002.2000.0081-E30-21
EM38	XIN20001002.2000.0081-E27-22
EM39	XIN20001002.2000.0081-E1-23
EM40	XIN20001002.2000.0081-E34-24
EM41	XIN20001002.2000.0081-E34-25
EM42	XIN20001002.2000.0081-E34-26
EM43	XIN20001002.2000.0081-E29-27
EM44	XIN20001002.2000.0081-E34-28
EM45	XIN20001002.2000.0081-E29-29
EM47	XIN20001002.2000.0081-E8-30
EM48	XIN20001002.2000.0081-E4-31
EM49	XIN20001002.2000.0081-E9-32
EM50	XIN20001002.2000.0081-E34-33
EM53	XIN20001002.2000.0081-E2-34
EM51	XIN20001002.2000.0081-E2-35
EM52	XIN20001002.2000.0081-E10-36
EM54	XIN20001002.2000.0081-E4-37
EM55	XIN20001002.2000.0081-E29-38
EM56	XIN20001002.2000.0081-E9-39
EM57	XIN20001002.2000.0081-E34-40
EM58	XIN20001002.2000.0081-E34-41
EM59	XIN20001002.2000.0081-E34-42
EM60	XIN20001002.2000.0081-E2-43
EM61	XIN20001002.2000.0081-E34-44
EM62	XIN20001002.2000.0081-E34-45
EM63	XIN20001002.2000.0081-E9-46
EM64	XIN20001002.2000.0081-E11-47
EM65	XIN20001002.2000.0081-E12-48
EM67	XIN20001002.2000.0081-E34-49
EM68	XIN20001002.2000.0081-E36-50
EM69	XIN20001002.2000.0081-E14-51
EM70	XIN20001002.2000.0081-E36-52
EM71	XIN20001002.2000.0081-E15-53
EM72	XIN20001002.2000.0081-E9-54
EM73	XIN20001002.2000.0081-E4-55
EM74	XIN20001002.2000.0081-E4-56
EM75	XIN20001002.2000.0081-E36-57
EM76	XIN20001002.2000.0081-E29-58
EM77	XIN20001002.2000.0081-E16-59
EM78	XIN20001002.2000.0081-E16-60
EM79	XIN20001002.2000.0081-E16-61
EM80	XIN20001002.2000.0081-E16-62
EM81	XIN20001002.2000.0081-E17-63
EM83	XIN20001002.2000.0081-E29-64
EM82	XIN20001002.2000.0081-E36-65
EM84	XIN20001002.2000.0081-E16-66
EM85	XIN20001002.2000.0081-E30-67
EM86	XIN20001002.2000.0081-E34-68
EM102	XIN20001002.2000.0081-E30-69
EM7	XIN20001002.2000.0081-E20-70
EM89	XIN20001002.2000.0081-E19-71
EM91	XIN20001002.2000.0081-E21-72
EM94	XIN20001002.2000.0081-E22-73
EM95	XIN20001002.2000.0081-E29-74
EM96	XIN20001002.2000.0081-E22-75
EM97	XIN20001002.2000.0081-E23-76
EM98	XIN20001002.2000.0081-E22-77
EM99	XIN20001002.2000.0081-E23-78
EM100	XIN20001002.2000.0081-E24-79
