CE11	XIN20001013.0200.0027-CE1
CE12	XIN20001013.0200.0027-CE2
CE13	XIN20001013.0200.0027-CE3
CE14	XIN20001013.0200.0027-CE4
CE15	XIN20001013.0200.0027-CE5
CE16	XIN20001013.0200.0027-CE6
CE17	XIN20001013.0200.0027-CE7
CE18	XIN20001013.0200.0027-CE8
CE19	XIN20001013.0200.0027-CE9
CE20	XIN20001013.0200.0027-CE10
CE5	XIN20001013.0200.0027-CE11
CE21	XIN20001013.0200.0027-CE12
CE22	XIN20001013.0200.0027-CE13
CE23	XIN20001013.0200.0027-CE14
CE24	XIN20001013.0200.0027-CE15
CE25	XIN20001013.0200.0027-CE16
CE26	XIN20001013.0200.0027-CE17
CE27	XIN20001013.0200.0027-CE18
CE1	XIN20001013.0200.0027-CE19
CE2	XIN20001013.0200.0027-CE20
CE3	XIN20001013.0200.0027-CE21
CE4	XIN20001013.0200.0027-CE22
CE7	XIN20001013.0200.0027-CE23
CE6	XIN20001013.0200.0027-CE24
CE8	XIN20001013.0200.0027-CE25
CE9	XIN20001013.0200.0027-CE26
CE10	XIN20001013.0200.0027-CE27
E18	XIN20001013.0200.0027-E1
E19	XIN20001013.0200.0027-E2
E20	XIN20001013.0200.0027-E3
E21	XIN20001013.0200.0027-E4
E22	XIN20001013.0200.0027-E5
E1	XIN20001013.0200.0027-E6
E23	XIN20001013.0200.0027-E7
E24	XIN20001013.0200.0027-E8
E25	XIN20001013.0200.0027-E9
E26	XIN20001013.0200.0027-E10
E27	XIN20001013.0200.0027-E11
E28	XIN20001013.0200.0027-E12
E29	XIN20001013.0200.0027-E13
E30	XIN20001013.0200.0027-E14
E32	XIN20001013.0200.0027-E15
E34	XIN20001013.0200.0027-E16
E35	XIN20001013.0200.0027-E17
E38	XIN20001013.0200.0027-E18
E39	XIN20001013.0200.0027-E19
E40	XIN20001013.0200.0027-E20
E41	XIN20001013.0200.0027-E21
E42	XIN20001013.0200.0027-E22
E44	XIN20001013.0200.0027-E23
E45	XIN20001013.0200.0027-E24
E46	XIN20001013.0200.0027-E25
E47	XIN20001013.0200.0027-E26
E2	XIN20001013.0200.0027-E27
E4	XIN20001013.0200.0027-E28
E6	XIN20001013.0200.0027-E29
E8	XIN20001013.0200.0027-E30
E9	XIN20001013.0200.0027-E31
E10	XIN20001013.0200.0027-E32
E11	XIN20001013.0200.0027-E33
E12	XIN20001013.0200.0027-E34
E13	XIN20001013.0200.0027-E35
E14	XIN20001013.0200.0027-E36
EM5	XIN20001013.0200.0027-E6-1
EM23	XIN20001013.0200.0027-E25-2
EM24	XIN20001013.0200.0027-E1-3
EM25	XIN20001013.0200.0027-E1-4
EM27	XIN20001013.0200.0027-E1-5
EM29	XIN20001013.0200.0027-E26-6
EM28	XIN20001013.0200.0027-E25-7
EM30	XIN20001013.0200.0027-E30-8
EM63	XIN20001013.0200.0027-E30-9
EM64	XIN20001013.0200.0027-E2-10
EM32	XIN20001013.0200.0027-E26-11
EM47	XIN20001013.0200.0027-E26-12
EM52	XIN20001013.0200.0027-E26-13
EM57	XIN20001013.0200.0027-E26-14
EM69	XIN20001013.0200.0027-E26-15
EM71	XIN20001013.0200.0027-E26-16
EM76	XIN20001013.0200.0027-E26-17
EM82	XIN20001013.0200.0027-E26-18
EM88	XIN20001013.0200.0027-E26-19
EM93	XIN20001013.0200.0027-E26-20
EM107	XIN20001013.0200.0027-E26-21
EM117	XIN20001013.0200.0027-E26-22
EM31	XIN20001013.0200.0027-E25-23
EM35	XIN20001013.0200.0027-E25-24
EM50	XIN20001013.0200.0027-E25-25
EM53	XIN20001013.0200.0027-E25-26
EM66	XIN20001013.0200.0027-E25-27
EM67	XIN20001013.0200.0027-E25-28
EM70	XIN20001013.0200.0027-E25-29
EM75	XIN20001013.0200.0027-E25-30
EM77	XIN20001013.0200.0027-E25-31
EM79	XIN20001013.0200.0027-E25-32
EM81	XIN20001013.0200.0027-E25-33
EM91	XIN20001013.0200.0027-E25-34
EM106	XIN20001013.0200.0027-E25-35
EM116	XIN20001013.0200.0027-E25-36
EM33	XIN20001013.0200.0027-E3-37
EM42	XIN20001013.0200.0027-E3-38
EM49	XIN20001013.0200.0027-E3-39
EM96	XIN20001013.0200.0027-E3-40
EM104	XIN20001013.0200.0027-E3-41
EM34	XIN20001013.0200.0027-E25-42
EM36	XIN20001013.0200.0027-E4-43
EM38	XIN20001013.0200.0027-E4-44
EM37	XIN20001013.0200.0027-E5-45
EM39	XIN20001013.0200.0027-E26-46
EM40	XIN20001013.0200.0027-E1-47
EM41	XIN20001013.0200.0027-E1-48
EM43	XIN20001013.0200.0027-E7-49
EM44	XIN20001013.0200.0027-E26-50
EM45	XIN20001013.0200.0027-E8-51
EM46	XIN20001013.0200.0027-E9-52
EM54	XIN20001013.0200.0027-E10-53
EM56	XIN20001013.0200.0027-E10-54
EM55	XIN20001013.0200.0027-E11-55
EM58	XIN20001013.0200.0027-E12-56
EM60	XIN20001013.0200.0027-E12-57
EM59	XIN20001013.0200.0027-E13-58
EM61	XIN20001013.0200.0027-E14-59
EM62	XIN20001013.0200.0027-E15-60
EM65	XIN20001013.0200.0027-E28-61
EM68	XIN20001013.0200.0027-E1-62
EM72	XIN20001013.0200.0027-E30-63
EM73	XIN20001013.0200.0027-E24-64
EM74	XIN20001013.0200.0027-E30-65
EM78	XIN20001013.0200.0027-E30-66
EM80	XIN20001013.0200.0027-E16-67
EM83	XIN20001013.0200.0027-E1-68
EM84	XIN20001013.0200.0027-E30-69
EM85	XIN20001013.0200.0027-E17-70
EM86	XIN20001013.0200.0027-E17-71
EM87	XIN20001013.0200.0027-E28-72
EM89	XIN20001013.0200.0027-E28-73
EM90	XIN20001013.0200.0027-E1-74
EM92	XIN20001013.0200.0027-E1-75
EM94	XIN20001013.0200.0027-E1-76
EM95	XIN20001013.0200.0027-E1-77
EM97	XIN20001013.0200.0027-E18-78
EM98	XIN20001013.0200.0027-E19-79
EM99	XIN20001013.0200.0027-E20-80
EM100	XIN20001013.0200.0027-E1-81
EM101	XIN20001013.0200.0027-E1-82
EM102	XIN20001013.0200.0027-E1-83
EM103	XIN20001013.0200.0027-E21-84
EM105	XIN20001013.0200.0027-E1-85
EM108	XIN20001013.0200.0027-E1-86
EM110	XIN20001013.0200.0027-E30-87
