CE9	XIN20001230.0800.0047-CE1
CE10	XIN20001230.0800.0047-CE2
CE12	XIN20001230.0800.0047-CE3
CE13	XIN20001230.0800.0047-CE4
CE14	XIN20001230.0800.0047-CE5
CE15	XIN20001230.0800.0047-CE6
CE16	XIN20001230.0800.0047-CE7
CE17	XIN20001230.0800.0047-CE8
CE19	XIN20001230.0800.0047-CE9
CE20	XIN20001230.0800.0047-CE10
CE21	XIN20001230.0800.0047-CE11
CE18	XIN20001230.0800.0047-CE12
CE1	XIN20001230.0800.0047-CE13
CE2	XIN20001230.0800.0047-CE14
CE3	XIN20001230.0800.0047-CE15
CE4	XIN20001230.0800.0047-CE16
CE5	XIN20001230.0800.0047-CE17
CE6	XIN20001230.0800.0047-CE18
CE7	XIN20001230.0800.0047-CE19
CE8	XIN20001230.0800.0047-CE20
CE11	XIN20001230.0800.0047-CE21
E13	XIN20001230.0800.0047-E1
E14	XIN20001230.0800.0047-E2
E15	XIN20001230.0800.0047-E3
E16	XIN20001230.0800.0047-E4
E17	XIN20001230.0800.0047-E5
E18	XIN20001230.0800.0047-E6
E19	XIN20001230.0800.0047-E7
E20	XIN20001230.0800.0047-E8
E21	XIN20001230.0800.0047-E9
E22	XIN20001230.0800.0047-E10
E23	XIN20001230.0800.0047-E11
E24	XIN20001230.0800.0047-E12
E25	XIN20001230.0800.0047-E13
E1	XIN20001230.0800.0047-E14
E2	XIN20001230.0800.0047-E15
E3	XIN20001230.0800.0047-E16
E5	XIN20001230.0800.0047-E17
E6	XIN20001230.0800.0047-E18
E7	XIN20001230.0800.0047-E19
E8	XIN20001230.0800.0047-E20
E9	XIN20001230.0800.0047-E21
E10	XIN20001230.0800.0047-E22
E11	XIN20001230.0800.0047-E23
E12	XIN20001230.0800.0047-E24
EM1	XIN20001230.0800.0047-E14-1
EM13	XIN20001230.0800.0047-E1-2
EM14	XIN20001230.0800.0047-E2-3
EM15	XIN20001230.0800.0047-E3-4
EM16	XIN20001230.0800.0047-E4-5
EM23	XIN20001230.0800.0047-E19-6
EM24	XIN20001230.0800.0047-E5-7
EM25	XIN20001230.0800.0047-E16-8
EM26	XIN20001230.0800.0047-E15-9
EM27	XIN20001230.0800.0047-E6-10
EM28	XIN20001230.0800.0047-E7-11
EM29	XIN20001230.0800.0047-E8-12
EM30	XIN20001230.0800.0047-E18-13
EM31	XIN20001230.0800.0047-E9-14
EM32	XIN20001230.0800.0047-E10-15
EM33	XIN20001230.0800.0047-E11-16
EM36	XIN20001230.0800.0047-E10-17
EM35	XIN20001230.0800.0047-E12-18
EM34	XIN20001230.0800.0047-E13-19
EM2	XIN20001230.0800.0047-E15-20
EM3	XIN20001230.0800.0047-E16-21
EM4	XIN20001230.0800.0047-E15-22
EM5	XIN20001230.0800.0047-E17-23
EM7	XIN20001230.0800.0047-E15-24
EM6	XIN20001230.0800.0047-E18-25
EM8	XIN20001230.0800.0047-E19-26
EM9	XIN20001230.0800.0047-E20-27
EM10	XIN20001230.0800.0047-E21-28
EM11	XIN20001230.0800.0047-E22-29
EM12	XIN20001230.0800.0047-E15-30
EM17	XIN20001230.0800.0047-E16-31
EM18	XIN20001230.0800.0047-E15-32
EM19	XIN20001230.0800.0047-E23-33
EM22	XIN20001230.0800.0047-E15-34
EM20	XIN20001230.0800.0047-E18-35
EM21	XIN20001230.0800.0047-E24-36
R1	XIN20001230.0800.0047-R1
R2	XIN20001230.0800.0047-R2
R3	XIN20001230.0800.0047-R3
R4	XIN20001230.0800.0047-R4
R5	XIN20001230.0800.0047-R5
R6	XIN20001230.0800.0047-R6
R7	XIN20001230.0800.0047-R7
R8	XIN20001230.0800.0047-R8
R11	XIN20001230.0800.0047-R9
R12	XIN20001230.0800.0047-R10
R13	XIN20001230.0800.0047-R11
R14	XIN20001230.0800.0047-R12
RM1	XIN20001230.0800.0047-R1-1
RM2	XIN20001230.0800.0047-R2-1
RM3	XIN20001230.0800.0047-R3-1
RM4	XIN20001230.0800.0047-R4-1
RM5	XIN20001230.0800.0047-R5-1
RM6	XIN20001230.0800.0047-R6-1
RM7	XIN20001230.0800.0047-R7-1
RM8	XIN20001230.0800.0047-R3-2
RM10	XIN20001230.0800.0047-R3-3
RM12	XIN20001230.0800.0047-R10-1
RM13	XIN20001230.0800.0047-R11-1
RM14	XIN20001230.0800.0047-R12-1
V1	XIN20001230.0800.0047-EV1
V2	XIN20001230.0800.0047-EV2
V3	XIN20001230.0800.0047-EV3
VM1	XIN20001230.0800.0047-EV1-1
VM2	XIN20001230.0800.0047-EV2-1
VM3	XIN20001230.0800.0047-EV3-1
VM4	XIN20001230.0800.0047-EV3-2
Q1	XIN20001230.0800.0047-T1
Q2	XIN20001230.0800.0047-T2
Q3	XIN20001230.0800.0047-T3
Q4	XIN20001230.0800.0047-T4
Q5	XIN20001230.0800.0047-T5
