CE5	ZBN20001206.1300.0036-CE1
CE7	ZBN20001206.1300.0036-CE2
CE8	ZBN20001206.1300.0036-CE3
CE9	ZBN20001206.1300.0036-CE4
CE10	ZBN20001206.1300.0036-CE5
CE11	ZBN20001206.1300.0036-CE6
CE12	ZBN20001206.1300.0036-CE7
CE13	ZBN20001206.1300.0036-CE8
CE14	ZBN20001206.1300.0036-CE9
CE15	ZBN20001206.1300.0036-CE10
CE16	ZBN20001206.1300.0036-CE11
CE17	ZBN20001206.1300.0036-CE12
CE18	ZBN20001206.1300.0036-CE13
CE19	ZBN20001206.1300.0036-CE14
CE20	ZBN20001206.1300.0036-CE15
CE22	ZBN20001206.1300.0036-CE16
CE23	ZBN20001206.1300.0036-CE17
CE24	ZBN20001206.1300.0036-CE18
CE25	ZBN20001206.1300.0036-CE19
CE21	ZBN20001206.1300.0036-CE20
CE1	ZBN20001206.1300.0036-CE21
CE2	ZBN20001206.1300.0036-CE22
CE3	ZBN20001206.1300.0036-CE23
CE4	ZBN20001206.1300.0036-CE24
CE6	ZBN20001206.1300.0036-CE25
E10	ZBN20001206.1300.0036-E1
E33	ZBN20001206.1300.0036-E2
E11	ZBN20001206.1300.0036-E3
E12	ZBN20001206.1300.0036-E4
E13	ZBN20001206.1300.0036-E5
E14	ZBN20001206.1300.0036-E6
E15	ZBN20001206.1300.0036-E7
E16	ZBN20001206.1300.0036-E8
E17	ZBN20001206.1300.0036-E9
E18	ZBN20001206.1300.0036-E10
E19	ZBN20001206.1300.0036-E11
E20	ZBN20001206.1300.0036-E12
E21	ZBN20001206.1300.0036-E13
E22	ZBN20001206.1300.0036-E14
E23	ZBN20001206.1300.0036-E15
E25	ZBN20001206.1300.0036-E16
E26	ZBN20001206.1300.0036-E17
E27	ZBN20001206.1300.0036-E18
E28	ZBN20001206.1300.0036-E19
E29	ZBN20001206.1300.0036-E20
E30	ZBN20001206.1300.0036-E21
E1	ZBN20001206.1300.0036-E22
E31	ZBN20001206.1300.0036-E23
E34	ZBN20001206.1300.0036-E24
E35	ZBN20001206.1300.0036-E25
E2	ZBN20001206.1300.0036-E26
E3	ZBN20001206.1300.0036-E27
E5	ZBN20001206.1300.0036-E28
E6	ZBN20001206.1300.0036-E29
E7	ZBN20001206.1300.0036-E30
E8	ZBN20001206.1300.0036-E31
E9	ZBN20001206.1300.0036-E32
EM1	ZBN20001206.1300.0036-E22-1
EM24	ZBN20001206.1300.0036-E28-2
EM25	ZBN20001206.1300.0036-E22-3
EM26	ZBN20001206.1300.0036-E1-4
EM27	ZBN20001206.1300.0036-E22-5
EM28	ZBN20001206.1300.0036-E28-6
EM29	ZBN20001206.1300.0036-E22-7
EM30	ZBN20001206.1300.0036-E28-8
EM32	ZBN20001206.1300.0036-E3-9
EM33	ZBN20001206.1300.0036-E4-10
EM34	ZBN20001206.1300.0036-E4-11
EM35	ZBN20001206.1300.0036-E26-12
EM36	ZBN20001206.1300.0036-E5-13
EM37	ZBN20001206.1300.0036-E6-14
EM38	ZBN20001206.1300.0036-E7-15
EM39	ZBN20001206.1300.0036-E26-16
EM40	ZBN20001206.1300.0036-E8-17
EM41	ZBN20001206.1300.0036-E26-18
EM42	ZBN20001206.1300.0036-E26-19
EM43	ZBN20001206.1300.0036-E9-20
EM44	ZBN20001206.1300.0036-E9-21
EM45	ZBN20001206.1300.0036-E10-22
EM46	ZBN20001206.1300.0036-E11-23
EM47	ZBN20001206.1300.0036-E12-24
EM48	ZBN20001206.1300.0036-E12-25
EM49	ZBN20001206.1300.0036-E13-26
EM50	ZBN20001206.1300.0036-E4-27
EM51	ZBN20001206.1300.0036-E14-28
EM52	ZBN20001206.1300.0036-E3-29
EM53	ZBN20001206.1300.0036-E26-30
EM54	ZBN20001206.1300.0036-E15-31
EM55	ZBN20001206.1300.0036-E27-32
EM56	ZBN20001206.1300.0036-E9-33
EM57	ZBN20001206.1300.0036-E16-34
EM58	ZBN20001206.1300.0036-E17-35
EM59	ZBN20001206.1300.0036-E18-36
EM61	ZBN20001206.1300.0036-E19-37
