CE7	XIN20001129.0200.0039-CE1
CE8	XIN20001129.0200.0039-CE2
CE10	XIN20001129.0200.0039-CE3
CE11	XIN20001129.0200.0039-CE4
CE12	XIN20001129.0200.0039-CE5
CE13	XIN20001129.0200.0039-CE6
CE14	XIN20001129.0200.0039-CE7
CE15	XIN20001129.0200.0039-CE8
CE1	XIN20001129.0200.0039-CE9
CE2	XIN20001129.0200.0039-CE10
CE3	XIN20001129.0200.0039-CE11
CE4	XIN20001129.0200.0039-CE12
CE5	XIN20001129.0200.0039-CE13
CE6	XIN20001129.0200.0039-CE14
CE9	XIN20001129.0200.0039-CE15
E9	XIN20001129.0200.0039-E1
E10	XIN20001129.0200.0039-E2
E11	XIN20001129.0200.0039-E3
E12	XIN20001129.0200.0039-E4
E14	XIN20001129.0200.0039-E5
E15	XIN20001129.0200.0039-E6
E16	XIN20001129.0200.0039-E7
E17	XIN20001129.0200.0039-E8
E18	XIN20001129.0200.0039-E9
E19	XIN20001129.0200.0039-E10
E20	XIN20001129.0200.0039-E11
E21	XIN20001129.0200.0039-E12
E1	XIN20001129.0200.0039-E13
E2	XIN20001129.0200.0039-E14
E3	XIN20001129.0200.0039-E15
E4	XIN20001129.0200.0039-E16
E5	XIN20001129.0200.0039-E17
E6	XIN20001129.0200.0039-E18
E7	XIN20001129.0200.0039-E19
E13	XIN20001129.0200.0039-E20
EM1	XIN20001129.0200.0039-E13-1
EM10	XIN20001129.0200.0039-E1-2
EM12	XIN20001129.0200.0039-E1-3
EM11	XIN20001129.0200.0039-E2-4
EM13	XIN20001129.0200.0039-E3-5
EM15	XIN20001129.0200.0039-E3-6
EM14	XIN20001129.0200.0039-E4-7
EM16	XIN20001129.0200.0039-E17-8
EM17	XIN20001129.0200.0039-E17-9
EM18	XIN20001129.0200.0039-E18-10
EM20	XIN20001129.0200.0039-E3-11
EM21	XIN20001129.0200.0039-E5-12
EM22	XIN20001129.0200.0039-E1-13
EM23	XIN20001129.0200.0039-E6-14
EM24	XIN20001129.0200.0039-E3-15
EM25	XIN20001129.0200.0039-E7-16
EM26	XIN20001129.0200.0039-E1-17
EM27	XIN20001129.0200.0039-E1-18
EM28	XIN20001129.0200.0039-E8-19
EM29	XIN20001129.0200.0039-E9-20
EM30	XIN20001129.0200.0039-E14-21
EM31	XIN20001129.0200.0039-E1-22
EM32	XIN20001129.0200.0039-E3-23
EM33	XIN20001129.0200.0039-E1-24
EM34	XIN20001129.0200.0039-E10-25
EM35	XIN20001129.0200.0039-E11-26
EM36	XIN20001129.0200.0039-E3-27
EM37	XIN20001129.0200.0039-E12-28
EM2	XIN20001129.0200.0039-E14-29
EM3	XIN20001129.0200.0039-E15-30
EM5	XIN20001129.0200.0039-E15-31
EM4	XIN20001129.0200.0039-E16-32
EM6	XIN20001129.0200.0039-E17-33
EM19	XIN20001129.0200.0039-E20-34
EM7	XIN20001129.0200.0039-E18-35
EM8	XIN20001129.0200.0039-E19-36
EM9	XIN20001129.0200.0039-E14-37
R1	XIN20001129.0200.0039-R1
R3	XIN20001129.0200.0039-R2
R2	XIN20001129.0200.0039-R3
R4	XIN20001129.0200.0039-R4
R5	XIN20001129.0200.0039-R5
R6	XIN20001129.0200.0039-R6
R7	XIN20001129.0200.0039-R7
R8	XIN20001129.0200.0039-R8
R9	XIN20001129.0200.0039-R9
R10	XIN20001129.0200.0039-R10
RM1	XIN20001129.0200.0039-R1-1
RM3	XIN20001129.0200.0039-R2-1
RM2	XIN20001129.0200.0039-R3-1
RM4	XIN20001129.0200.0039-R3-2
RM5	XIN20001129.0200.0039-R5-1
RM6	XIN20001129.0200.0039-R6-1
RM7	XIN20001129.0200.0039-R7-1
RM8	XIN20001129.0200.0039-R8-1
RM9	XIN20001129.0200.0039-R9-1
RM10	XIN20001129.0200.0039-R10-1
V18	XIN20001129.0200.0039-EV1
V1	XIN20001129.0200.0039-EV2
V2	XIN20001129.0200.0039-EV3
V4	XIN20001129.0200.0039-EV4
V6	XIN20001129.0200.0039-EV5
