CE7	ZBN20001231.0400.0011-CE1
CE8	ZBN20001231.0400.0011-CE2
CE9	ZBN20001231.0400.0011-CE3
CE10	ZBN20001231.0400.0011-CE4
CE11	ZBN20001231.0400.0011-CE5
CE13	ZBN20001231.0400.0011-CE6
CE14	ZBN20001231.0400.0011-CE7
CE15	ZBN20001231.0400.0011-CE8
CE16	ZBN20001231.0400.0011-CE9
CE17	ZBN20001231.0400.0011-CE10
CE18	ZBN20001231.0400.0011-CE11
CE19	ZBN20001231.0400.0011-CE12
CE20	ZBN20001231.0400.0011-CE13
CE21	ZBN20001231.0400.0011-CE14
CE22	ZBN20001231.0400.0011-CE15
CE23	ZBN20001231.0400.0011-CE16
CE25	ZBN20001231.0400.0011-CE17
CE24	ZBN20001231.0400.0011-CE18
CE1	ZBN20001231.0400.0011-CE19
CE2	ZBN20001231.0400.0011-CE20
CE4	ZBN20001231.0400.0011-CE21
CE3	ZBN20001231.0400.0011-CE22
CE5	ZBN20001231.0400.0011-CE23
CE6	ZBN20001231.0400.0011-CE24
CE12	ZBN20001231.0400.0011-CE25
E7	ZBN20001231.0400.0011-E1
E8	ZBN20001231.0400.0011-E2
E9	ZBN20001231.0400.0011-E3
E10	ZBN20001231.0400.0011-E4
E11	ZBN20001231.0400.0011-E5
E12	ZBN20001231.0400.0011-E6
E13	ZBN20001231.0400.0011-E7
E14	ZBN20001231.0400.0011-E8
E15	ZBN20001231.0400.0011-E9
E16	ZBN20001231.0400.0011-E10
E17	ZBN20001231.0400.0011-E11
E18	ZBN20001231.0400.0011-E12
E19	ZBN20001231.0400.0011-E13
E20	ZBN20001231.0400.0011-E14
E21	ZBN20001231.0400.0011-E15
E22	ZBN20001231.0400.0011-E16
E23	ZBN20001231.0400.0011-E17
E24	ZBN20001231.0400.0011-E18
E25	ZBN20001231.0400.0011-E19
E26	ZBN20001231.0400.0011-E20
E27	ZBN20001231.0400.0011-E21
E28	ZBN20001231.0400.0011-E22
E29	ZBN20001231.0400.0011-E23
E30	ZBN20001231.0400.0011-E24
E1	ZBN20001231.0400.0011-E25
E2	ZBN20001231.0400.0011-E26
E3	ZBN20001231.0400.0011-E27
E4	ZBN20001231.0400.0011-E28
E5	ZBN20001231.0400.0011-E29
E6	ZBN20001231.0400.0011-E30
EM51	ZBN20001231.0400.0011-E26-1
EM54	ZBN20001231.0400.0011-E26-2
EM56	ZBN20001231.0400.0011-E26-3
EM11	ZBN20001231.0400.0011-E1-4
EM12	ZBN20001231.0400.0011-E28-5
EM13	ZBN20001231.0400.0011-E2-6
EM16	ZBN20001231.0400.0011-E3-7
EM19	ZBN20001231.0400.0011-E3-8
EM17	ZBN20001231.0400.0011-E4-9
EM20	ZBN20001231.0400.0011-E5-10
EM22	ZBN20001231.0400.0011-E3-11
EM23	ZBN20001231.0400.0011-E28-12
EM24	ZBN20001231.0400.0011-E6-13
EM27	ZBN20001231.0400.0011-E28-14
EM29	ZBN20001231.0400.0011-E7-15
EM30	ZBN20001231.0400.0011-E8-16
EM32	ZBN20001231.0400.0011-E3-17
EM34	ZBN20001231.0400.0011-E28-18
EM35	ZBN20001231.0400.0011-E9-19
EM36	ZBN20001231.0400.0011-E28-20
EM37	ZBN20001231.0400.0011-E2-21
EM38	ZBN20001231.0400.0011-E10-22
EM40	ZBN20001231.0400.0011-E10-23
EM39	ZBN20001231.0400.0011-E11-24
EM41	ZBN20001231.0400.0011-E10-25
EM42	ZBN20001231.0400.0011-E12-26
EM44	ZBN20001231.0400.0011-E2-27
EM46	ZBN20001231.0400.0011-E30-28
EM49	ZBN20001231.0400.0011-E5-29
EM50	ZBN20001231.0400.0011-E9-30
EM52	ZBN20001231.0400.0011-E13-31
EM53	ZBN20001231.0400.0011-E14-32
EM55	ZBN20001231.0400.0011-E15-33
EM57	ZBN20001231.0400.0011-E16-34
EM58	ZBN20001231.0400.0011-E17-35
EM59	ZBN20001231.0400.0011-E18-36
EM60	ZBN20001231.0400.0011-E19-37
EM61	ZBN20001231.0400.0011-E20-38
EM62	ZBN20001231.0400.0011-E21-39
EM63	ZBN20001231.0400.0011-E22-40
EM1	ZBN20001231.0400.0011-E23-41
EM2	ZBN20001231.0400.0011-E24-42
EM48	ZBN20001231.0400.0011-E30-43
EM45	ZBN20001231.0400.0011-E10-44
EM5	ZBN20001231.0400.0011-E25-45
EM3	ZBN20001231.0400.0011-E26-46
EM6	ZBN20001231.0400.0011-E26-47
EM4	ZBN20001231.0400.0011-E27-48
EM7	ZBN20001231.0400.0011-E28-49
EM8	ZBN20001231.0400.0011-E29-50
EM9	ZBN20001231.0400.0011-E26-51
EM10	ZBN20001231.0400.0011-E29-52
EM14	ZBN20001231.0400.0011-E26-53
EM15	ZBN20001231.0400.0011-E26-54
EM18	ZBN20001231.0400.0011-E26-55
EM21	ZBN20001231.0400.0011-E26-56
EM25	ZBN20001231.0400.0011-E30-57
EM26	ZBN20001231.0400.0011-E30-58
EM28	ZBN20001231.0400.0011-E30-59
EM31	ZBN20001231.0400.0011-E26-60
EM33	ZBN20001231.0400.0011-E30-61
EM43	ZBN20001231.0400.0011-E26-62
EM47	ZBN20001231.0400.0011-E26-63
R1	ZBN20001231.0400.0011-R1
R3	ZBN20001231.0400.0011-R2
R5	ZBN20001231.0400.0011-R3
R6	ZBN20001231.0400.0011-R4
R7	ZBN20001231.0400.0011-R5
R8	ZBN20001231.0400.0011-R6
R11	ZBN20001231.0400.0011-R7
R12	ZBN20001231.0400.0011-R8
R13	ZBN20001231.0400.0011-R9
R17	ZBN20001231.0400.0011-R10
R18	ZBN20001231.0400.0011-R11
R19	ZBN20001231.0400.0011-R12
R2	ZBN20001231.0400.0011-R13
R4	ZBN20001231.0400.0011-R14
R9	ZBN20001231.0400.0011-R15
R10	ZBN20001231.0400.0011-R16
R14	ZBN20001231.0400.0011-R17
R16	ZBN20001231.0400.0011-R18
RM3	ZBN20001231.0400.0011-R2-1
RM5	ZBN20001231.0400.0011-R3-1
RM6	ZBN20001231.0400.0011-R4-1
RM7	ZBN20001231.0400.0011-R5-1
RM9	ZBN20001231.0400.0011-R6-1
RM11	ZBN20001231.0400.0011-R7-1
RM12	ZBN20001231.0400.0011-R4-2
RM13	ZBN20001231.0400.0011-R9-1
RM17	ZBN20001231.0400.0011-R10-1
RM18	ZBN20001231.0400.0011-R11-1
RM19	ZBN20001231.0400.0011-R12-1
RM2	ZBN20001231.0400.0011-R13-1
RM4	ZBN20001231.0400.0011-R13-2
RM8	ZBN20001231.0400.0011-R15-1
RM10	ZBN20001231.0400.0011-R15-2
RM14	ZBN20001231.0400.0011-R17-1
RM16	ZBN20001231.0400.0011-R18-1
RM1	ZBN20001231.0400.0011-R1-1
V1	ZBN20001231.0400.0011-EV1
V2	ZBN20001231.0400.0011-EV2
V4	ZBN20001231.0400.0011-EV3
V6	ZBN20001231.0400.0011-EV4
V7	ZBN20001231.0400.0011-EV5
V5	ZBN20001231.0400.0011-EV6
V3	ZBN20001231.0400.0011-EV7
V8	ZBN20001231.0400.0011-EV8
VM1	ZBN20001231.0400.0011-EV1-1
VM2	ZBN20001231.0400.0011-EV2-1
VM4	ZBN20001231.0400.0011-EV2-2
VM5	ZBN20001231.0400.0011-EV3-1
VM7	ZBN20001231.0400.0011-EV2-3
VM8	ZBN20001231.0400.0011-EV2-4
VM9	ZBN20001231.0400.0011-EV4-1
VM10	ZBN20001231.0400.0011-EV3-2
VM11	ZBN20001231.0400.0011-EV5-1
VM6	ZBN20001231.0400.0011-EV6-1
VM3	ZBN20001231.0400.0011-EV7-1
VM12	ZBN20001231.0400.0011-EV7-2
VM13	ZBN20001231.0400.0011-EV8-1
Q1	ZBN20001231.0400.0011-T1
Q6	ZBN20001231.0400.0011-T2
Q7	ZBN20001231.0400.0011-T3
Q8	ZBN20001231.0400.0011-T4
Q9	ZBN20001231.0400.0011-V1
Q10	ZBN20001231.0400.0011-V2
Q2	ZBN20001231.0400.0011-T5
Q11	ZBN20001231.0400.0011-V3
Q12	ZBN20001231.0400.0011-V4
Q3	ZBN20001231.0400.0011-T6
Q5	ZBN20001231.0400.0011-T7
Q4	ZBN20001231.0400.0011-V5
QM9	ZBN20001231.0400.0011-V1-1
QM10	ZBN20001231.0400.0011-V2-1
QM11	ZBN20001231.0400.0011-V3-1
QM12	ZBN20001231.0400.0011-V4-1
QM4	ZBN20001231.0400.0011-V5-1
