CE12	ZBN20001011.0400.0018-CE1
CE14	ZBN20001011.0400.0018-CE2
CE15	ZBN20001011.0400.0018-CE3
CE16	ZBN20001011.0400.0018-CE4
CE17	ZBN20001011.0400.0018-CE5
CE18	ZBN20001011.0400.0018-CE6
CE19	ZBN20001011.0400.0018-CE7
CE20	ZBN20001011.0400.0018-CE8
CE21	ZBN20001011.0400.0018-CE9
CE22	ZBN20001011.0400.0018-CE10
CE23	ZBN20001011.0400.0018-CE11
CE24	ZBN20001011.0400.0018-CE12
CE25	ZBN20001011.0400.0018-CE13
CE26	ZBN20001011.0400.0018-CE14
CE27	ZBN20001011.0400.0018-CE15
CE28	ZBN20001011.0400.0018-CE16
CE29	ZBN20001011.0400.0018-CE17
CE30	ZBN20001011.0400.0018-CE18
CE31	ZBN20001011.0400.0018-CE19
CE32	ZBN20001011.0400.0018-CE20
CE33	ZBN20001011.0400.0018-CE21
CE34	ZBN20001011.0400.0018-CE22
CE35	ZBN20001011.0400.0018-CE23
CE36	ZBN20001011.0400.0018-CE24
CE37	ZBN20001011.0400.0018-CE25
CE1	ZBN20001011.0400.0018-CE26
CE38	ZBN20001011.0400.0018-CE27
CE39	ZBN20001011.0400.0018-CE28
CE40	ZBN20001011.0400.0018-CE29
CE41	ZBN20001011.0400.0018-CE30
CE42	ZBN20001011.0400.0018-CE31
CE43	ZBN20001011.0400.0018-CE32
CE13	ZBN20001011.0400.0018-CE33
CE2	ZBN20001011.0400.0018-CE34
CE45	ZBN20001011.0400.0018-CE35
CE44	ZBN20001011.0400.0018-CE36
CE3	ZBN20001011.0400.0018-CE37
CE4	ZBN20001011.0400.0018-CE38
CE5	ZBN20001011.0400.0018-CE39
CE6	ZBN20001011.0400.0018-CE40
CE7	ZBN20001011.0400.0018-CE41
CE8	ZBN20001011.0400.0018-CE42
CE9	ZBN20001011.0400.0018-CE43
CE10	ZBN20001011.0400.0018-CE44
CE11	ZBN20001011.0400.0018-CE45
E15	ZBN20001011.0400.0018-E1
E16	ZBN20001011.0400.0018-E2
E17	ZBN20001011.0400.0018-E3
E18	ZBN20001011.0400.0018-E4
E19	ZBN20001011.0400.0018-E5
E20	ZBN20001011.0400.0018-E6
E21	ZBN20001011.0400.0018-E7
